"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
3814,402.095,14.82,4.35,"Putative metabolite","C12H22N2O11S1",-1.42,"taurine C2H7N1O3S1 + C11H17N1O8 -> C13H24N2O11S1 - C1H2 -> C12H22N2O11S1"
3815,596.11,2.57,4.79,"Artifact","C21H25N6O11P1Si1",-1.98,"N-Acetyl-L-phenylalanine C11H13N1O3 + C10H12N5O6P1 - H2O1 -> C21H23N6O8P1 + H2O3Si1 -> C21H25N6O11P1Si1"
3816,289.1754,10.39,4.05,"Putative metabolite","C11H23N5O4",-1.37,"Arginyl-Valine C11H23N5O3 + O1 -> C11H23N5O4"
3817,202.0844,11.29,4.66,"Artifact","[18]O1C8H12N2O3",-2.21,"N-Acetyl-L-glutamate 5-semialdehyde C7H11N1O4 + C1H1N1 -> C8H12N2O4 + [18]O1O-1 -> [18]O1C8H12N2O3"
3818,905.253,2.79,4.88,"Artifact","C50H40N5Na5O5",-1.33,"No edge connections."
3819,234.122,13.26,4.92,"Artifact","C9H18N2O5",-1.83,"Muramic acid C9H17N1O7 + C1H1N1 -> C10H18N2O7 - C1O2 -> C9H18N2O5"
3820,640.8542,13.97,4.81,"Artifact","C11H13K4N5O13P2",-1.35,"dGDP C10H15N5O10P2 + H-1K1 -> C10H14K1N5O10P2 + H-2K2 -> C10H12K3N5O10P2 + C1H1K1O3 -> C11H13K4N5O13P2"
3821,341.1686,3.05,4.81,"Artifact","C13H27N1O9",-0.05,"Peak 8969 C14H29N1O10 - C1H2O1 -> C13H27N1O9"
3822,341.1689,8.69,4.82,"Putative metabolite","C13H27N1O9",-0.93,"carnitine C7H15N1O3 + C6H10O5 -> C13H25N1O8 + H2O1 -> C13H27N1O9"
3823,499.2819,7.11,4.66,"Artifact","[13]C2C20H44N1O9P1",0.36,"LysoPE(0:0/16:1(9Z)) C21H42N1O7P1 + [13]C1C-1 -> [13]C1C20H42N1O7P1 + C1H2O2 -> [13]C1C21H44N1O9P1 + [13]C1C-1 -> [13]C2C20H44N1O9P1"
3824,279.1376,10.62,4.91,"Putative metabolite","C17H17N3O1",-1.57,"N-Desmethyl-O-hydroxy rosiglitazone C17H17N3O4S1 - O3S1 -> C17H17N3O1"
3825,223.1142,14.85,4.9,"Unknown","Unknown",-1.44,"Unknown"
3826,366.1368,13.25,4.93,"Putative metabolite","C16H22N4O4S1",-1.7,"Amoxicillin C16H19N3O5S1 + H3N1O-1 -> C16H22N4O4S1"
3827,805.2363,2.56,4.71,"Artifact","C34H46N3Na1O14P2",-1.28,"Peak 80 C15H21N2O8P1 + Peak 2570 -> C34H46N3Na1O14P2"
3828,482.1593,13.37,4.77,"Artifact","B1C16H27N5Na1O8P1",-1.04,"Peak 2120 C11H13N4O5 + B1H-1O1 -> B1C11H12N4O6 + Peak 116 -> B1C16H28N5O8P1 + H-1Na1 -> B1C16H27N5Na1O8P1"
3829,397.0691,2.77,4.65,"Artifact","C13H23N1O7S2Si1",-1.46,"Peak 206 C11H20O5S2 + H2O3Si1 -> C11H22O8S2Si1 - H2O1 -> C11H20O7S2Si1 + C2H3N1 -> C13H23N1O7S2Si1"
3830,307.0403,8.75,4.94,"Artifact","[13]C1C9H11K1N4O5",-0.96,"inosine C10H12N4O5 + H-1K1 -> C10H11K1N4O5 + [13]C1C-1 -> [13]C1C9H11K1N4O5"
3831,307.0413,10.79,4.18,"Artifact","C11H12N1Na3O5",-1.44,"tyrosine C9H11N1O3 + H-2Na2 -> C9H9N1Na2O3 + C2H3Na1O2 -> C11H12N1Na3O5"
3832,307.0388,11.83,3.76,"Unknown","Unknown",-1.38,"Unknown"
3833,218.1383,12.5,4.89,"Putative metabolite","C8H18N4O3",-1.88,"N-Acetyl-L-arginine C8H16N4O3 + H2 -> C8H18N4O3"
3834,861.3005,2.45,4.75,"Artifact","[37]Cl1C44H50N5O9S1",-1.94,"Peak 206 C14Cl1H17N2O1S1 + Peak 1876 -> C44Cl1H50N5O9S1 + [37]Cl1Cl-1 -> [37]Cl1C44H50N5O9S1"
3835,146.0503,13.41,5.33,"Artifact","Ring_artifact_C5H10N2O3",-1.55,"glutamine C5H10N2O3 + Ring_artifact -> Ring_artifact_C5H10N2O3"
3836,323.0676,2.56,5.08,"Putative metabolite","C13H14N3O5P1",-1.53,"Glycyl-Tryptophan C13H15N3O3 - H2O1 -> C13H13N3O2 + H1O3P1 -> C13H14N3O5P1"
3837,406.1835,13.07,4.93,"Artifact","C23H26N4O1S1",-1.89,"Peak 5913 C23H23N3O1S1 + H3N1 -> C23H26N4O1S1"
3838,406.1831,8.81,4.1,"Artifact","C23H26N4O1S1",-0.91,"Peak 6022 C23H23N3O1S1 + H3N1 -> C23H26N4O1S1"
3839,214.0488,13.84,4.54,"Artifact","[15]N1C6H12K1N2O3",-0.9,"citrulline C6H13N3O3 + H-1K1 -> C6H12K1N3O3 + [15]N1N-1 -> [15]N1C6H12K1N2O3"
3840,399.1354,15.01,4.93,"Artifact","[15]N1C15H22N5O5S1",-2.82,"S-Adenosylmethionine C15H22N6O5S1 + [15]N1N-1 -> [15]N1C15H22N5O5S1"
3841,207.1837,2.77,5.27,"Artifact","C10H25N1O3",-1.24,"Peak 9173 C10H22O3 + H3N1 -> C10H25N1O3"
3842,180.051,13.68,4.78,"Artifact","C6H9N2Na1O3",0.48,"citrulline C6H13N3O3 - H3N1 -> C6H10N2O3 + H-1Na1 -> C6H9N2Na1O3"
3843,180.0513,9.17,4.79,"Artifact","C6H9N2Na1O3",-1.18,"1-(Hydroxymethyl)-5,5-dimethyl-2,4-imidazolidinedione C6H10N2O3 + H-1Na1 -> C6H9N2Na1O3"
3844,563.2721,2.58,4.81,"Artifact","[13]C1C31H38N2O7",-1.5,"Heterophyllin C30H32O7 + H3N1 -> C30H35N1O7 + [13]C1C-1 -> [13]C1C29H35N1O7 + C2H3N1 -> [13]C1C31H38N2O7"
3845,581.9836,13.91,4.8,"Artifact","[41]K1C14H23K2O17",-1.44,"Lactose C12H22O11 + H-1K1 -> C12H21K1O11 + C1H1K1O3 -> C13H22K2O14 + C1H1K1O3 -> C14H23K3O17 + [41]K1K-1 -> [41]K1C14H23K2O17"
3846,251.0777,13,3.88,"Artifact","C10H14N1Na1O5",-2.92,"2-Acetyl-1,5,6,7-tetrahydro-6-hydroxy-7-(hydroxymethyl)-4H-azepine-4-one C9H13N1O4 - C1H2O1 -> C8H11N1O3 + C2H3Na1O2 -> C10H14N1Na1O5"
3847,765.1317,2.56,4.81,"Putative metabolite","C27H29N9O14P2",-1.02,"FAD C27H33N9O15P2 - H2 -> C27H31N9O15P2 - H2O1 -> C27H29N9O14P2"
3848,252.1056,7.23,4.88,"Artifact","[13]C1C9H13N5O3",-1.61,"Deoxyadenosine C10H13N5O3 + [13]C1C-1 -> [13]C1C9H13N5O3"
3849,308.1222,10.65,4.15,"Artifact","[13]C2C12H18N4O2S1",-1.44,"Peak 381 C14H18N4O2S1 + [13]C1C-1 -> [13]C1C13H18N4O2S1 + [13]C1C-1 -> [13]C2C12H18N4O2S1"
3850,197.1725,10.47,4.89,"Artifact","[13]C1C9H20N4",-1.77,"Peak 6529 C9H19N3 + C1H1N1 -> C10H20N4 + [13]C1C-1 -> [13]C1C9H20N4"
3851,197.1725,10.95,4.31,"Artifact","[13]C1C9H20N4",-1.77,"Peak 815 C10H20N4 + [13]C1C-1 -> [13]C1C9H20N4"
3852,187.0855,3.08,5.1,"Unknown","Unknown",-1.48,"Unknown"
3853,912.9014,13.9,4.83,"Artifact","C21H25K4N7O18P2S1",-1.5,"NAD C21H27N7O14P2 - Library_MS2_fragment -> C6H6N2O1 + Peak 7398 -> C21H24K3N7O14P2 + H1K1O4S1 -> C21H25K4N7O18P2S1"
3854,249.0487,2.56,4.75,"Putative metabolite","C8H11N1O8",-0.94,"Ascorbalamic acid C9H13N1O8 - C1H2 -> C8H11N1O8"
3855,689.0677,14.14,4.87,"Artifact","[13]C1C19H30K2N6O12S2",-0.9,"glutathione disulfide C20H32N6O12S2 + [13]C1C-1 -> [13]C1C19H32N6O12S2 + H-2K2 -> [13]C1C19H30K2N6O12S2"
3856,713.27,7.31,4.93,"Putative metabolite","C36H43N1O14",-2.31,"Mulberrin C25H26O6 + C11H17N1O8 -> C36H43N1O14"
3857,183.0437,6.94,3.39,"Artifact","C10H5N3O1",-2.39,"Peak 5524 C10H8N4O1 - H3N1 -> C10H5N3O1"
3858,219.0859,12.87,4.63,"Metabolite","C7H13N3O5",-1.73,"Asparaginyl-Serine C7H13N3O5"
3859,577.1135,14.19,4.92,"Artifact","C20H25N7Na1O8P1S1",-2.49,"Peak 283 C20H26N7O8P1S1 + H-1Na1 -> C20H25N7Na1O8P1S1"
3860,393.1932,11.19,3.9,"Artifact","C15H31N3O7Si1",-0.19,"Peak 1132 C12H23N3O4 + C3H8O3Si1 -> C15H31N3O7Si1"
3861,393.1934,8.86,3.9,"Unknown","Unknown",-1.34,"Unknown"
3862,245.0256,10.56,4.93,"Artifact","C6H10N1Na3O5",-1.61,"3-Methylglutaconic Acid C6H8O4 + H3N1 -> C6H11N1O4 + H-2Na2 -> C6H9N1Na2O4 + H1Na1O1 -> C6H10N1Na3O5"
3863,245.0256,13.21,4.34,"Artifact","C6H10N1Na3O5",-1.61,"threonine C4H9N1O3 + H-2Na2 -> C4H7N1Na2O3 + C2H3Na1O2 -> C6H10N1Na3O5"
3864,455.2736,7.11,4.42,"Putative metabolite","C20H41N1O10",-1.22,"Methyl cellulose C20H38O11 + H3N1O-1 -> C20H41N1O10"
3865,455.2749,8.18,3.97,"Putative metabolite","C21H37N5O6",-1.13,"Netilmicin C21H41N5O7 - H2O1 -> C21H39N5O6 - H2 -> C21H37N5O6"
3866,482.1147,13.73,4.83,"Putative metabolite","C16H26N4O9S2",-1.2,"N,N'-Bis(gamma-glutamyl)cystine C16H26N4O10S2 - O1 -> C16H26N4O9S2"
3867,281.097,4.87,4.92,"Artifact","[15]N1C12H16N3O2S1",-2.02,"Peak 144 C12H16N4O2S1 + [15]N1N-1 -> [15]N1C12H16N3O2S1"
3868,167.0835,8.87,4.92,"Artifact","[18]O1C9H11N1O1",-1.65,"phenylalanine C9H11N1O2 + [18]O1O-1 -> [18]O1C9H11N1O1"
3869,167.0828,7.05,4.43,"Artifact","[15]N1C7H10N3O1",-1.82,"Histidinal C6H9N3O1 + C1H1N1 -> C7H10N4O1 + [15]N1N-1 -> [15]N1C7H10N3O1"
3870,232.1369,14.54,4.9,"Artifact","[13]C1C7H17N5O3",-1.75,"Arginyl-Glycine C8H17N5O3 + [13]C1C-1 -> [13]C1C7H17N5O3"
3871,536.3921,13.02,4.93,"Unknown","Unknown",-1.31,"Unknown"
3872,214.1197,12.2,5.1,"Artifact","[15]N1C8H15N4O2",-0.42,"Peak 136 C8H15N5O2 + [15]N1N-1 -> [15]N1C8H15N4O2"
3873,342.1908,11.28,4.87,"Artifact","C15H26N4O5",-1.4,"Peak 2700 C13H23N3O5 + C2H3N1 -> C15H26N4O5"
3874,381.2731,4.71,4.91,"Unknown","Unknown",-1.35,"Unknown"
3875,150.0738,9.21,4.94,"Artifact","[13]C1C5H7N5",-2,"6-Methyladenine C6H7N5 + [13]C1C-1 -> [13]C1C5H7N5"
3876,261.0438,14.34,4.86,"Artifact","C5H16N1O7P1Si1",-1.67,"Phosphorylcholine C5H14N1O4P1 + H2O3Si1 -> C5H16N1O7P1Si1"
3877,261.0444,11.18,4.05,"Unknown","Unknown",-1.4,"Unknown"
3878,228.1114,12.99,4.91,"Metabolite","C10H16N2O4",-1.72,"Prolylhydroxyproline C10H16N2O4"
3879,228.1114,7.82,4.57,"Metabolite","C10H16N2O4",-1.72,"Prolylhydroxyproline C10H16N2O4"
3880,191.8997,13.96,4.75,"Artifact","C2H3K3O3",-1.88,"2K-2H H-2K2 + C2H4O2 + H1K1O1 -> C2H3K3O3"
3881,176.105,4.54,6.01,"Artifact","C8H16O4",-0.8,"Tetraethylene glycol C8H18O5 - H2O1 -> C8H16O4"
3882,176.1049,11.92,4.68,"Artifact","[18]O1C7H14N2O2",-1.2,"N-Acetylornithine C7H14N2O3 + [18]O1O-1 -> [18]O1C7H14N2O2"
3883,286.057,14.09,4.18,"Metabolite","C7H15N2O8P1",-1.39,"Glycineamideribotide C7H15N2O8P1"
3884,279.0513,12.96,4.86,"Artifact","C8Ca1H14N3Na1O4",-1.82,"Homocitrulline C7H15N3O3 + C2Ca1H2O2 -> C9Ca1H17N3O5 - C1H2O1 -> C8Ca1H15N3O4 + H-1Na1 -> C8Ca1H14N3Na1O4"
3885,311.3022,2.95,4.86,"Artifact","[13]C1C18H38N2O1",-1.39,"Peak 1316 C19H38N2O1 + [13]C1C-1 -> [13]C1C18H38N2O1"
3886,326.2111,4.53,4.81,"Artifact","[13]C1C17H31N1O2S1",-0.6,"Farnesylcysteine C18H31N1O2S1 + [13]C1C-1 -> [13]C1C17H31N1O2S1"
3887,249.8849,14.54,4.96,"Artifact","C2H-1K1Na4O6",-1.81,"2Na-2H H-2Na2 + C1H1K1O3 + C1H1Na1O3 -> C2K1Na3O6 + H-1Na1 -> C2H-1K1Na4O6"
3888,441.2218,14.83,4.56,"Putative metabolite","C18H35N1O11",-1.79,"4-O-Methylgalactinol C13H24O11 + H3N1 -> C13H27N1O11 + C5H8 -> C18H35N1O11"
3889,441.2233,13.06,4.4,"Artifact","C19H31N5O7",-2.16,"Peak 6703 C18H30N4O7 + C1H1N1 -> C19H31N5O7"
3890,710.0637,6.8,4.92,"Unknown","Unknown",-1.29,"Unknown"
3891,416.2389,12.62,3.88,"Putative metabolite","C17H32N6O6",-1.36,"Kinetensin 1-3 C15H30N6O4 + O1 -> C15H30N6O5 + C2H2O1 -> C17H32N6O6"
3892,659.1778,2.6,4.73,"Artifact","C33H34K1N1O11",-1.38,"4-Hydroxystyrene C8H8O1 + Peak 1563 -> C33H34K1N1O11"
3893,288.2093,2.62,4.86,"Metabolite","C19H28O2",-1.28,"Dehydroepiandrosterone C19H28O2"
3894,557.1374,14.16,4.9,"Artifact","[13]C2C18H26N7O8P1S1",-1.03,"Peak 283 C20H26N7O8P1S1 + [13]C1C-1 -> [13]C1C19H26N7O8P1S1 + [13]C1C-1 -> [13]C2C18H26N7O8P1S1"
3895,355.2206,4.25,4.81,"Putative metabolite","C15H33N1O8",0.05,"Heptaethylene glycol C14H30O8 + H1N1 -> C14H31N1O8 + C1H2 -> C15H33N1O8"
3896,356.2931,2.8,4.71,"Metabolite","C21H40O4",-1.24,"MG(0:0/18:1(11Z)/0:0) C21H40O4"
3897,296.073,12.01,4.95,"Artifact","C10H15N2Na3O4",-1.72,"Hydroxyprolyl-Valine C10H18N2O4 + H-1Na1 -> C10H17N2Na1O4 + H-2Na2 -> C10H15N2Na3O4"
3898,163.0767,4.25,4.56,"Unknown","Unknown",-1.51,"Unknown"
3899,525.3036,15.08,4.92,"Unknown","Unknown",-1.32,"Unknown"
3900,302.0747,7.74,4.81,"Putative metabolite","C13H19O4P1S1",-1.77,"Fenamiphos C13H22N1O3P1S1 - H3N1O-1 -> C13H19O4P1S1"
3901,232.1176,13.19,4.83,"Artifact","C8H16N4O4",-1.92,"4-Guanidinobutanoic acid C5H11N3O2 + C1H1N1 -> C6H12N4O2 + C2H4O2 -> C8H16N4O4"
3902,232.1175,11.29,4.55,"Metabolite","C8H16N4O4",-1.49,"L-Acetopine C8H16N4O4"
3903,176.0176,13.43,4.82,"Artifact","C4H6N2Na2O3",-1.24,"asparagine C4H8N2O3 + H-2Na2 -> C4H6N2Na2O3"
3904,176.0178,12.54,4.35,"Artifact","C4H6N2Na2O3",-2.38,"Ureidopropionic acid C4H8N2O3 + H-2Na2 -> C4H6N2Na2O3"
3905,581.1827,2.69,4.8,"Artifact","C23H32N7O7P1S1",-0.94,"Peak 26 C22H31N6O7P1S1 + C1H1N1 -> C23H32N7O7P1S1"
3906,579.0996,2.56,4.67,"Putative metabolite","C16H23N9O11P2",-0.65,"7-Aminomethyl-7-carbaguanine C7H9N5O1 + H1N1 -> C7H10N6O1 + C9H13N3O10P2 -> C16H23N9O11P2"
3907,288.2498,4.24,4.24,"Unknown","Unknown",-1.39,"Unknown"
3908,211.0573,12.47,4.78,"Artifact","C6H10N3Na1O4",-1.89,"Asparaginyl-Glycine C6H11N3O4 + H-1Na1 -> C6H10N3Na1O4"
3909,207.1556,2.95,4.81,"Artifact","[13]C1C9H22O4",-2.1,"Peak 786 C10H22O4 + [13]C1C-1 -> [13]C1C9H22O4"
3910,466.2548,14.32,4.91,"Putative metabolite","C21H34N6O6",-1.75,"Cis-zeatin-7-N-glucoside C16H23N5O6 + H3N1 -> C16H26N6O6 + C5H8 -> C21H34N6O6"
3911,733.6923,13.95,4.84,"Artifact","C3Cr1H11K2O25P3S2",-0.02,"Trimetaphosphoric acid H3O9P3 + Cr1O3 + Peak 5872 -> Cr1H7O20P3S2 + C2H3K1O2 -> C2Cr1H10K1O22P3S2 + C1H1K1O3 -> C3Cr1H11K2O25P3S2"
3912,472.1132,13.76,4.86,"Metabolite","C14H26N4O10P2",-1.66,"CMP-N-trimethyl-2-aminoethylphosphonate C14H26N4O10P2"
3913,282.0333,13.08,4.92,"Artifact","C14H11Na1O3S1",-2.27,"Suprofen C14H12O3S1 + H-1Na1 -> C14H11Na1O3S1"
3914,332.2679,5.31,4.37,"Unknown","Unknown",-1.37,"Unknown"
3915,332.268,3.06,4.71,"Artifact","C17H36N2O4",-1.48,"Peak 1032 C15H30N2O1 + C1H4O1 -> C16H34N2O2 + C1H2O2 -> C17H36N2O4"
3916,440.3253,2.7,4.8,"Artifact","C24H44N2O5",-0.63,"Misoprostol C22H38O5 + H3N1 -> C22H41N1O5 + C2H3N1 -> C24H44N2O5"
3917,440.3252,4.63,4.79,"Putative metabolite","C24H44N2O5",-0.4,"Alanyl-Hydroxyproline C8H14N2O4 + C16H30O1 -> C24H44N2O5"
3918,288.0524,9.08,4.92,"Artifact","C10H14N2Na2O3S1",-1.21,"biotin C10H16N2O3S1 + H-2Na2 -> C10H14N2Na2O3S1"
3919,559.1073,2.78,4.71,"Putative metabolite","C18H22N7O12P1",-1.6,"Asparaginyl-Aspartic acid C8H13N3O6 - H3N1 -> C8H10N2O6 + C10H12N5O6P1 -> C18H22N7O12P1"
3920,265.104,13.05,4.72,"Artifact","Ring_artifact_C7H17N1Na1O6P1",-1.4,"Glycerophosphocholine C8H20N1O6P1 - C1H2 + H-1Na1 -> C7H17N1Na1O6P1 + Ring_artifact -> Ring_artifact_C7H17N1Na1O6P1"
3921,148.0672,4.52,5.02,"Putative metabolite","C5H12N2O1S1",-1.12,"Thiomorpholine 3-carboxylate C5H9N1O2S1 + H3N1O-1 -> C5H12N2O1S1"
3922,186.0755,14.25,4.13,"Putative metabolite","C6H10N4O3",-1.13,"Homoanserine C11H18N4O3 - C5H8 -> C6H10N4O3"
3923,411.0868,2.81,4.84,"Putative metabolite","C18F3H16N3O3S1",-0.86,"Celecoxib C17F3H14N3O2S1 + C1H2O1 -> C18F3H16N3O3S1"
3924,470.0684,4.26,4.77,"Putative metabolite","C16H18N6O7S2",-1.19,"Cefixime C16H15N5O7S2 + H3N1 -> C16H18N6O7S2"
3925,295.1148,13.02,4.85,"Artifact","C11H18N3Na1O5",-1.3,"L-beta-aspartyl-L-leucine C10H18N2O5 + C1H1N1 -> C11H19N3O5 + H-1Na1 -> C11H18N3Na1O5"
3926,271.0847,16.28,4.91,"Metabolite","C15H13N1O4",-0.89,"Koeniginequinone B C15H13N1O4"
3927,240.1405,3.08,4.79,"Artifact","[13]C1C8H21N1O6",-1.07,"Isopropyl beta-D-glucoside C9H18O6 + H3N1 -> C9H21N1O6 + [13]C1C-1 -> [13]C1C8H21N1O6"
3928,382.3646,2.63,4.8,"Unknown","Unknown",-1.35,"Unknown"
3929,281.1745,3.07,4.87,"Putative metabolite","C14H23N3O3",-1.99,"Lysyl-Tyrosine C15H23N3O4 - C1O1 -> C14H23N3O3"
3930,237.0794,11.2,4.93,"Artifact","C15H11N1O2",-1.78,"Ketorolac C15H13N1O3 - H2O1 -> C15H11N1O2"
3931,203.0484,10.59,4.68,"Unknown","Unknown",-1.46,"Unknown"
3932,355.0623,2.53,5.42,"Putative metabolite","C9H17N5O6S2",-0.78,"Tetrahydrobiopterin C9H15N5O3 + H2S1 -> C9H17N5O3S1 + O3S1 -> C9H17N5O6S2"
3933,195.0567,11.29,4.2,"Putative metabolite","C9Cl1H10N3",-1.92,"chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan C10Cl1H10N3 + O1 -> C10Cl1H10N3O1 - C1O1 -> C9Cl1H10N3"
3934,564.2266,2.56,4.72,"Artifact","C26H36N4O8S1",-2.15,"Peak 482 C18H17N3O4S1 + Peak 9359 -> C26H36N4O8S1"
3935,488.2842,2.79,5.38,"Putative metabolite","C24H45N2O4P1S1",-0.89,"Etrimfos C10H17N2O4P1S1 - C2H2O1 -> C8H15N2O3P1S1 + C16H30O1 -> C24H45N2O4P1S1"
3936,282.2754,2.77,4.83,"Artifact","[13]C1C17H35N1O1",-0.64,"Oleamide C18H35N1O1 + [13]C1C-1 -> [13]C1C17H35N1O1"
3937,437.3361,2.77,4.83,"Artifact","C22H47N1O7",-1.94,"Peak 4717 C21H42O5 + H3N1 -> C21H45N1O5 + C1H2O2 -> C22H47N1O7"
3938,375.2202,13.45,4.73,"Artifact","[13]C1C15H30N4O6",-0.83,"Peak 8895 C16H30N4O6 + [13]C1C-1 -> [13]C1C15H30N4O6"
3939,251.9326,7.27,4.92,"Unknown","Unknown",-1.41,"Unknown"
3940,265.0801,2.54,4.74,"Putative metabolite","C9H15N1O8",-1.26,"Neuraminic acid C9H17N1O8 - H2 -> C9H15N1O8"
3941,215.1386,18.14,4.88,"Putative metabolite","C8H17N5O2",-1.74,"N-Acetyl-L-arginine C8H16N4O3 - H-1N-1O1 -> C8H17N5O2"
3942,350.2504,4.24,4.5,"Artifact","[13]C1C16H35N1O6",-1.73,"Peak 1710 C17H35N1O6 + [13]C1C-1 -> [13]C1C16H35N1O6"
3943,503.2531,2.78,4.89,"Putative metabolite","C27H37N1O8",-2.35,"Candoxatril C29H41N1O7 + O1 -> C29H41N1O8 - C2H4 -> C27H37N1O8"
3944,308.1587,8.27,4.49,"Metabolite","C12H24N2O7",-1.13,"1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose C12H24N2O7"
3945,418.7683,3.06,4.71,"Unknown","Unknown",-1.34,"Unknown"
3946,509.0014,14.21,4.89,"Artifact","[18]O1C10H16N5O12P3",-2.77,"ATP C10H16N5O13P3 + [18]O1O-1 -> [18]O1C10H16N5O12P3"
3947,260.182,7.09,3.95,"Unknown","Unknown",-1.41,"Unknown"
3948,566.3064,7.1,4.67,"Artifact","[13]C1C25H48N1O10P1",-2.58,"Peak 1947 C26H48N1O10P1 + [13]C1C-1 -> [13]C1C25H48N1O10P1"
3949,585.1594,2.66,4.76,"Putative metabolite","C20H32N7O8P1Si2",-0.94,"Pyrimidine, 2,4- bis[(trimethylsilyl)oxy]- C10H20N2O2Si2 + C10H12N5O6P1 -> C20H32N7O8P1Si2"
3950,640.2065,2.66,4.84,"Metabolite","C35H32N2O10",-1.26,"Citbismine A C35H32N2O10"
3951,278.106,11.19,4.89,"Artifact","C17H14N2O2",-1.7,"Ketorolac C15H13N1O3 - H2O1 -> C15H11N1O2 + C2H3N1 -> C17H14N2O2"
3952,313.8379,13.96,4.87,"Artifact","C3H3K4Na1O6",-1.08,"2K-2H H-2K2 + C1H1K1O3 + H1K1O1 -> C1K4O4 + C2H3Na1O2 -> C3H3K4Na1O6"
3953,286.2625,3.01,4.77,"Artifact","C16H34N2O2",-1.65,"Peak 1032 C15H30N2O1 + C1H4O1 -> C16H34N2O2"
3954,305.1529,13.19,4.86,"Metabolite","C11H23N5O3S1",-2.42,"Arginyl-Methionine C11H23N5O3S1"
3955,978.5189,7.09,4.73,"Artifact","[13]C1C45H81N3O15P2",-1.28,"CDP-DG(16:0/18:2(9Z,12Z)) C46H81N3O15P2 + [13]C1C-1 -> [13]C1C45H81N3O15P2"
3956,305.1994,2.61,4.6,"Metabolite","C18H27N1O3",-1,"Capsaicin C18H27N1O3"
3957,305.1995,3.72,4.06,"Metabolite","C18H27N1O3",-1.33,"Capsaicin C18H27N1O3"
3958,258.1584,7.11,4.7,"Putative metabolite","C12H22N2O4",-1.72,"Isoleucyl-Lysine C12H25N3O3 - H3N1O-1 -> C12H22N2O4"
3959,177.0515,13.5,6.09,"Artifact","C6H8N3Na1O2",-0.45,"L-Histidine C6H9N3O2 + H-1Na1 -> C6H8N3Na1O2"
3960,225.1094,14.73,4.9,"Artifact","C8H16N3Na1O3",-2.06,"Glycyl-Lysine C8H17N3O3 + H-1Na1 -> C8H16N3Na1O3"
3961,225.1115,8.84,4.16,"Artifact","C10H15N3O3",-0.7,"L-Kynurenine C10H12N2O3 + H3N1 -> C10H15N3O3"
3962,483.3682,7.33,4.87,"Putative metabolite","C26H49N3O5",-2.02,"Asparaginyl-Isoleucine C10H19N3O4 + C16H30O1 -> C26H49N3O5"
3963,459.7637,14,4.86,"Artifact","C4H2K5Na1O12",-1.68,"2K-2H H-2K2 + C1H1K1O3 + Peak 2596 -> C2H-1K5O6 + C1H2O3 -> C3H1K5O9 + C1H1Na1O3 -> C4H2K5Na1O12"
3964,298.1047,14.25,4.85,"Artifact","C10H19K1N4O4",-1.22,"Asparaginyl-Lysine C10H20N4O4 + H-1K1 -> C10H19K1N4O4"
3965,340.2116,15.27,4.23,"Putative metabolite","C16H28N4O4",-1.6,"Biocytin C16H28N4O4S1 - S1 -> C16H28N4O4"
3966,517.2429,7.11,4.86,"Artifact","C22H41N1Na1O9P1",-2.39,"Peak 322 C22H42N1O9P1 + H-1Na1 -> C22H41N1Na1O9P1"
3967,272.2101,8.88,4.7,"Metabolite","C14H28N2O3",-0.39,"N(6)-(Octanoyl)lysine C14H28N2O3"
3968,232.1677,2.77,4.63,"Putative metabolite","C12H24O4",-1.04,"3-Hydroxytetradecanedioic acid C14H26O5 - C2H2O1 -> C12H24O4"
3969,270.0527,12.9,4.82,"Artifact","B1C14H11O3S1",-1.87,"Peak 854 C14H14O3S1 + B1H-3 -> B1C14H11O3S1"
3970,273.2582,2.87,4.81,"Artifact","[13]C2C14H33N1O2",-1.32,"Undecanoylcholine C16H33N1O2 + [13]C1C-1 -> [13]C1C15H33N1O2 + [13]C1C-1 -> [13]C2C14H33N1O2"
3971,262.02,11.82,4.08,"Artifact","C12Cl1H12Na1O1S1",-1.88,"Peak 98 C12H12O1S1 + H-1Na1 -> C12H11Na1O1S1 + Cl1H1 -> C12Cl1H12Na1O1S1"
3972,471.1659,13.03,4.92,"Artifact","C18H30N3Na1O8S1",-1.63,"Peak 7132 C18H31N3O8S1 + H-1Na1 -> C18H30N3Na1O8S1"
3973,152.0588,5.61,4.56,"Metabolite","C7H8N2O2",-1.46,"N1-Methyl-2-pyridone-5-carboxamide C7H8N2O2"
3974,649.4409,3.01,4.98,"Artifact","C33H63N1O11",-1.21,"Peak 387 C20H41N1O3 + Peak 4994 -> C33H63N1O11"
3975,340.1387,13.75,4.75,"Artifact","C14H20N4O6",-1.22,"gamma-Glutamyl-beta-aminopropiononitrile C8H13N3O3 + Peak 2763 -> C14H20N4O6"
3976,147.1069,11.76,4.93,"Unknown","Unknown",-1.54,"Unknown"
3977,308.1115,10.64,4.86,"Artifact","[34]S1C14H18N4O2",-2.13,"Peak 381 C14H18N4O2S1 + [34]S1S-1 -> [34]S1C14H18N4O2"
