"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
5711,421.1881,7.15,6.19,"Artifact","C16H31N3O8Si1",-0.14,"Peak 5725 C13H23N3O5 + C3H8O3Si1 -> C16H31N3O8Si1"
5712,341.2316,7.15,5.13,"Putative metabolite","C17H31N3O4",-0.42,"Ibopamine C17H25N1O4 + H3N1 -> C17H28N2O4 + H3N1 -> C17H31N3O4"
5713,345.0275,7.15,5.16,"Artifact","C7H17K2N5O4S1",0.11,"Peak 5742 C7H19N5O4S1 + H-2K2 -> C7H17K2N5O4S1"
5714,380.1813,7.15,4.57,"Artifact","[13]C1C14H29N3O6S1",-0.63,"Peak 5747 C14H25N3O5S1 + C1H4O1 -> C15H29N3O6S1 + [13]C1C-1 -> [13]C1C14H29N3O6S1"
5715,361.1667,7.15,4.53,"Artifact","C15H27N3O5S1",1.22,"Peak 5747 C14H25N3O5S1 + C1H4O1 -> C15H29N3O6S1 - H2O1 -> C15H27N3O5S1"
5716,372.2394,7.16,5.86,"Artifact","[13]C1C24H29N3",0.28,"Gentian Violet C25H29N3 + [13]C1C-1 -> [13]C1C24H29N3"
5717,301.2253,7.16,4.99,"Metabolite","C16H31N1O4",0.03,"2,6 Dimethylheptanoyl carnitine C16H31N1O4"
5718,436.2237,7.16,5.38,"Unknown","Unknown",-0.04,"Unknown"
5719,422.192,7.16,5.35,"Artifact","[13]C1C15H31N3O8Si1",-1.43,"Peak 5725 C13H23N3O5 + C3H8O3Si1 -> C16H31N3O8Si1 + [13]C1C-1 -> [13]C1C15H31N3O8Si1"
5720,311.2097,7.16,4.82,"Metabolite","C17H29N1O4",-0.13,"2-trans,4-cis-Decadienoylcarnitine C17H29N1O4"
5721,459.3714,7.16,4.93,"Putative metabolite","C29H49N1O3",-0.34,"(3beta,5alpha,9alpha,22E,24R)-3,5,9-Trihydroxy-23-methylergosta-7,22-dien-6-one C29H46O4 + H3N1O-1 -> C29H49N1O3"
5722,153.0903,7.16,5.04,"Metabolite","C7H11N3O1",-0.57,"N-Acetylhistamine C7H11N3O1"
5723,332.1848,7.16,4.53,"Metabolite","C17H24N4O3",0.12,"Lysyl-Tryptophan C17H24N4O3"
5724,315.2158,7.16,5.02,"Metabolite","C15H29N3O4",0.02,"Val-Val-Val C15H29N3O4"
5725,301.1637,7.16,4.99,"Putative metabolite","C13H23N3O5",0.24,"Glutaminylisoleucine C11H21N3O4 + C2H2O1 -> C13H23N3O5"
5726,397.2828,7.17,4.45,"Metabolite","C22H39N1O5",0.06,"PGF2a ethanolamide C22H39N1O5"
5727,358.2238,7.17,5.6,"Artifact","[13]C1C23H27N3",0.15,"Peak 5734 C24H27N3 + [13]C1C-1 -> [13]C1C23H27N3"
5728,284.1519,7.17,5.45,"Metabolite","C17H20N2O2",2.03,"Tropicamide C17H20N2O2"
5729,357.2515,7.17,5.54,"Putative metabolite","C19H35N1O5",0.06,"(9E)-10-nitrooctadecenoic Acid C18H33N1O4 + C1H2O1 -> C19H35N1O5"
5730,359.2673,7.17,5.08,"Metabolite","C19H37N1O5",-0.35,"2-Hydroxylauroylcarnitine C19H37N1O5"
5731,310.1677,7.17,5.23,"Putative metabolite","C11H26N4O4S1",-0.72,"Glutaminylisoleucine C11H21N3O4 + H2S1 -> C11H23N3O4S1 + H3N1 -> C11H26N4O4S1"
5732,338.1875,7.17,4.91,"Putative metabolite","C14H30N2O5S1",0.13,"2,6 Dimethylheptanoyl carnitine C16H31N1O4 + O3S1 -> C16H31N1O7S1 - H-1N-1O1 -> C16H32N2O6S1 - C2H2O1 -> C14H30N2O5S1"
5733,300.1468,7.17,4.83,"Unknown","Unknown",0.13,"Unknown"
5734,357.2204,7.18,6.23,"Putative metabolite","C24H27N3",0.27,"Gentian Violet C25H29N3 - C1H2 -> C24H27N3"
5735,270.1191,7.18,5.21,"Artifact","[13]C1C6H19N5O4S1",0.11,"Peak 5742 C7H19N5O4S1 + [13]C1C-1 -> [13]C1C6H19N5O4S1"
5736,211.0628,7.18,4.87,"Artifact","C5H13N3O4S1",-0.58,"Peak 5469 C5H10N2O4S1 + H3N1 -> C5H13N3O4S1"
5737,541.2123,7.18,4.38,"Artifact","Ring_artifact_C28H48N1O7P1",-0.06,"LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)) C28H48N1O7P1 + Ring_artifact -> Ring_artifact_C28H48N1O7P1"
5738,423.1928,7.18,4.5,"Artifact","C18H33N1O8S1",-0.27,"10-Nitrolinoleic acid C18H31N1O4 + H2O4S1 -> C18H33N1O8S1"
5739,460.375,7.18,4.4,"Artifact","[13]C1C28H49N1O3",-0.87,"Peak 5721 C29H49N1O3 + [13]C1C-1 -> [13]C1C28H49N1O3"
5740,319.2876,7.18,4.43,"Putative metabolite","C21H37N1O1",-0.27,"Leukotriene B4 dimethylamide C22H37N1O3 - C1O2 -> C21H37N1O1"
5741,369.2015,7.18,4.91,"Putative metabolite","C16H27N5O5",-0.76,"Glutaminylhistidine C11H17N5O4 + H2O1 -> C11H19N5O5 + C5H8 -> C16H27N5O5"
5742,269.1158,7.18,6.37,"Putative metabolite","C7H19N5O4S1",-0.09,"Homo-L-arginine C7H16N4O2 + H3N1O-1 -> C7H19N5O1 + O3S1 -> C7H19N5O4S1"
5743,271.1116,7.18,4.99,"Artifact","[34]S1C7H19N5O4",-0.11,"Peak 5742 C7H19N5O4S1 + [34]S1S-1 -> [34]S1C7H19N5O4"
5744,273.0096,7.18,4.24,"Putative metabolite","C13H7N1O4S1",-0.08,"6-Hydroxy-R-acenocoumarol C19H15N1O7 + O3S1 -> C19H15N1O10S1 - C6H8O6 -> C13H7N1O4S1"
5745,198.9694,7.18,4.44,"Unknown","Unknown",0.04,"Unknown"
5746,367.0097,7.19,4.93,"Artifact","C7H16K2N5Na1O4S1",-0.59,"Peak 5742 C7H19N5O4S1 + H-2K2 -> C7H17K2N5O4S1 + H-1Na1 -> C7H16K2N5Na1O4S1"
5747,347.1512,7.19,4.26,"Putative metabolite","C14H25N3O5S1",0.84,"Alitame C14H25N3O4S1 + O1 -> C14H25N3O5S1"
5748,349.983,7.19,5.43,"Artifact","C7H13K2N4Na1O4S1",-0.19,"Peak 5742 C7H19N5O4S1 + H-2K2 -> C7H17K2N5O4S1 - H3N1 -> C7H14K2N4O4S1 + H-1Na1 -> C7H13K2N4Na1O4S1"
5749,296.2082,7.19,5.04,"Unknown","Unknown",0.03,"Unknown"
5750,354.1904,7.19,4.75,"Putative metabolite","C16H26N4O5",-0.23,"2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine C11H18N4O4 + O1 -> C11H18N4O5 + C5H8 -> C16H26N4O5"
5751,351.9787,7.19,4.35,"Unknown","Unknown",-0.13,"Unknown"
5752,510.2428,7.19,4.18,"Artifact","Ring_artifact_[13]C1C24H52N1O7P1",0.03,"LysoPE(0:0/20:0) C25H52N1O7P1 + [13]C1C-1 -> [13]C1C24H52N1O7P1 + Ring_artifact -> Ring_artifact_[13]C1C24H52N1O7P1"
5753,302.1671,7.19,3.94,"Artifact","[13]C1C12H23N3O5",0.09,"Peak 5725 C13H23N3O5 + [13]C1C-1 -> [13]C1C12H23N3O5"
5754,295.205,7.2,5.74,"Unknown","Unknown",-0.09,"Unknown"
5755,323.1513,7.2,5.67,"Putative metabolite","C12H25N3O5S1",0.59,"D-Pantothenoyl-L-cysteine C12H22N2O6S1 + H3N1O-1 -> C12H25N3O5S1"
5756,355.2359,7.2,4.78,"Putative metabolite","C19H33N1O5",-0.08,"(9E)-10-nitrooctadecenoic Acid C18H33N1O4 + C1O1 -> C19H33N1O5"
5757,294.1593,7.2,4.83,"Putative metabolite","C16H18N6",-0.02,"Hydroxystilbamidine C16H16N4O1 - H-1N-1O1 -> C16H17N5 + H1N1 -> C16H18N6"
5758,509.2395,7.2,4.8,"Artifact","Ring_artifact_C25H52N1O7P1",-0.08,"LysoPE(0:0/20:0) C25H52N1O7P1 + Ring_artifact -> Ring_artifact_C25H52N1O7P1"
5759,373.961,7.2,4.44,"Unknown","Unknown",-0.12,"Unknown"
5760,387.9391,7.2,4.45,"Unknown","Unknown",0.09,"Unknown"
5761,524.9745,7.2,4.57,"Artifact","Ring_artifact_C26H48K1N1O7",0.07,"2-Octenoylcarnitine C25H47N1O5 + C1H1K1O2 -> C26H48K1N1O7 + Ring_artifact -> Ring_artifact_C26H48K1N1O7"
5762,196.9736,7.2,5.8,"Unknown","Unknown",0.02,"Unknown"
5763,371.965,7.2,5.5,"Artifact","C7H12K2N4Na2O4S1",-0.33,"Peak 5742 C7H19N5O4S1 + H-2K2 -> C7H17K2N5O4S1 - H3N1 -> C7H14K2N4O4S1 + H-2Na2 -> C7H12K2N4Na2O4S1"
5764,315.1894,7.2,4.6,"Putative metabolite","C11H23N8O3",-0.28,"7-methylguanosine C11H16N5O5 - H-1N-1O1 -> C11H17N6O4 + H3N1 -> C11H20N7O4 + H3N1O-1 -> C11H23N8O3"
5765,492.2258,7.2,4.7,"Artifact","C28H32N2O6",0.48,"Peak 5776 C25H26N2O1 + C1H2O3 -> C26H28N2O4 + C2H4O2 -> C28H32N2O6"
5766,721.948,7.2,4.94,"Unknown","Unknown",0.06,"Unknown"
5767,238.0001,7.2,4.82,"Artifact","C5H8N2Na2O4S1",-0.35,"Peak 5469 C5H10N2O4S1 + H-2Na2 -> C5H8N2Na2O4S1"
5768,372.9684,7.2,4.23,"Unknown","Unknown",0,"Unknown"
5769,372.2005,7.2,4.18,"Putative metabolite","C16H28N4O6",1.03,"Ophthalmic acid C11H19N3O6 + C5H8 -> C16H27N3O6 + H1N1 -> C16H28N4O6"
5770,546.957,7.21,5.09,"Unknown","Unknown",0.03,"Unknown"
5771,324.1354,7.21,4.33,"Putative metabolite","C12H24N2O6S1",0.33,"Isoleucyl-Isoleucine C12H24N2O3 + O3S1 -> C12H24N2O6S1"
5772,350.1129,7.21,4,"Putative metabolite","C14H23O8P1",0.44,"2-Carboxy-4-dodecanolide C13H22O4 + C1O1 -> C14H22O5 + H1O3P1 -> C14H23O8P1"
5773,287.2097,7.21,5.91,"Metabolite","C15H29N1O4",-0.14,"L-Octanoylcarnitine C15H29N1O4"
5774,515.2671,7.21,4.19,"Putative metabolite","C32H37N1O5",0.14,"Janthitrem B C37H47N1O5 - H2 -> C37H45N1O5 - C5H8 -> C32H37N1O5"
5775,149.0478,7.21,4.08,"Metabolite","C8H7N1O2",-0.82,"5,6-Dihydroxyindole C8H7N1O2"
5776,370.2046,7.22,4.28,"Putative metabolite","C25H26N2O1",-0.23,"Gentian Violet C25H29N3 - H3N1O-1 -> C25H26N2O1"
5777,288.213,7.22,5.07,"Artifact","[13]C1C14H29N1O4",0.05,"L-Octanoylcarnitine C15H29N1O4 + [13]C1C-1 -> [13]C1C14H29N1O4"
5778,246.0866,7.23,4.64,"Putative metabolite","C10H10N6O2",-0.31,"Pemirolast C10H8N6O1 + H2O1 -> C10H10N6O2"
5779,443.1757,7.23,4.32,"Artifact","C15H33N3O8S1Si1",0.14,"Peak 5755 C12H25N3O5S1 + C3H8O3Si1 -> C15H33N3O8S1Si1"
5780,540.3542,7.23,4.03,"Putative metabolite","C25H53N2O8P1",-0.46,"1-Stearoylglycerophosphoserine C24H48N1O9P1 + H3N1O-1 -> C24H51N2O8P1 + C1H2 -> C25H53N2O8P1"
5781,324.1507,7.23,4.18,"Putative metabolite","C16H24N2O3S1",0.2,"4,5-Dihydropiperlonguminine C16H21N1O3 + H2S1 -> C16H23N1O3S1 + H1N1 -> C16H24N2O3S1"
5782,365.1686,7.23,4.35,"Putative metabolite","C15H27N1O9",-0.05,"Chondroitin D-glucuronate C16H27N1O11 - C1O2 -> C15H27N1O9"
5783,254.9322,7.23,4.32,"Unknown","Unknown",0.09,"Unknown"
5784,297.1942,7.23,4.49,"Putative metabolite","C16H27N1O4",-0.64,"Oseltamivir C16H28N2O4 - H1N1 -> C16H27N1O4"
5785,278.1268,7.24,4.47,"Metabolite","C14H18N2O4",-0.51,"N1-(alpha-D-ribosyl)-5,6-dimethyl-benzimidazole C14H18N2O4"
5786,173.0326,7.24,4.54,"Unknown","Unknown",0.15,"Unknown"
5787,329.1892,7.24,4.36,"Putative metabolite","C22H23N3",-0.01,"Gentian Violet C25H29N3 - C1H2 -> C24H27N3 - C2H4 -> C22H23N3"
5788,292.095,7.24,5.09,"Metabolite","C15H16O6",-1.07,"(S)-Angelicain C15H16O6"
5789,431.3764,7.25,4.97,"Putative metabolite","C28H49N1O2",-0.16,"(22Alpha)-hydroxy-campest-4-en-3-one C28H46O2 + H3N1 -> C28H49N1O2"
5790,429.9239,7.25,4.05,"Unknown","Unknown",0.02,"Unknown"
5791,278.9767,7.25,3.83,"Unknown","Unknown",0.01,"Unknown"
5792,353.2205,7.25,4.29,"Putative metabolite","C19H31N1O5",-0.78,"Dipivefrin C19H29N1O5 + H2 -> C19H31N1O5"
5793,426.3178,7.25,4.53,"Artifact","[13]C1C23H43N1O5",-0.75,"Peak 5798 C24H43N1O5 + [13]C1C-1 -> [13]C1C23H43N1O5"
5794,432.3799,7.25,4.41,"Artifact","[13]C1C27H49N1O2",-0.5,"Peak 5789 C28H49N1O2 + [13]C1C-1 -> [13]C1C27H49N1O2"
5795,432.2043,7.26,3.8,"Artifact","C26H28N2O4",1.41,"Peak 5776 C25H26N2O1 + C1H2O3 -> C26H28N2O4"
5796,516.9597,7.26,3.98,"Artifact","Ring_artifact_C28H43N3O6",0.01,"Peak 5538 C28H43N3O6 + Ring_artifact -> Ring_artifact_C28H43N3O6"
5797,281.9513,7.26,3.92,"Unknown","Unknown",0.04,"Unknown"
5798,425.3145,7.27,5.11,"Putative metabolite","C24H43N1O5",-0.89,"trans-Hexadec-2-enoyl carnitine C23H43N1O4 + C1O1 -> C24H43N1O5"
5799,236.9662,7.27,4.56,"Unknown","Unknown",-0.05,"Unknown"
5800,448.411,7.27,4.35,"Artifact","[13]C1C28H53N1O2",-0.03,"Peak 5813 C29H53N1O2 + [13]C1C-1 -> [13]C1C28H53N1O2"
5801,516.1137,7.27,4.16,"Artifact","[13]C1C14H31K1N3O10P1S1",0.27,"Peak 5701 C15H29N3O6S1 + [13]C1C-1 -> [13]C1C14H29N3O6S1 + H2K1O4P1 -> [13]C1C14H31K1N3O10P1S1"
5802,218.9555,7.27,3.77,"Unknown","Unknown",0.03,"Unknown"
5803,492.9235,7.27,4.13,"Artifact","Ring_artifact_C24H48N1O7P1",-0.04,"LysoPC(16:1(9Z)/0:0) C24H48N1O7P1 + Ring_artifact -> Ring_artifact_C24H48N1O7P1"
5804,243.072,7.28,3.91,"Putative metabolite","C14H13N1O1S1",-0.89,"Modafinil C15H15N1O2S1 - C1H2O1 -> C14H13N1O1S1"
5805,320.1736,7.28,3.63,"Putative metabolite","C17H24N2O4",0.02,"Leucyl-phenylalanine C15H22N2O3 + C2H2O1 -> C17H24N2O4"
5806,326.0938,7.28,4.08,"Putative metabolite","C14H18N2O5S1",-0.48,"N-Acetylserotonin sulfate C12H14N2O5S1 + C2H4 -> C14H18N2O5S1"
5807,298.2007,7.28,4.99,"Putative metabolite","C14H26N4O3",-0.7,"2-(3-carboxy-3-(trimethylammonio)propyl)-L-histidine C13H22N4O4 + C2H4 -> C15H26N4O4 - C1O1 -> C14H26N4O3"
5808,455.0329,7.28,3.88,"Unknown","Unknown",-0.1,"Unknown"
5809,384.147,7.28,4.53,"Putative metabolite","C16H24N4O5S1",-0.68,"4-Hydroxycinnamoylagmatine C14H20N4O2 + O3S1 -> C14H20N4O5S1 + C2H4 -> C16H24N4O5S1"
5810,302.9378,7.28,3.93,"Unknown","Unknown",-0.13,"Unknown"
5811,256.9292,7.28,3.76,"Unknown","Unknown",-0.17,"Unknown"
5812,401.2778,7.28,4.48,"Putative metabolite","C21H39N1O6",-0.15,"3-Hydroxy-cis-5-tetradecenoylcarnitine C21H39N1O5 + O1 -> C21H39N1O6"
5813,447.4079,7.28,4.84,"Putative metabolite","C29H53N1O2",-0.6,"alpha-Tocopherol C29H50O2 + H3N1 -> C29H53N1O2"
5814,200.0621,7.28,3.64,"Putative metabolite","C8H12N2O2S1",-0.76,"Carbimazole C7H10N2O2S1 + C1H2 -> C8H12N2O2S1"
5815,224.1638,7.29,4.62,"Putative metabolite","C11H20N4O1",-0.4,"Histidinyl-Isoleucine C12H20N4O3 - C1O2 -> C11H20N4O1"
5816,282.0967,7.29,3.7,"Metabolite","C11H14N4O5",-0.99,"1-Methylinosine C11H14N4O5"
5817,515.1103,7.3,4.82,"Artifact","C15H31K1N3O10P1S1",0.36,"Peak 5701 C15H29N3O6S1 + H2K1O4P1 -> C15H31K1N3O10P1S1"
5818,692.4741,7.3,4.21,"Putative metabolite","C35H69N2O9P1",-0.05,"PS(14:0/15:0) C35H68N1O10P1 - H-1N-1O1 -> C35H69N2O9P1"
5819,267.1736,7.31,4.5,"Putative metabolite","C17H21N3",-0.2,"Tropicamide C17H20N2O2 - O1 -> C17H20N2O1 - H-1N-1O1 -> C17H21N3"
5820,408.1974,7.31,4.25,"Putative metabolite","C20F2H26N4O3",-0.25,"Sparfloxacin C19F2H22N4O3 + C1H2 -> C20F2H24N4O3 + H2 -> C20F2H26N4O3"
5821,285.1941,7.31,4.84,"Putative metabolite","C15H27N1O4",-0.32,"alpha-Hydroxymetoprolol C15H25N1O4 + H2 -> C15H27N1O4"
5822,452.1514,7.31,3.81,"Artifact","[13]C1C20H25N1O10",-0.44,"5-O-Feruloylnigrumin C21H25N1O10 + [13]C1C-1 -> [13]C1C20H25N1O10"
5823,403.2415,7.32,4.22,"Unknown","Unknown",0.08,"Unknown"
5824,447.2681,7.32,4.26,"Unknown","Unknown",0.03,"Unknown"
5825,181.0411,7.32,4.03,"Metabolite","C5H11N1O4S1",-1.22,"Acamprosate C5H11N1O4S1"
5826,399.183,7.33,3.5,"Putative metabolite","C18H29N3O5S1",-0.52,"Coutaric acid C18H27N3O4 + S1 -> C18H27N3O4S1 + H2O1 -> C18H29N3O5S1"
5827,451.148,7.33,4.52,"Metabolite","C21H25N1O10",-0.34,"5-O-Feruloylnigrumin C21H25N1O10"
5828,364.1715,7.33,4.26,"Putative metabolite","C20Cl1F1H26N2O1",0.74,"Reduced haloperidol C21Cl1F1H25N1O2 + H1N1 -> C21Cl1F1H26N2O2 - C1O1 -> C20Cl1F1H26N2O1"
5829,545.1207,7.33,4.13,"Putative metabolite","C22H27N1O13S1",-0.71,"4-Hydroxybenzyl isothiocyanate 4''-acetylrhamnoside C16H19N1O6S1 + O1 -> C16H19N1O7S1 + C6H8O6 -> C22H27N1O13S1"
5830,258.0893,7.33,3.64,"Metabolite","C15H14O4",-0.35,"O-Desmethylangolensin C15H14O4"
5831,445.3559,7.34,4.25,"Artifact","C28H47N1O3",-0.69,"Peak 5848 C29H49N1O4 - C1H2O1 -> C28H47N1O3"
5832,595.249,7.34,4,"Metabolite","C26H45N1O10S2",-0.86,"Taurocholic acid 3-sulfate C26H45N1O10S2"
5833,634.2572,7.34,4.38,"Artifact","C26H47N2Na1O10S2",-0.34,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2 + H-1Na1 -> C26H47N2Na1O10S2"
5834,983.5499,7.34,4.01,"Unknown","Unknown",0.01,"Unknown"
5835,357.257,7.34,3.87,"Artifact","Ring_artifact_C24H27N3",0.02,"Peak 5734 C24H27N3 + Ring_artifact -> Ring_artifact_C24H27N3"
5836,728.4027,7.34,3.77,"Putative metabolite","C37H57N6O7P1",-0.09,"3-Epidemissidine C27H45N1O1 + C10H12N5O6P1 -> C37H57N6O7P1"
5837,614.2705,7.35,5,"Artifact","[34]S1C26H48N2O10S1",0.54,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2 + [34]S1S-1 -> [34]S1C26H48N2O10S1"
5838,629.3017,7.35,4.74,"Artifact","C26H51N3O10S2",-0.18,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2 + H3N1 -> C26H51N3O10S2"
5839,618.2338,7.35,4.14,"Artifact","[13]C1C25H44N1Na1O10S2",-0.02,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H-1Na1 -> C26H44N1Na1O10S2 + [13]C1C-1 -> [13]C1C25H44N1Na1O10S2"
5840,434.3954,7.35,3.92,"Artifact","[13]C1C27H51N1O2",-0.15,"Peak 5844 C28H51N1O2 + [13]C1C-1 -> [13]C1C27H51N1O2"
5841,400.0656,7.35,3.72,"Unknown","Unknown",-0.08,"Unknown"
5842,309.0396,7.36,3.64,"Artifact","C5H16N3O8P1S1",-0.09,"Peak 5736 C5H13N3O4S1 + H3O4P1 -> C5H16N3O8P1S1"
5843,356.2537,7.36,4.72,"Putative metabolite","C16H32N6O3",-0.31,"Arginyl-Valine C11H23N5O3 + C5H8 -> C16H31N5O3 + H1N1 -> C16H32N6O3"
5844,433.392,7.36,4.57,"Putative metabolite","C28H51N1O2",-0.05,"2,5-Dibutyl-4-methyloxazole C12H21N1O1 + C16H30O1 -> C28H51N1O2"
5845,615.2737,7.37,4.49,"Artifact","[13]C1[34]S1C25H48N2O10S1",0.79,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2 + [34]S1S-1 -> [34]S1C26H48N2O10S1 + [13]C1C-1 -> [13]C1[34]S1C25H48N2O10S1"
5846,284.2098,7.37,4.73,"Putative metabolite","C15H28N2O3",0.68,"Oseltamivir C16H28N2O4 - C1O1 -> C15H28N2O3"
5847,320.1449,7.37,4.46,"Putative metabolite","C16F2H18N4O1",-0.1,"Sparfloxacin C19F2H22N4O3 - C1H2O1 -> C18F2H20N4O2 - C2H2O1 -> C16F2H18N4O1"
5848,475.3663,7.37,4.05,"Putative metabolite","C29H49N1O4",-0.3,"(3beta,5alpha,9alpha,22E,24R)-3,5,9-Trihydroxy-23-methylergosta-7,22-dien-6-one C29H46O4 + H3N1 -> C29H49N1O4"
5849,614.2818,7.37,4.75,"Artifact","[13]C2C24H48N2O10S2",-0.09,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2 + [13]C1C-1 -> [13]C1C25H48N2O10S2 + [13]C1C-1 -> [13]C2C24H48N2O10S2"
5850,612.2752,7.38,6.18,"Artifact","C26H48N2O10S2",-0.27,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2"
5851,613.2786,7.38,5.62,"Artifact","[13]C1C25H48N2O10S2",-0.34,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2 + [13]C1C-1 -> [13]C1C25H48N2O10S2"
5852,273.1941,7.38,4.77,"Metabolite","C14H27N1O4",-0.34,"Heptanoylcarnitine C14H27N1O4"
5853,331.2359,7.38,4.68,"Metabolite","C17H33N1O5",-0.08,"3-hydroxydecanoyl carnitine C17H33N1O5"
5854,639.2124,7.38,3.81,"Artifact","C26H43N1Na2O10S2",-0.04,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H-2Na2 -> C26H43N1Na2O10S2"
5855,193.1833,7.38,4.03,"Unknown","Unknown",-0.05,"Unknown"
5856,459.2674,7.38,4.02,"Unknown","Unknown",-0.04,"Unknown"
5857,192.1014,7.39,4.64,"Unknown","Unknown",0.06,"Unknown"
5858,439.2338,7.39,4.08,"Artifact","C21H38K1N1O6",-0.41,"Peak 5812 C21H39N1O6 + H-1K1 -> C21H38K1N1O6"
5859,242.0517,7.39,3.67,"Unknown","Unknown",-0.13,"Unknown"
5860,635.2605,7.39,3.63,"Artifact","[13]C1C25H47N2Na1O10S2",-0.26,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H3N1 -> C26H48N2O10S2 + H-1Na1 -> C26H47N2Na1O10S2 + [13]C1C-1 -> [13]C1C25H47N2Na1O10S2"
5861,617.2305,7.39,4.66,"Artifact","C26H44N1Na1O10S2",-0.11,"Taurocholic acid 3-sulfate C26H45N1O10S2 + H-1Na1 -> C26H44N1Na1O10S2"
5862,541.2456,7.39,3.86,"Putative metabolite","C25H39N3O8S1",0.34,"Thaumatin b, recombinant C19H29N3O3S1 + C6H10O5 -> C25H39N3O8S1"
5863,678.4585,7.4,4.08,"Putative metabolite","C34H67N2O9P1",-0.12,"PS(14:0/14:1(9Z)) C34H64N1O10P1 + H3N1O-1 -> C34H67N2O9P1"
5864,253.1468,7.4,3.64,"Putative metabolite","C17H19N1O1",-0.54,"(1Z,4Z)-1,5-bis(4-hydroxyphenyl)-1,4-pentadiene C17H16O2 + H3N1O-1 -> C17H19N1O1"
5865,340.0081,7.4,3.81,"Unknown","Unknown",0.01,"Unknown"
5866,150.0543,7.4,4.01,"Metabolite","C6H6N4O1",-0.93,"7-Methylhypoxanthine C6H6N4O1"
5867,470.2202,7.4,3.82,"Putative metabolite","C21H34N4O6S1",-0.63,"Sinapoylspermine C21H36N4O4 - H2O1 -> C21H34N4O3 + O3S1 -> C21H34N4O6S1"
5868,461.3871,7.41,4.65,"Putative metabolite","C29H51N1O3",-0.45,"13'-Hydroxy-alpha-tocopherol C29H50O3 + H1N1 -> C29H51N1O3"
5869,590.3243,7.41,3.87,"Putative metabolite","C36H46O7",0.09,"Oxoglaucine C20H17N1O5 + C16H30O1 -> C36H47N1O6 + H-1N-1O1 -> C36H46O7"
5870,462.3904,7.41,4.14,"Artifact","[13]C1C28H51N1O3",-0.33,"Peak 5868 C29H51N1O3 + [13]C1C-1 -> [13]C1C28H51N1O3"
5871,317.0909,7.41,3.51,"Unknown","Unknown",0,"Unknown"
5872,263.2614,7.42,4.18,"Artifact","MS2_fragment_C18H38N1O5P1",-0.58,"Sphingosine 1-phosphate C18H38N1O5P1 - Experiment_MS2_fragment -> MS2_fragment_C18H38N1O5P1"
5873,397.2469,7.42,4.13,"Unknown","Unknown",-0.07,"Unknown"
5874,224.1025,7.42,4.12,"Unknown","Unknown",0.19,"Unknown"
5875,279.1473,7.42,3.75,"Metabolite","C15H21N1O4",-0.87,"(?-Metalaxyl C15H21N1O4"
5876,574.3325,7.43,3.71,"Putative metabolite","C36Cl1H47N2O2",0.19,"Pinazepam C18Cl1H13N2O1 + C16H30O1 -> C34Cl1H43N2O2 + C2H4 -> C36Cl1H47N2O2"
5877,198.0255,7.43,3.5,"Unknown","Unknown",-0.08,"Unknown"
5878,379.2487,7.44,5.34,"Metabolite","C18H38N1O5P1",0.16,"Sphingosine 1-phosphate C18H38N1O5P1"
5879,380.2522,7.44,4.61,"Artifact","[13]C1C17H38N1O5P1",-0.22,"Sphingosine 1-phosphate C18H38N1O5P1 + [13]C1C-1 -> [13]C1C17H38N1O5P1"
5880,218.1169,7.44,4.52,"Putative metabolite","C11H14N4O1",-0.64,"Thonzylamine C16H22N4O1 - C5H8 -> C11H14N4O1"
5881,189.038,7.44,4.18,"Unknown","Unknown",-0.18,"Unknown"
5882,169.1832,7.44,3.89,"Putative metabolite","C11H23N1",-0.89,"3-hydroxydecanoyl carnitine C17H33N1O5 - C6H10O5 -> C11H23N1"
5883,300.1111,7.45,4.02,"Putative metabolite","C16H16N2O4",-0.31,"Amlexanox C16H14N2O4 + H2 -> C16H16N2O4"
5884,477.2206,7.45,3.88,"Putative metabolite","C21H35N1O11",0.86,"Kanokoside A C21H32O12 + H3N1O-1 -> C21H35N1O11"
5885,276.1185,7.45,4.08,"Putative metabolite","C16H20O2S1",-0.36,"2-methyl-2-(4-methylpent-3-en-1-yl)-2H-chromen-8-ol C16H20O2 + S1 -> C16H20O2S1"
5886,419.34,7.46,3.77,"Putative metabolite","C26H45N1O3",-0.13,"Tauroursodeoxycholic acid C26H45N1O6S1 - O3S1 -> C26H45N1O3"
