ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,Input_id,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
97017,6654,C16H15N1O4,285.100108,10,Metabolite,23313,C16H15N1O4,,1,0,228024,Metabolite,0.5,-0.06584997404079533,NA,0,0,0,NA,0,0.43415002595920466,9836,3.8977209977125384,285.1001455476694,9.277,0.1,0.5341500259592047,1,Arborinine C16H15N1O4
97031,6655,C10H23N1O6,253.15253751599997,0,Fragment,6613,C11H25N1O7,C1H2O1,-1,1.01,228102,Artifact,0,-0.16399533319064202,0,NA,0,0,NA,0,-0.16399533319064202,9837,4.28525675971224,253.15262054766944,9.282,0,-0.16399533319064202,1,Peak 6613 C11H25N1O7 - C1H2O1 -> C10H23N1O6
97036,6656,[18]O1C6H13N1O1,133.098874402,1,Natural_abundance,6682,C6H13N1O2,[18]O1O-1,1,0.01,228125,Artifact,0,-0.18837751130139757,0,NA,0,0,NA,0.6485658735639461,0.46018836226254856,9838,4.347395090122577,133.09892454766944,9.282,0,0.46018836226254856,1,D-Leucine C6H13N1O2 + [18]O1O-1 -> [18]O1C6H13N1O1
97040,6657,C16H13N1O2,251.094628636,11,Fragment,6648,C16H15N1O3,H2O1,-1,1.01,228145,Artifact,0,-0.1057137917454576,0,NA,0,0,NA,0,-0.1057137917454576,9840,4.086594739979436,251.09457554766945,9.282,0,-0.1057137917454576,1,Peak 6648 C16H15N1O3 - H2O1 -> C16H13N1O2
97048,6658,C11H23N3O5,277.163770906,2,Metabolite,8246,C11H20N2O5,H3N1,1,1,228171,Putative metabolite,0,-0.11661276863725546,0,NA,0,0,NA,0,-0.11661276863725546,9841,4.027013547616049,277.1638355476694,9.282,0,-0.11661276863725546,1,Epsilon-(gamma-Glutamyl)-lysine C11H21N3O5 + H2 -> C11H23N3O5
97051,6659,Unknown,137.11485454766944,0,Unknown,6659,Unknown,,0,0,228180,Unknown,0,-0,NA,NA,0,0,NA,0,0,9842,3.7095345343684105,137.11485454766944,9.282,-0.5,-0.5,1,Unknown
97053,6660,C14H29N1O6,307.199487638,1,Fragment,6587,C14H31N1O7,H2O1,-1,1.01,228184,Artifact,0,-0.21010831034737595,0,NA,0,0,NA,0,-0.21010831034737595,9843,4.497815123181384,307.1993585476694,9.287,0,-0.21010831034737595,1,Hydroxyhexanoycarnitine C13H25N1O5 + C1H4O1 -> C14H29N1O6
97057,6661,[13]C1C5H13N1O2,132.097983462,1,Natural_abundance,6682,C6H13N1O2,[13]C1C-1,1,0.01,228198,Artifact,0,-0.15551209927855775,0,NA,0,0,NA,0.6485658735639461,0.4930537742853884,9844,5.545419444187111,132.09802454766944,9.287,0,0.4930537742853884,1,D-Leucine C6H13N1O2 + [13]C1C-1 -> [13]C1C5H13N1O2
97063,6662,[13]C1C5H12N1Na3O3,216.05438203,1,Natural_abundance,6663,C6H12N1Na3O3,[13]C1C-1,1,0.03,228202,Artifact,0,-0.3575897604846217,0,NA,0,0,NA,0,-0.3575897604846217,9845,3.5810131961392866,216.05453654766944,9.287,0,-0.3575897604846217,1,D-Leucine C6H13N1O2 + [13]C1C-1 -> [13]C1C5H13N1O2 + H-2Na2 -> [13]C1C5H11N1Na2O2 + H1Na1O1 -> [13]C1C5H12N1Na3O3
97070,6663,C6H12N1Na3O3,215.05102719,1,Adduct,6671,C6H11N1Na2O2,H1Na1O1,1,0.02,228221,Artifact,0,-0.3542360885835775,0,NA,0,0,NA,0,-0.3542360885835775,9846,4.901316487853214,215.05117954766945,9.287,0,-0.3542360885835775,1,D-Leucine C6H13N1O2 + H-2Na2 -> C6H11N1Na2O2 + H1Na1O1 -> C6H12N1Na3O3
97074,6664,[13]C1C9H22N2O6,267.151141252,1,Natural_abundance,6674,C10H22N2O6,[13]C1C-1,1,0.03,228228,Artifact,0,-0.0013182249557854432,0,NA,0,0,NA,0,-0.0013182249557854432,9847,4.263601023891816,267.1511405476694,9.287,0,-0.0013182249557854432,1,Peak 6674 C10H22N2O6 + [13]C1C-1 -> [13]C1C9H22N2O6
97076,6665,C8H16O6,208.0946882,1,Metabolite,23108,C8H16O6,,1,0,228231,Metabolite,0.5,-0.1714307800215943,NA,NA,0,0,NA,0,0.3285692199784057,9848,4.74329569839762,208.09475954766944,9.287,0.1,0.4285692199784057,1,Ethyl beta-D-glucopyranoside C8H16O6
97083,6666,Unknown,291.03724854766944,0,Unknown,6666,Unknown,,0,0,228285,Unknown,0,-0,NA,NA,0,0,NA,0,0,9849,4.024023860366516,291.03724854766944,9.287,-0.5,-0.5,1,Unknown
97089,6667,Unknown,252.02966554766945,0,Unknown,6667,Unknown,,0,0,228301,Unknown,0,-0,NA,NA,0,0,NA,0,0,9850,3.7835408670528,252.02966554766945,9.287,-0.5,-0.5,1,Unknown
97094,6668,Unknown,317.0399645476694,0,Unknown,6668,Unknown,,0,0,228313,Unknown,0,-0,NA,NA,0,0,NA,0,0,9852,3.662633773950652,317.0399645476694,9.287,-0.5,-0.5,1,Unknown
97102,6669,C8Ca1H15N1O4,229.062699126,1,Adduct,6682,C6H13N1O2,C2Ca1H2O2,1,0.01,228335,Artifact,0,-0.19771514724295994,0,NA,0,0,NA,0.6485658735639461,0.4508507263209862,9853,3.413783267846875,229.06260854766944,9.287,0,0.4508507263209862,1,D-Leucine C6H13N1O2 + C2Ca1H2O2 -> C8Ca1H15N1O4
97110,6670,[15]N1C6H13O2,132.09166358200002,1,Natural_abundance,6682,C6H13N1O2,[15]N1N-1,1,0.01,228353,Artifact,0,-0.2799785672446408,0,NA,0,0,NA,0.6485658735639461,0.3685873063193053,9854,4.241185794007188,132.09173754766945,9.292,0,0.3685873063193053,1,D-Leucine C6H13N1O2 + [15]N1N-1 -> [15]N1C6H13O2
97112,6671,C6H11N1Na2O2,175.05851787800003,1,Adduct,6682,C6H13N1O2,H-2Na2,1,0.01,228359,Artifact,0,-0.35322379887525684,0,NA,0,0,NA,0.6485658735639461,0.2953420746886893,9855,5.251682580289368,175.05864154766945,9.292,0,0.2953420746886893,1,D-Leucine C6H13N1O2 + H-2Na2 -> C6H11N1Na2O2
97118,6672,C12H27N1O6,281.18383764399994,0,Metabolite,10792,C13H27N1O8,C1O2,-1,2,228388,Putative metabolite,0,-0.24877615773411346,0,NA,0,0,NA,0,-0.24877615773411346,9856,4.41776876342431,281.18397754766943,9.292,0,-0.24877615773411346,1,Hexaethylene glycol C12H26O7 - H-1N-1O1 -> C12H27N1O6
97122,6673,C8H15Na1O6,230.07663282800002,1,Adduct,6665,C8H16O6,H-1Na1,1,0.01,228403,Artifact,0,-0.2623466537119883,0,NA,0,0,NA,0,-0.2623466537119883,9857,5.308202341712858,230.07675354766945,9.292,0,-0.2623466537119883,1,Ethyl beta-D-glucopyranoside C8H16O6 + H-1Na1 -> C8H15Na1O6
97129,6674,C10H22N2O6,266.147786412,1,Adduct,6691,C8H19N1O6,C2H3N1,1,0.02,228420,Artifact,0,-0.10921689447307012,0,NA,0,0,NA,0,-0.10921689447307012,9858,5.265698951538031,266.1478445476694,9.292,0,-0.10921689447307012,1,Ethyl beta-D-glucopyranoside C8H16O6 + H3N1 -> C8H19N1O6 + C2H3N1 -> C10H22N2O6
97135,6675,C10H9N3O5S2,314.99836185399994,8,Metabolite,11109,C10H9N3O5S1,S1,1,2,228441,Putative metabolite,0,-0.05983153253148334,0,NA,0,0,NA,0,-0.05983153253148334,9859,4.132469436443364,314.9983995476694,9.292,0,-0.05983153253148334,1,Tazobactam C10H12N4O5S1 - H3N1 -> C10H9N3O5S1 + S1 -> C10H9N3O5S2
97138,6676,Unknown,317.0646535476694,0,Unknown,6676,Unknown,,0,0,228443,Unknown,0,-0,NA,NA,0,0,NA,0,0,9860,3.9273324173969013,317.0646535476694,9.292,-0.5,-0.5,1,Unknown
97147,6677,C12H13N1O10S1,363.026016314,7,Metabolite,6699,C10H11N1O9S1,C2H2O1,1,2,228475,Putative metabolite,0,-0.16495557512516534,0,NA,0,0,NA,0,-0.16495557512516534,9861,3.9575671898309666,363.0258965476694,9.292,0,-0.16495557512516534,1,Glucosinalbin C14H19N1O10S2 - C2H4 -> C12H15N1O10S2 - H2S1 -> C12H13N1O10S1
97158,6678,[13]C2C4H13N1O2,133.101338302,1,Natural_abundance,6661,[13]C1C5H13N1O2,[13]C1C-1,1,0.02,228481,Artifact,0,-0.04600130105043672,0,NA,0,0,NA,0,-0.04600130105043672,9862,3.9800131638830822,133.10135054766945,9.292,0,-0.04600130105043672,1,D-Leucine C6H13N1O2 + [13]C1C-1 -> [13]C1C5H13N1O2 + [13]C1C-1 -> [13]C2C4H13N1O2
97160,6679,C15H26N1O7P1,363.14468868200004,4,Metabolite,3643,C15H25N1O4,H1O3P1,1,1,228488,Putative metabolite,0,-0.19294558755402474,0,NA,0,0,NA,0,-0.19294558755402474,9863,3.730792627487376,363.1445485476694,9.292,0,-0.19294558755402474,1,alpha-Hydroxymetoprolol C15H25N1O4 + H1O3P1 -> C15H26N1O7P1
97165,6680,Unknown,397.0016345476694,0,Unknown,6680,Unknown,,0,0,228493,Unknown,0,-0,NA,NA,0,0,NA,0,0,9864,3.631752866260356,397.0016345476694,9.292,-0.5,-0.5,1,Unknown
97168,6681,[13]C1C13H29N1O6,308.20284248799993,2,Natural_abundance,6660,C14H29N1O6,[13]C1C-1,1,0.02,228496,Artifact,0,-0.2075586478728805,0,NA,0,0,NA,0,-0.2075586478728805,9865,3.497160889390249,308.2027145476694,9.292,0,-0.2075586478728805,1,Hydroxyhexanoycarnitine C13H25N1O5 + C1H4O1 -> C14H29N1O6 + [13]C1C-1 -> [13]C1C13H29N1O6
97170,6682,C6H13N1O2,131.0946287,1,Metabolite,20604,C6H13N1O2,,1,0,228523,Metabolite,0.5,-0.2625876824642416,NA,0.9111535560281878,0,0,NA,0,1.1485658735639461,9866,6.711051779809589,131.09469754766945,9.292,0.1,1.2485658735639462,1,D-Leucine C6H13N1O2
97176,6683,C10Ca1H17N2Na1O4,292.07119286,1,Adduct,6704,C10Ca1H18N2O4,H-1Na1,1,0.03,228591,Artifact,0,-0.01422997334506679,0,NA,0,0,NA,0,-0.01422997334506679,9868,4.429207601055977,292.0711845476694,9.297,0,-0.01422997334506679,1,D-Leucine C6H13N1O2 + C2Ca1H2O2 -> C8Ca1H15N1O4 + C2H3N1 -> C10Ca1H18N2O4 + H-1Na1 -> C10Ca1H17N2Na1O4
97195,6684,C18H16N2O2,292.121177742,11,Adduct,6657,C16H13N1O2,C2H3N1,1,1.01,228618,Artifact,0,-0.04245784171871426,0,NA,0,0,NA,0,-0.04245784171871426,9869,3.9696830079293584,292.12120254766944,9.297,0,-0.04245784171871426,1,Peak 6648 C16H15N1O3 - H2O1 -> C16H13N1O2 + C2H3N1 -> C18H16N2O2
97201,6685,C8H14N1Na3O4,257.06159187400004,1,Adduct,6671,C6H11N1Na2O2,C2H3Na1O2,1,0.02,228631,Artifact,0,-0.01881585903798105,0,NA,0,0,NA,0,-0.01881585903798105,9870,4.368807632469315,257.0616015476694,9.297,0,-0.01881585903798105,1,D-Leucine C6H13N1O2 + H-2Na2 -> C6H11N1Na2O2 + C2H3Na1O2 -> C8H14N1Na3O4
97207,6686,C9H15O6P1,250.060624642,3,Metabolite,4461,C9H18N1O5P1,H3N1O-1,-1,2,228664,Putative metabolite,0,-0.03018134219598696,0,NA,0,0,NA,0,-0.03018134219598696,9872,4.110938362191861,250.06060954766943,9.297,0,-0.03018134219598696,1,(E)-Monocrotophos C7H14N1O5P1 + C2H4 -> C9H18N1O5P1 - H3N1O-1 -> C9H15O6P1
97214,6687,C8H15N1Na4O5,297.054101186,1,Adduct,6663,C6H12N1Na3O3,C2H3Na1O2,1,0.03,228672,Artifact,0,-0.039322246830445294,0,NA,0,0,NA,0,-0.039322246830445294,9873,3.985001859940062,297.0541245476694,9.297,0,-0.039322246830445294,1,D-Leucine C6H13N1O2 + H-2Na2 -> C6H11N1Na2O2 + H1Na1O1 -> C6H12N1Na3O3 + C2H3Na1O2 -> C8H15N1Na4O5
97225,6688,C15Cl2H14N1O3P1,357.008835254,9,Metabolite,10719,C17Cl2H18N1O3P1,C2H4,-1,2,228705,Putative metabolite,0,-0.16905230165212878,0,NA,0,0,NA,0,-0.16905230165212878,9874,3.8454475040092517,357.0087145476694,9.297,0,-0.16905230165212878,1,Sertraline C17Cl2H17N1 + H1O3P1 -> C17Cl2H18N1O3P1 - C2H4 -> C15Cl2H14N1O3P1
97233,6689,Ring_artifact_C6H13N1O2,131.04617554766943,NA,Ring_artifact,6682,C6H13N1O2,Ring_artifact,1,0.01,228713,Artifact,0,-0,0,NA,0,0,NA,0,0,9875,3.9677695087379874,131.04617554766943,9.297,0,0,1,D-Leucine C6H13N1O2 + Ring_artifact -> Ring_artifact_C6H13N1O2
97234,6690,Unknown,254.11168154766943,0,Unknown,6690,Unknown,,0,0,228714,Unknown,0,-0,NA,NA,0,0,NA,0,0,9876,3.831890213386553,254.11168154766943,9.297,-0.5,-0.5,1,Unknown
97242,6691,C8H19N1O6,225.121237306,1,Adduct,6665,C8H16O6,H3N1,1,0.01,228757,Artifact,0,-0.043883755297788526,0,NA,0,0,NA,0,-0.043883755297788526,9878,4.351570180028595,225.12121754766943,9.302,0,-0.043883755297788526,1,Ethyl beta-D-glucopyranoside C8H16O6 + H3N1 -> C8H19N1O6
97247,6692,C17Cl1H13O2S1,316.03247810799996,11,Metabolite,6676,C17Cl1H16N1O1S1,H3N1O-1,-1,2,228797,Putative metabolite,0,-0.20795278741715734,0,NA,0,0,NA,0,-0.20795278741715734,9879,3.98451473911998,316.03260954766944,9.302,0,-0.20795278741715734,1,Alkaloid A6 C19Cl1H16N1O3 - H3N1 -> C19Cl1H13O3 - C2H2O1 -> C17Cl1H11O2 + H2S1 -> C17Cl1H13O2S1
97259,6693,C8H12N3Na2O8P1S1,386.987810892,4,Adduct,6642,C8H13N3Na1O8P1S1,H-1Na1,1,1.02,228808,Artifact,0,-0.9475031383239244,0,NA,0,0,NA,0,-0.9475031383239244,9880,4.089502260699751,386.9870775476694,9.303,0,-0.9475031383239244,1,Peak 6651 C7H12N3O5P1S1 + C1H1Na1O3 -> C8H13N3Na1O8P1S1 + H-1Na1 -> C8H12N3Na2O8P1S1
97266,6694,[13]C1C7H16O6,209.09804304,1,Natural_abundance,6665,C8H16O6,[13]C1C-1,1,0.01,228815,Artifact,0,-0.24750989522858297,0,NA,0,0,NA,0,-0.24750989522858297,9881,3.6017491039967378,209.09814654766944,9.303,0,-0.24750989522858297,1,Ethyl beta-D-glucopyranoside C8H16O6 + [13]C1C-1 -> [13]C1C7H16O6
97269,6695,C7H11N3O3,185.0800412,4,Metabolite,27761,C7H11N3O3,,1,0,228820,Metabolite,0.5,-0.22786808583375429,NA,NA,0,0,NA,0,0.2721319141662457,9882,3.522562337278489,185.08012554766944,9.308,0.1,0.3721319141662457,1,"(S)-N-(4,5-Dihydro-1-methyl-4-oxo-1H-imidazol-2-yl)alanine C7H11N3O3"
97275,6696,C6H11N2Na3O5,260.036105408,1,Adduct,6671,C6H11N1Na2O2,N1Na1O3,1,0.02,228888,Artifact,0,-0.03241921076963478,0,NA,0,0,NA,0,-0.03241921076963478,9884,4.009384812548456,260.0360885476694,9.308,0,-0.03241921076963478,1,D-Leucine C6H13N1O2 + H-2Na2 -> C6H11N1Na2O2 + N1Na1O3 -> C6H11N2Na3O5
97282,6697,Unknown,191.03253354766943,0,Unknown,6697,Unknown,,0,0,228897,Unknown,0,-0,NA,NA,0,0,NA,0,0,9886,3.503937631790521,191.03253354766943,9.308,-0.5,-0.5,1,Unknown
97291,6698,[13]C1C9Ca1H18N2O4,271.092603072,1,Natural_abundance,6704,C10Ca1H18N2O4,[13]C1C-1,1,0.03,228906,Artifact,0,-0.8918065728622254,0,NA,0,0,NA,0,-0.8918065728622254,9887,3.6582815550999457,271.0921195476694,9.308,0,-0.8918065728622254,1,D-Leucine C6H13N1O2 + C2Ca1H2O2 -> C8Ca1H15N1O4 + C2H3N1 -> C10Ca1H18N2O4 + [13]C1C-1 -> [13]C1C9Ca1H18N2O4
97298,6699,C10H11N1O9S1,321.01545163000003,6,Metabolite,8404,C10H11N1O6,O3S1,1,1,228936,Putative metabolite,0,-0.17768978106935665,0,NA,0,0,NA,0,-0.17768978106935665,9888,4.3990887892920165,321.0153375476694,9.313,0,-0.17768978106935665,1,"2,4-Dihydroxy-6,7-dimethoxy-2H-1,4-benzoxazin-3(4H)-one C10H11N1O6 + O3S1 -> C10H11N1O9S1"
97306,6700,C6H12N2Na4O6,300.02861472,1,Adduct,6663,C6H12N1Na3O3,N1Na1O3,1,0.03,228959,Artifact,0,-0.15693891510860866,0,NA,0,0,NA,0,-0.15693891510860866,9889,3.9406846905919837,300.0285205476694,9.313,0,-0.15693891510860866,1,D-Leucine C6H13N1O2 + H-2Na2 -> C6H11N1Na2O2 + H1Na1O1 -> C6H12N1Na3O3 + N1Na1O3 -> C6H12N2Na4O6
97317,6701,C9H14N3Na2O11P1S1,448.988204816,4,Adduct,6642,C8H13N3Na1O8P1S1,C1H1Na1O3,1,1.02,228987,Artifact,0,-0.6773767373892173,0,NA,0,0,NA,0,-0.6773767373892173,9890,3.841963111089391,448.9875965476694,9.313,0,-0.6773767373892173,1,Peak 6651 C7H12N3O5P1S1 + C1H1Na1O3 -> C8H13N3Na1O8P1S1 + C1H1Na1O3 -> C9H14N3Na2O11P1S1
97327,6702,C8Ca1H12N3O8P1S1,380.970862786,4,Adduct,6646,C8H14N3O8P1S1,Ca1H-2,1,1.01,228997,Artifact,0,-0.9072062959724457,0,NA,0,0,NA,0,-0.9072062959724457,9891,3.821328052795092,380.9701715476694,9.313,0,-0.9072062959724457,1,Peak 6651 C7H12N3O5P1S1 + C1H2O3 -> C8H14N3O8P1S1 + Ca1H-2 -> C8Ca1H12N3O8P1S1
97332,6703,C9H15N3Na1O11P1S1,427.006260188,4,Adduct,6642,C8H13N3Na1O8P1S1,C1H2O3,1,1.02,229005,Artifact,0,-0.5557767822718094,0,NA,0,0,NA,0,-0.5557767822718094,9892,3.7203419013543257,427.0057855476694,9.313,0,-0.5557767822718094,1,Peak 6651 C7H12N3O5P1S1 + C1H1Na1O3 -> C8H13N3Na1O8P1S1 + C1H2O3 -> C9H15N3Na1O11P1S1
97340,6704,C10Ca1H18N2O4,270.089248232,1,Adduct,6669,C8Ca1H15N1O4,C2H3N1,1,0.02,229029,Artifact,0,-0.0042868596597603,0,NA,0,0,NA,0,-0.0042868596597603,9894,4.571965485813998,270.0892505476694,9.318,0,-0.0042868596597603,1,D-Leucine C6H13N1O2 + C2Ca1H2O2 -> C8Ca1H15N1O4 + C2H3N1 -> C10Ca1H18N2O4
97352,6705,C7H7N1O8,233.017166182,5,Metabolite,7545,C6H7N1O6,C1O2,1,1,229096,Putative metabolite,0,-0.1681542838836736,0,NA,0,0,NA,0,-0.1681542838836736,9896,3.5560086590427757,233.01724454766943,9.318,0,-0.1681542838836736,1,Isosorbide Mononitrate C6H9N1O6 - H2 -> C6H7N1O6 + C1O2 -> C7H7N1O8
97355,6706,C9H12N5O7P1,333.04743425600003,7,Metabolite,10695,C8H12N5O5P1,C1O2,1,1,229121,Putative metabolite,0,-0.377261079841572,0,NA,0,0,NA,0,-0.377261079841572,9898,4.125946666695734,333.0476855476694,9.329,0,-0.377261079841572,1,Adenosine monophosphate C10H14N5O7P1 - C1H2 -> C9H12N5O7P1
97364,6707,C10H16N3Na2O14P1S1,510.98859874,4,Adduct,6701,C9H14N3Na2O11P1S1,C1H2O3,1,1.03,229175,Artifact,0,-0.41311325890243894,0,NA,0,0,NA,0,-0.41311325890243894,9899,3.665786450743477,510.9881765476694,9.329,0,-0.41311325890243894,1,Peak 6651 C7H12N3O5P1S1 + C1H1Na1O3 -> C8H13N3Na1O8P1S1 + C1H1Na1O3 -> C9H14N3Na2O11P1S1 + C1H2O3 -> C10H16N3Na2O14P1S1
97376,6708,[13]C1C7H15Na1O6,231.079987668,1,Natural_abundance,6673,C8H15Na1O6,[13]C1C-1,1,0.02,229179,Artifact,0,-0.16634860990340627,0,NA,0,0,NA,0,-0.16634860990340627,9900,4.204601902920481,231.08006454766945,9.333,0,-0.16634860990340627,1,Ethyl beta-D-glucopyranoside C8H16O6 + H-1Na1 -> C8H15Na1O6 + [13]C1C-1 -> [13]C1C7H15Na1O6
97381,6709,C21H37N1O6,399.262087868,4,Metabolite,6094,C19H33N1O6,C2H4,1,2,229190,Putative metabolite,0,-0.09682904149497461,0,NA,0,0,NA,0,-0.09682904149497461,9901,3.682534038587184,399.26201054766943,9.334,0,-0.09682904149497461,1,"3-Hydroxy-5, 8-tetradecadiencarnitine C21H37N1O5 + O1 -> C21H37N1O6"
97386,6710,C11H17N3Na3O17P1S1,594.970937306,4,Adduct,6707,C10H16N3Na2O14P1S1,C1H1Na1O3,1,1.03,229215,Artifact,0,-0.5157884965378058,0,NA,0,0,NA,0,-0.5157884965378058,9904,3.877440689438583,594.9703235476695,9.344,0,-0.5157884965378058,1,Peak 6651 C7H12N3O5P1S1 + C1H1Na1O3 -> C8H13N3Na1O8P1S1 + C1H1Na1O3 -> C9H14N3Na2O11P1S1 + C1H2O3 -> C10H16N3Na2O14P1S1 + C1H1Na1O3 -> C11H17N3Na3O17P1S1
97395,6711,C10H15N5O5,285.107318664,6,Metabolite,125669,C10H13N5O5,H2,1,0,229224,Putative metabolite,0,-0.05065403012220734,0,NA,0,0,NA,0,-0.05065403012220734,9905,3.5099302238148606,285.1073475476694,9.344,0,-0.05065403012220734,1,Tetrahydroneopterin C9H15N5O4 + C1O1 -> C10H15N5O5
97405,6712,C11H15N5Na1O9P1,415.050508212,7,Adduct,6706,C9H12N5O7P1,C2H3Na1O2,1,0.01,229265,Artifact,0,-0.2762744110405969,0,NA,0,0,NA,0,-0.2762744110405969,9907,3.4828701469558365,415.0507375476694,9.354,0,-0.2762744110405969,1,Peak 6706 C9H12N5O7P1 + C2H3Na1O2 -> C11H15N5Na1O9P1
97412,6713,C14H14N2O2,242.10552772,9,Metabolite,11801,C14H14N2O1,O1,1,1,229281,Putative metabolite,0,-0.13388308405017643,0,NA,0,0,NA,0,-0.13388308405017643,9908,4.150445198277453,242.10559254766943,9.36,0,-0.13388308405017643,1,Harmaline C13H14N2O1 + C1O1 -> C14H14N2O2
97415,6714,Unknown,519.2891715476695,0,Unknown,6714,Unknown,,0,0,229289,Unknown,0,-0,NA,NA,0,0,NA,0,0,9909,3.7554567678334827,519.2891715476695,9.36,-0.5,-0.5,1,Unknown
97420,6715,C21H29N3O8S1,483.1675356,9,Metabolite,122705,C21H29N3O8S1,,1,0,229317,Metabolite,0.5,-0.007298017853586258,NA,NA,0,0,NA,0,0.49270198214641375,9910,3.7501745202563934,483.1675285476694,9.36,0.1,0.5927019821464138,1,2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(2-hydroxy-2-methyl-3-oxo-1-phenylbutyl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid C21H29N3O8S1
97433,6716,C19H31N3O8S1,461.183185674,6,Metabolite,9299,C8H14N2S1,C11H17N1O8,1,2,229356,Putative metabolite,0,-0.03483033597827895,0,NA,0,0,NA,0,-0.03483033597827895,9911,3.6022596235302293,461.1831535476694,9.365,0,-0.03483033597827895,1,gamma-L-Glutamyl-gamma-L-glutamyl-L-methionine C15H25N3O8S1 + C5H8 -> C20H33N3O8S1 - C1H2 -> C19H31N3O8S1
97439,6717,C8H6O2,134.0367794,6,Metabolite,25477,C8H6O2,,1,0,229366,Metabolite,0.5,-0.041584367753778724,NA,NA,0,0,NA,0,0.4584156322462213,9915,3.5531203588735405,134.03679054766945,9.38,0.1,0.5584156322462213,1,Phthalide C8H6O2
97443,6718,C20H27N3O9,453.17472951999997,9,Metabolite,9109,C14H17N3O4,C6H10O5,1,1,229399,Putative metabolite,0,-0.10153662974124393,0,NA,0,0,NA,0,-0.10153662974124393,9917,3.8112637125243713,453.1748215476694,9.386,0,-0.10153662974124393,1,Norcotinine C9H10N2O1 + C11H17N1O8 -> C20H27N3O9
97446,6719,C13H14N2O1,214.1106131,8,Metabolite,23445,C13H14N2O1,,1,0,229405,Metabolite,0.5,-0.24858102060223472,NA,NA,0,0,NA,0,0.25141897939776525,9919,3.6236370308166914,214.11071954766945,9.391,0.1,0.3514189793977653,1,Harmaline C13H14N2O1
97450,6720,C30H53N1O12,619.356776098,5,Metabolite,5980,C30H51N1O11,H2O1,1,2,229428,Putative metabolite,0,-0.03112126319971182,0,NA,0,0,NA,0,-0.03112126319971182,9921,4.18881955242953,619.3567375476695,9.406,0,-0.03112126319971182,1,N-Acetyl-9-O-lactoylneuraminic acid C14H23N1O11 + C16H30O1 -> C30H53N1O12
97457,6721,C5H13O6P1,200.044974628,0,Metabolite,125773,C3H9O6P1,C2H4,1,0,229445,Putative metabolite,0,-0.1772593127421809,0,NA,0,0,NA,0,-0.1772593127421809,9924,4.405283931905702,200.04504554766945,9.417,0,-0.1772593127421809,1,Glycerylphosphorylethanolamine C5H14N1O6P1 - H1N1 -> C5H13O6P1
97463,6722,C22H37N3O8S1,503.23013590000005,6,Metabolite,6125,C22H40N4O7S1,H3N1O-1,-1,2,229468,Putative metabolite,0,-0.13577055467905658,0,NA,0,0,NA,0,-0.13577055467905658,9928,3.7283861866873353,503.2302725476694,9.432,0,-0.13577055467905658,1,gamma-L-Glutamyl-gamma-L-glutamyl-L-methionine C15H25N3O8S1 + C5H8 -> C20H33N3O8S1 + C2H4 -> C22H37N3O8S1
97470,6723,C6H12N2O2S1,176.061948422,2,Metabolite,125909,C6H11N1O3S1,H-1N-1O1,-1,0,229474,Putative metabolite,0,-0.48882132395337746,0,NA,0,0,NA,0,-0.48882132395337746,9931,4.327870235911879,176.06212054766945,9.437,0,-0.48882132395337746,1,trans-S-(1-Propenyl)-L-cysteine C6H11N1O2S1 + H1N1 -> C6H12N2O2S1
97476,6724,[13]C1C29H53N1O12,620.360130954,5,Natural_abundance,6720,C30H53N1O12,[13]C1C-1,1,1.01,229492,Artifact,0,-0.02934289997080707,0,NA,0,0,NA,0,-0.02934289997080707,9937,3.5451124639556975,620.3600945476695,9.448,0,-0.02934289997080707,1,Peak 6720 C30H53N1O12 + [13]C1C-1 -> [13]C1C29H53N1O12
97484,6725,C5H12Na1O6P1,222.026919256,0,Adduct,6721,C5H13O6P1,H-1Na1,1,0.01,229498,Artifact,0,-0.10199589668876549,0,NA,0,0,NA,0,-0.10199589668876549,9939,3.7124213314527954,222.02696454766945,9.453,0,-0.10199589668876549,1,sn-glycerol-3-phosphate C3H9O6P1 + C2H4 + H-1Na1 -> C5H12Na1O6P1
97488,6726,C27H40O8S1,524.244388964,8,Metabolite,11292,C26H40O6S1,C1O2,1,2,229511,Putative metabolite,0,-0.448820892824058,0,NA,0,0,NA,0,-0.448820892824058,9940,3.550481644506114,524.2448595476694,9.453,0,-0.448820892824058,1,Progesterone C21H30O2 + H2S1 -> C21H32O2S1 + C6H8O6 -> C27H40O8S1
97493,6727,C14H23N1O6,301.152537512,4,Metabolite,6931,C12H21N1O5,C2H2O1,1,1,229518,Putative metabolite,0,-0.2640450429643082,0,NA,0,0,NA,0,-0.2640450429643082,9944,3.9299845246928435,301.1526965476694,9.463,0,-0.2640450429643082,1,Pimelylcarnitine C14H25N1O6 - H2 -> C14H23N1O6
