"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
5223,821.633,13.99,4.6,"Unknown","Unknown",-1.27,"Unknown"
5224,132.0413,16.28,4.66,"Artifact","Ring_artifact_C5H12N2O2",-1.95,"Peak 726 C10H24N4O4 / 2 -> C5H12N2O2 + Ring_artifact -> Ring_artifact_C5H12N2O2"
5225,455.2515,13.06,4.59,"Unknown","Unknown",-1.37,"Unknown"
5226,455.2501,14.92,4.3,"Artifact","C19H33N7O6",-1.91,"(2S)-2-amino-N-[(2S)-1-oxo-1-[[(2S)-1-oxo-1-[[(2S)-1-oxo-1-[[(2S)-1-oxo-1-[[(2S)-1-oxopropan-2-yl]amino]propan-2-yl]amino]propan-2-yl]amino]propan-2-yl]amino]propan-2-yl]propanamide C18H32N6O6 + C1H1N1 -> C19H33N7O6"
5227,432.0153,14.02,4.36,"Artifact","B1C21Cl1F5H7O2",-1.21,"No edge connections."
5228,361.1349,12.46,4.02,"Metabolite","C22H20Cl1N3",-0.9,"2-(1H-benzimidazol-2-yl)-N-[(3-chloro-4-phenylphenyl)methyl]ethanamine C22H20Cl1N3"
5229,384.2922,2.97,4.85,"Unknown","Unknown",-1.42,"Unknown"
5230,277.1277,12.99,4.53,"Artifact","C10H19N3O6",-1.14,"(5R)-5-hydroxy-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methyl-1,3-diazinane-2,4-dione C10H16N2O6 + H3N1 -> C10H19N3O6"
5231,415.7434,13.91,4.52,"Artifact","[41]K2C2H1K3O10S1",1,"2K-2H H-2K2 + C1H1K1O3 + Peak 4389 -> C2H1K5O10S1 + [41]K1K-1 -> [41]K1C2H1K4O10S1 + [41]K1K-1 -> [41]K2C2H1K3O10S1"
5232,249.1842,2.76,4.44,"Metabolite","C14H23N3O1",-0.35,"(2S)-2-amino-1-[(2S,5R)-2-(aminomethyl)-5-ethynylpyrrolidin-1-yl]-2-cyclopentylethanone C14H23N3O1"
5233,248.1198,7.1,4.44,"Putative metabolite","C10H20N2O3S1",-1.36,"N-[(2R)-1-(ethylamino)-1-oxo-3-sulfanylpropan-2-yl]butanamide C9H18N2O2S1 + C1H2O1 -> C10H20N2O3S1"
5234,248.1205,11.99,3.71,"Artifact","[13]C1C8H17N3O5",-1.31,"(2S)-2-amino-N-[(2S)-1-oxo-1-(2-oxoethylamino)propan-2-yl]propanamide C8H15N3O3 + C1H2O2 -> C9H17N3O5 + [13]C1C-1 -> [13]C1C8H17N3O5"
5235,262.0206,14.25,4.96,"Artifact","C6H11K1N2O7",-1.02,"CH3CN C2H3N1 + C2H3K1O2 + C2H4O2 -> C6H10K1N1O4 + H1N1O3 -> C6H11K1N2O7"
5236,902.9593,11.95,4.5,"Unknown","Unknown",-1.26,"Unknown"
5237,248.0181,11.28,4.28,"Artifact","C7H10K1N2Na1O4",-2.29,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylic acid C7H9N1O4 + H-1Na1 -> C7H8N1Na1O4 + H3N1 -> C7H11N2Na1O4 + H-1K1 -> C7H10K1N2Na1O4"
5238,387.1439,11.81,4.12,"Artifact","[13]C1C20Cl1H23N2O3",-2.13,"(2R,3S)-3-amino-2-(4-chlorophenyl)-1-spiro[1,3-benzodioxole-2,4'-piperidine]-1'-ylbutan-1-one C21H23Cl1N2O3 + [13]C1C-1 -> [13]C1C20Cl1H23N2O3"
5239,785.9165,12.96,4.52,"Unknown","Unknown",-1.27,"Unknown"
5240,303.0254,14.37,4.62,"Artifact","C5H16N1Na1O8P2",-1.7,"Phosphorylcholine C5H14N1O4P1 + H2Na1O4P1 -> C5H16N1Na1O8P2"
5241,303.0247,11.39,4.43,"Unknown","Unknown",-1.49,"Unknown"
5242,252.1325,9.85,3.68,"Putative metabolite","C9H20N2O6",-1.44,"(2R)-2-[(2R,3R,4R,5S,6R)-3-amino-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoic acid C9H17N1O7 + H3N1O-1 -> C9H20N2O6"
5243,386.0228,13.89,4.57,"Artifact","[13]C1C9H13K1N5O7P1",-1.24,"[(3R,5R)-5-(6-aminopurin-9-yl)oxolan-3-yl] dihydrogen phosphate C9H12N5O5P1 + C1H1K1O2 -> C10H13K1N5O7P1 + [13]C1C-1 -> [13]C1C9H13K1N5O7P1"
5244,183.0654,16.62,5.1,"Unknown","Unknown",-1.72,"Unknown"
5245,495.1365,14.57,4.58,"Unknown","Unknown",-1.35,"Unknown"
5246,815.57,13.93,4.51,"Artifact","C3Ca1Cl1H9K6O21P2S2",-1.25,"KHSO4 H1K1O4S1 + H-1K1 + Peak 2857 -> C3Ca1Cl1H9K6O21P2S2"
5247,351.9304,13.96,4.53,"Artifact","C7H11K3N2O5S1",-1.17,"(2S,4R)-2-amino-4-[(2R)-2-amino-2-carboxyethyl]sulfanyl-4-hydroxybutanoic acid C7H14N2O5S1 + H-1K1 -> C7H13K1N2O5S1 + H-2K2 -> C7H11K3N2O5S1"
5248,549.387,2.05,4.02,"Unknown","Unknown",-1.33,"Unknown"
5249,294.1216,11.75,4.62,"Metabolite","C14H18N2O5",-0.1,"(2S)-2-[[(2R)-2-benzyl-4-(hydroxyamino)-4-oxobutanoyl]amino]propanoic acid C14H18N2O5"
5250,147.1027,16.97,4.41,"Artifact","[15]N1C6H14N1O2",-0.93,"(2S)-2,6-diaminohexanoic acid C6H14N2O2 + [15]N1N-1 -> [15]N1C6H14N1O2"
5251,129.002,13.39,4.39,"Artifact","Ring_artifact_C5H7N1O3",-1.97,"4-hydroxy-3,4-dihydro-2H-pyrrole-2-carboxylic acid C5H7N1O3 + Ring_artifact -> Ring_artifact_C5H7N1O3"
5252,412.2077,14.19,4.54,"Putative metabolite","C17H28N6O6",-1.62,"(2S)-2-[[(2S)-2-aminopropanoyl]amino]-N-[(2S)-3-hydroxy-1-[[(2S)-1-hydroxy-3-oxopropan-2-yl]amino]-1-oxopropan-2-yl]-3-(1H-imidazol-5-yl)propanamide C15H24N6O6 + C2H4 -> C17H28N6O6"
5253,456.3653,2.7,4.7,"Unknown","Unknown",-1.37,"Unknown"
5254,255.007,13,4.68,"Unknown","Unknown",-1.56,"Unknown"
5255,162.1026,13.19,4.55,"Artifact","[15]N1C7H15O3",-2.3,"carnitine C7H15N1O3 + [15]N1N-1 -> [15]N1C7H15O3"
5256,637.3597,12.98,4.49,"Artifact","C35H52N1Na1O8",-1,"No edge connections."
5257,215.0396,11.29,4.01,"Artifact","[13]C1C5H11K1N2O4",-3.05,"(2S)-2-amino-2-[(5S)-4,5-dihydro-1,2-oxazol-5-yl]acetic acid C5H8N2O3 + C1H4O1 -> C6H12N2O4 + [13]C1C-1 -> [13]C1C5H12N2O4 + H-1K1 -> [13]C1C5H11K1N2O4"
5258,288.0461,10.12,3.76,"Unknown","Unknown",-1.51,"Unknown"
5259,435.3007,4.36,4.43,"Artifact","C26H37N5O1",-2.04,"No edge connections."
5260,200.164,15.67,4.65,"Unknown","Unknown",-1.67,"Unknown"
5261,200.1659,14.41,4.31,"Artifact","[15]N1C10H21N2O1",-2.01,"N,N-diethyl-4-methylpiperazine-1-carboxamide C10H21N3O1 + [15]N1N-1 -> [15]N1C10H21N2O1"
5262,312.0842,13.01,4.52,"Artifact","C10H17K1N4O5",-1.92,"5-(diaminomethylideneamino)-3-methyl-2-oxopentanoic acid C7H13N3O3 + C1H1N1 -> C8H14N4O3 + C2H3K1O2 -> C10H17K1N4O5"
5263,604.1667,13.71,4.42,"Artifact","C18H34N6O13P2",-1.31,"Peak 4369 C16H30N6O11P2 + C2H4O2 -> C18H34N6O13P2"
5264,453.6907,13.98,4.61,"Artifact","[41]K1C3H-1K6O9",-0.5,"2K-2H H-2K2 + C1H1K1O3 + Peak 392 -> C3H-1K7O9 + [41]K1K-1 -> [41]K1C3H-1K6O9"
5265,331.0495,13.02,4.15,"Artifact","C11H18K1N1O6S1",-0.93,"(2S,3R)-2-[(1S,2R)-1-carboxy-2-hydroxypropyl]-3-methyl-4-methylsulfanyl-2,3-dihydro-1H-pyrrole-5-carboxylic acid C11H17N1O5S1 + H1K1O1 -> C11H18K1N1O6S1"
5266,331.0494,14.82,4.16,"Putative metabolite","C9H18N1O8P1S1",-0.99,"3-[[(2R)-2-hydroxy-3,3-dimethyl-4-phosphonooxybutanoyl]amino]propanoic acid C9H18N1O8P1 + S1 -> C9H18N1O8P1S1"
5267,385.1596,4.59,4.48,"Unknown","Unknown",-1.42,"Unknown"
5268,418.1828,2.86,4.55,"Artifact","[13]C1C21H27N1O7",-1.66,"N-(2,5,8,15,18,21-hexaoxatricyclo[20.4.0.09,14]hexacosa-1(26),9(14),10,12,22,24-hexaen-11-yl)acetamide C22H27N1O7 + [13]C1C-1 -> [13]C1C21H27N1O7"
5269,326.1417,3.18,3.84,"Metabolite","C14H22N4O3S1",-1.34,"7-ethylsulfonyl-N-(oxan-4-yl)-6,8-dihydro-5H-pyrido[3,4-d]pyrimidin-2-amine C14H22N4O3S1"
5270,172.0352,11.28,4.55,"Unknown","Unknown",-1.76,"Unknown"
5271,300.064,10.63,4.65,"Metabolite","C16H12O6",-2.04,"5,6-dihydroxy-2-(4-hydroxyphenyl)-7-methoxychromen-4-one C16H12O6"
5272,300.0646,13.03,4.49,"Artifact","B1C10H10N4Na1O5",-1.41,"(2R,3R,4S,5R)-2-(6-amino-7,8-dihydropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol C10H15N5O4 + H-1Na1 -> C10H14N5Na1O4 + B1H-1O1 -> B1C10H13N5Na1O5 - H3N1 -> B1C10H10N4Na1O5"
5273,440.7833,13.96,4.59,"Artifact","C2H5K1N1Na1O9S6",-2.19," H2S6 + C1H1Na1O3 -> C1H3Na1O3S6 + H1N1O3 -> C1H4N1Na1O6S6 + C1H1K1O3 -> C2H5K1N1Na1O9S6"
5274,327.1799,11.22,3.84,"Putative metabolite","C15H25N3O5",-1.46,"N-[[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]methyl]-4-(dimethylamino)benzamide C15H23N3O4 + H2O1 -> C15H25N3O5"
5275,946.2798,3.25,4.27,"Unknown","Unknown",-1.25,"Unknown"
5276,332.0928,8.74,4.63,"Metabolite","C20H14N1O4",-1.56,"24-methyl-5,7,18,20-tetraoxa-24-azoniahexacyclo[11.11.0.02,10.04,8.014,22.017,21]tetracosa-1(24),2,4(8),9,11,13,15,17(21),22-nonaene C20H14N1O4"
5277,257.0774,11.2,4.63,"Artifact","[13]C1C8Ca1H16N2O4",-1.74,"[2-(carbamoyloxymethyl)-2-methylpentyl] carbamate C9H18N2O4 + Ca1H-2 -> C9Ca1H16N2O4 + [13]C1C-1 -> [13]C1C8Ca1H16N2O4"
5278,401.1271,12.25,4.38,"Artifact","C17H19N7O3S1",-0.23,"No edge connections."
5279,401.1272,13.02,4.49,"Artifact","C16F2H22N1Na1O7",-2.49,"(1R,2S,3S,4R,5S,6S)-5-(3,5-difluorophenoxy)-1-(hydroxymethyl)bicyclo[4.1.0]heptane-2,3,4-triol C14H16F2O5 + H3N1 -> C14F2H19N1O5 + C2H3Na1O2 -> C16F2H22N1Na1O7"
5280,256.1655,4.62,4.89,"Artifact","[15]N1C10H25O6",-1.08,"2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethanol C10H22O6 + H3N1 -> C10H25N1O6 + [15]N1N-1 -> [15]N1C10H25O6"
5281,243.1046,6.51,4.65,"Metabolite","C10H17N3O2S1",-1.86,"5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanamide C10H17N3O2S1"
5282,243.1053,12.94,4.39,"Artifact","[13]C1C8H14N4O4",-1.81,"1-methoxy-3-(2-nitroimidazol-1-yl)propan-2-ol C7H11N3O4 + C2H3N1 -> C9H14N4O4 + [13]C1C-1 -> [13]C1C8H14N4O4"
5283,243.1052,12.59,4.41,"Artifact","[13]C1C8H14N4O4",-1.4,"Peak 1982 C9H14N4O4 + [13]C1C-1 -> [13]C1C8H14N4O4"
5284,147.0531,15.84,5.2,"Unknown","Unknown",-1.87,"Unknown"
5285,194.9614,13.99,4.61,"Artifact","C4Ca1H6K1N1O3",-1.71,"CH3CN C2H3N1 + H1K1O1 + C2Ca1H2O2 -> C4Ca1H6K1N1O3"
5286,287.2826,4.5,4.49,"Unknown","Unknown",-1.51,"Unknown"
5287,708.1455,2.69,4.46,"Artifact","C22H37N2O20P1Si1",-1.19,"No edge connections."
5288,309.0747,12.27,4.64,"Artifact","C9H21K1N1O6P1",-1.11,"Peak 486 C9H22N1O6P1 + H-1K1 -> C9H21K1N1O6P1"
5289,278.0049,13.19,4.6,"Unknown","Unknown",-1.52,"Unknown"
5290,255.0834,12.21,4.6,"Artifact","C8H14N3Na1O5",-1.12,"N-[(2R,3R,4R,5S,6R)-2-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]-2-iminoacetamide C8H15N3O5 + H-1Na1 -> C8H14N3Na1O5"
5291,255.0836,10.32,4.39,"Metabolite","C14H13N3S1",-2.28,"4-methyl-2-(4-methylphenyl)-5-(1H-pyrazol-5-yl)-1,3-thiazole C14H13N3S1"
5292,255.0835,12.72,3.95,"Artifact","C8H14N3Na1O5",-1.51,"N-[(2R,3R,4R,5S,6R)-2-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]-2-iminoacetamide C8H15N3O5 + H-1Na1 -> C8H14N3Na1O5"
5293,379.1305,13,4.58,"Artifact","C15H25N1O8S1",-1.09,"Peak 6603 C15H27N1O9S1 - H2O1 -> C15H25N1O8S1"
5294,444.3234,2.09,3.88,"Unknown","Unknown",-1.38,"Unknown"
5295,509.2125,11.32,4.58,"Artifact","B1C22H31N6Na1O4S1",-1.33,"No edge connections."
5296,509.2125,7.11,4.5,"Artifact","C20F2H33N5O6S1",-1.06,"6-[[(3S,4S)-4-[2-[[2,2-difluoro-2-(2,3,4,5-tetrahydropyridin-6-yl)ethyl]amino]ethoxy]pyrrolidin-3-yl]methyl]-4-methylpyridin-2-amine C20H31F2N5O1 + C1H2O2 -> C21F2H33N5O3 - C1H2O1 -> C20F2H31N5O2 + H2O4S1 -> C20F2H33N5O6S1"
5297,192.0751,12.49,4.64,"Metabolite","C6H12N2O5",-2.49,"(2R,3R,4S,5S)-6-(hydroxyamino)-2-(hydroxymethyl)-2,3,4,5-tetrahydropyridine-3,4,5-triol C6H12N2O5"
5298,283.2092,7.7,4.58,"Unknown","Unknown",-1.52,"Unknown"
5299,195.9454,13.93,4.61,"Artifact","C4Ca1H5K1O4",-1.62,"CH2COOCa C2Ca1H2O2 + C2H3K1O2"
5300,433.2837,13.02,4.58,"Putative metabolite","C25H39N1O5",-2.02,"2-[[(4R)-4-[(3R,5S,7R,8S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]acetic acid C26H41N1O5 - C1H2 -> C25H39N1O5"
5301,433.2834,11.28,4.61,"Artifact","C25H39N1O5",-1.33,"Peak 9176 C26H41N1O6 - C1H2O1 -> C25H39N1O5"
5302,458.2496,11.31,4.47,"Artifact","C19H34N6O7",-1.53,"No edge connections."
5303,335.0702,13.99,4.56,"Artifact","[13]C1C8H19O11P1",-1.04,"[(2R)-2,3-dihydroxypropyl] [(2R,3R,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl] hydrogen phosphate C9H19O11P1 + [13]C1C-1 -> [13]C1C8H19O11P1"
5304,581.2849,17.09,4.04,"Putative metabolite","C29H43N1O11",-2.22,"4-(3-dodeca-1,3-diynyloxiran-2-yl)butanoic acid C18H26O3 + C11H17N1O8 -> C29H43N1O11"
5305,171.0211,7.21,4.59,"Unknown","Unknown",-1.76,"Unknown"
5306,297.1984,4.64,4.62,"Artifact","[13]C1C11H28N2O6",-1.04,"Peak 1554 C12H28N2O6 + [13]C1C-1 -> [13]C1C11H28N2O6"
5307,229.1876,3.08,4.56,"Artifact","[13]C1C11H24N2O2",-2.04,"(2S)-2-amino-4-methyl-N-[(2S)-4-methyl-1-oxopentan-2-yl]pentanamide C12H24N2O2 + [13]C1C-1 -> [13]C1C11H24N2O2"
5308,254.1926,4.55,4.55,"Unknown","Unknown",-1.56,"Unknown"
5309,209.0725,13.25,4.58,"Metabolite","C7H15N1O4S1",-1.54,"3-morpholin-4-ylpropane-1-sulfonic acid C7H15N1O4S1"
5310,760.4192,16.85,4.21,"Metabolite","C30H56N12O11",-0.06,"(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-amino-3-hydroxybutanoyl]amino]propanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-N-[(2S)-3-hydroxy-1-[[(2S,3R)-3-hydroxy-1-oxo-1-[[2-oxo-2-(2-oxoethylamino)ethyl]amino]butan-2-yl]amino]-1-oxopropan-2-yl]hexanamide C30H56N12O11"
5311,217.2044,5.5,4.38,"Unknown","Unknown",-1.63,"Unknown"
5312,298.1647,11.24,4.13,"Artifact","C13H22N4O4",-1.99,"2-[(2R)-2-[(1S,2R)-1-amino-2-hydroxypropyl]-2-hydroxy-4-(2-methylpropyl)-5-oxoimidazol-1-yl]acetaldehyde C12H21N3O4 + C1H1N1 -> C13H22N4O4"
5313,376.1391,7.97,4.59,"Metabolite","C18H17F3N5O1",-1.54,"[(5S)-3,3-difluoro-5-(5-methyl-1H-[1,2,4]triazolo[1,5-a]pyrimidin-8-ium-7-yl)piperidin-1-yl]-(4-fluorophenyl)methanone C18H17F3N5O1"
5314,376.1387,5.97,4.11,"Metabolite","C17H20N4O6",-1.11,"7,8-dimethyl-10-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]benzo[g]pteridine-2,4-dione C17H20N4O6"
5315,243.0464,11.22,4.57,"Unknown","Unknown",-1.58,"Unknown"
5316,193.87,14.01,4.54,"Unknown","Unknown",-1.69,"Unknown"
5317,519.7852,13.97,4.57,"Artifact","Br2C3H5Hg1K1O5",-0.91,"dibromomercury Br2Hg1 + C1H2O3 -> Br2C1H2Hg1O3 + C2H3K1O2 -> Br2C3H5Hg1K1O5"
5318,349.0545,12.94,4.48,"Artifact","C12H17K1N1Na1O7",-1.49,"(2S)-2-amino-3-[(5S)-4,5-dihydroxycyclohexa-1,3-dien-1-yl]propanoic acid C9H13N1O4 - C1H2O1 -> C8H11N1O3 + C2H3Na1O2 -> C10H14N1Na1O5 + C2H3K1O2 -> C12H17K1N1Na1O7"
5319,407.1804,11.28,4.25,"Artifact","B1C17H26N5O4S1",-1.34,"(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[2-(2-hydroxyethoxy)ethylsulfanylmethyl]pyrrolidin-3-ol C16H25N5O3S1 + B1H-3 -> B1C16H22N5O3S1 + C1H4O1 -> B1C17H26N5O4S1"
5320,376.9684,13.94,4.54,"Artifact","C8H14K2N1O9P1",-0.98,"[(2R,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] dihydrogen phosphate C8H16N1O9P1 + H-2K2 -> C8H14K2N1O9P1"
5321,476.7413,13.97,4.56,"Artifact","[13]C1C3H2K6O12",-2.26,"2K-2H H-2K2 + C1H1K1O3 + Peak 915 -> C3K6O9 + C1H2O3 -> C4H2K6O12 + [13]C1C-1 -> [13]C1C3H2K6O12"
5322,288.1437,11.28,4.49,"Artifact","C11H20N4O5",-1.15,"(2S)-2-[[(1R)-1-carboxyethyl]amino]-5-(diaminomethylideneamino)pentanoic acid C9H18N4O4 + C2H4O2 -> C11H22N4O6 - H2O1 -> C11H20N4O5"
5323,288.1439,13.15,4.31,"Metabolite","C11H20N4O5",-1.84,"(2R,5S)-1-[(1S)-1-carboxy-4-(diaminomethylideneamino)butyl]-5-hydroxypyrrolidine-2-carboxylic acid C11H20N4O5"
5324,509.3936,2.76,4.36,"Artifact","C26H55N1O8",-1.63,"No edge connections."
5325,837.6266,13.96,4.49,"Artifact","C6Ca2H13K5O22P2S2",-1.64,"2K-2H H-2K2 + H1K1O4S1 + C2Ca1H2O2 -> C2Ca1H1K3O6S1 + H1K1O4S1 -> C2Ca1H2K4O10S2 + Peak 4053 -> C6Ca2H13K5O22P2S2"
5326,872.182,14.19,4.6,"Artifact","C26H45N6O21P1S2",-0.37,"glutathione disulfide C20H32N6O12S2 + Peak 3279 -> C26H45N6O21P1S2"
5327,367.0298,11.3,4.55,"Artifact","C10H11N5Na1O7P1",-1.15,"[(E)-[(3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-ylidene]methyl] dihydrogen phosphate C10H12N5O7P1 + H-1Na1 -> C10H11N5Na1O7P1"
5328,649.0774,13.95,4.52,"Artifact","C19F1H26K1N7O11P1S1",-0.66,"No edge connections."
5329,180.1322,13.14,4.37,"Unknown","Unknown",-1.73,"Unknown"
5330,213.0659,13.04,4.54,"Unknown","Unknown",-1.64,"Unknown"
5331,203.0199,14.08,3.79,"Artifact","C3H10N1O7P1",-2.02,"(2R)-2-hydroxy-3-phosphonooxypropanoic acid C3H7O7P1 + H3N1 -> C3H10N1O7P1"
5332,662.4724,4.25,4.51,"Artifact","[13]C1C34H68N1O8P1",-1.19,"[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-dodecanoyloxypropan-2-yl] (Z)-octadec-9-enoate C35H68N1O8P1 + [13]C1C-1 -> [13]C1C34H68N1O8P1"
5333,411.2235,15.03,4.36,"Putative metabolite","C17H29N7O5",-1.17,"(2S)-5-(diaminomethylideneamino)-2-[[(2S)-1-[(2S)-2-[[(2S)-pyrrolidine-2-carbonyl]amino]propanoyl]pyrrolidine-2-carbonyl]amino]pentanoic acid C19H33N7O5 - C2H4 -> C17H29N7O5"
5334,194.1433,4.52,4.71,"Artifact","Ring_artifact_C8H18O5",-1.69,"2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethanol C8H18O5 + Ring_artifact -> Ring_artifact_C8H18O5"
5335,365.0658,13,4.5,"Metabolite","C13H14F3N3O4S1",-0.24,"2,2,2-trifluoro-N-[3-(4-nitro-N-(2-sulfanylacetyl)anilino)propyl]acetamide C13H14F3N3O4S1"
5336,119.9592,13.96,4.61,"Artifact","C2H2K1Na1O2",-2.04,"CH3COOK C2H3K1O2 + H-1Na1"
5337,119.9592,14.51,4.14,"Artifact","C2H2K1Na1O2",-2.04,"CH3COOK C2H3K1O2 + H-1Na1"
5338,302.872,13.95,4.56,"Artifact","C4H5K4N1O5",-1.32,"2K-2H H-2K2 + C2H4O2 + C1H1K1O2 -> C3H3K3O4 + C1H1N1 -> C4H4K3N1O4 + H1K1O1 -> C4H5K4N1O5"
5339,206.0483,10.64,3.99,"Artifact","C8Ca0.5F0.5H10.5N1O3.5",-1.77,"No edge connections."
5340,361.1674,11.2,4.09,"Metabolite","C21H21N4O2",-2.63,"7,8-dimethyl-10-(3-phenylpropyl)-1H-benzo[g]pteridin-10-ium-2,4-dione C21H21N4O2"
5341,336.1899,7.11,4.6,"Artifact","C14H28N2O7",-0.74,"Peak 1697 C13H27N1O7 + C1H1N1 -> C14H28N2O7"
5342,336.1908,11.3,4.25,"Artifact","C14H28N2O7",-3.42,"Peak 3234 C13H24N2O6 + C1H4O1 -> C14H28N2O7"
5343,332.0908,13.02,4.25,"Artifact","B1C11H14N4Na1O6",-1.18,"(2R,3R,4S,5R)-2-[(8R)-8-hydroxy-7,8-dihydro-4H-imidazo[4,5-d][1,3]diazepin-3-yl]-5-(hydroxymethyl)oxolane-3,4-diol C11H16N4O5 + H-1Na1 -> C11H15N4Na1O5 + B1H-1O1 -> B1C11H14N4Na1O6"
5344,174.0836,16.88,5.43,"Artifact","Ring_artifact_C6H14N4O2",-1.75,"(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid C6H14N4O2 + Ring_artifact -> Ring_artifact_C6H14N4O2"
5345,561.4259,2.08,4.54,"Artifact","[13]C1C37H56O3",0.71,"3-[(2E,6E,10E,14E,18E)-3,7,11,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaenyl]-5-methoxy-2-methylcyclohexa-2,5-diene-1,4-dione C38H56O3 + [13]C1C-1 -> [13]C1C37H56O3"
5346,306.1259,13.83,4.6,"Artifact","[13]C1C10H19N3O7",-0.8,"(2R,6S)-2-amino-6-(carboxyamino)-7-[[(1R)-1-carboxyethyl]amino]-7-oxoheptanoic acid C11H19N3O7 + [13]C1C-1 -> [13]C1C10H19N3O7"
5347,296.0335,13.03,4.49,"Artifact","B1Br1C11H14N2O2",-1.12,"(3-bromo-5-pyrrolidin-1-ylphenyl)boronic acid C10H13B1Br1N1O2 + C1H1N1 -> B1Br1C11H14N2O2"
5348,327.0725,12.95,4.52,"Artifact","C12H18K1N1O7",-1.43,"Suberyl Glycine C10H17N1O5 - H2 + C2H3K1O2 -> C12H18K1N1O7"
5349,524.0803,2.27,4.48,"Artifact","C16H21N4O14P1",-2.12,"Peak 1153 C16H23N4O15P1 - H2O1 -> C16H21N4O14P1"
5350,374.3231,7.19,4.49,"Artifact","[13]C1C20H43N1O4",-1.43,"Peak 2467 C21H43N1O4 + [13]C1C-1 -> [13]C1C20H43N1O4"
5351,279.1097,11.18,3.83,"Artifact","C12H15N4O4",-1.33,"(2R,3S,4R,5R)-2-[(1S)-1-hydroxyethyl]-5-(6-methylpurin-9-yl)oxolane-3,4-diol C12H16N4O4 - H1 -> C12H15N4O4"
5352,783.1424,12.93,4.57,"Metabolite","C27H31N9O15P2",-1.17,"[[(2R,3S,4S)-5-[(4aS)-7,8-dimethyl-2,4-dioxo-4a,5-dihydrobenzo[g]pteridin-10-yl]-2,3,4-trihydroxypentoxy]-hydroxyphosphoryl] [5-(6-aminopurin-9-yl)-3,4-dihydroxyfuran-2-yl]methyl hydrogen phosphate C27H31N9O15P2"
5353,415.128,13.03,4.62,"Artifact","C16H26N1Na1O8S1",-0.77,"Peak 7846 C16H25N1O7S1 + H1Na1O1 -> C16H26N1Na1O8S1"
5354,345.2211,12.96,4.59,"Artifact","[13]C1C13H28N6O4",-1.57,"(2S)-2-[[(2S)-2-acetamido-6-aminohexanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid C14H28N6O4 + [13]C1C-1 -> [13]C1C13H28N6O4"
5355,303.0908,14.35,4.58,"Artifact","C8H22N1O7P1Si1",-1.6,"Phosphorylcholine C5H14N1O4P1 + C3H8O3Si1 -> C8H22N1O7P1Si1"
5356,266.1383,9.03,4.68,"Metabolite","C12H18N4O3",-1.54,"(2S)-2,6-diamino-N-(4-nitrophenyl)hexanamide C12H18N4O3"
5357,239.0466,13.8,4.61,"Putative metabolite","C7H13N1O6S1",-1.01,"(1S,3R,4R,5E)-1,3,4-trihydroxy-5-hydroxyiminocyclohexane-1-carboxylic acid C7H11N1O6 + H2S1 -> C7H13N1O6S1"
5358,130.0873,16.9,4.41,"Unknown","Unknown",-1.96,"Unknown"
5359,279.0424,10.81,4.62,"Artifact","C11Ca1H13N1O5",-1.56,"N-phenylacetamide C8H9N1O1 + C1H2O2 -> C9H11N1O3 + C2Ca1H2O2 -> C11Ca1H13N1O5"
5360,624.8265,12.98,4.59,"Unknown","Unknown",-1.31,"Unknown"
5361,464.2371,11.3,4.51,"Artifact","C19H33N6Na1O6",-2.52,"No edge connections."
5362,464.2371,12.25,3.99,"Unknown","Unknown",-1.37,"Unknown"
