peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
2937,3486,539.4661764523305,14.25,3.18,Metabolite,C33H62O5,1.49,,,3,HMDB0007012,HMDB0007012 DG(14:0/16:1(9Z)/0:0) C33H62O5
2938,3487,547.4536764523306,14.25,3.3,Artifact,B1C33H59O5,-1.46,0,,,,HMDB0007012 DG(14:0/16:1(9Z)/0:0) C33H62O5 + B1H-3 -> B1C33H59O5
2939,3488,588.4546764523305,14.25,3.43,Unknown,Unknown,0,,,,,Unknown
2940,3489,592.9047764523306,14.25,3.71,Artifact,C8Cl1H18I1Na4O14,7.77,0,,,,Orthoperiodic acid H5I1O6 + Cl1H1 + C2H3Na1O2 -> C2Cl1H9I1Na1O8 + C2H2Na2O2 -> C4Cl1H11I1Na3O10 + C4H7Na1O4 -> C8Cl1H18I1Na4O14
2941,3491,606.9544764523305,14.25,3,Artifact,B1C11H15Na7O16P1,0.5,0,,,,C10H14O10Na6 C10H14Na6O10 + H3O4P1 + B1H-3 -> B1C10H14Na6O14P1 + C1H1Na1O2 -> B1C11H15Na7O16P1
2942,3492,625.9149764523305,14.25,3.4,Artifact,C12H21K2N1O15S4,-1.44,0,,,,No edge connections.
2943,3494,660.9590764523306,14.25,3.7,Artifact,B1C14H18K1Na8O15,5.91,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + B1H-3 -> B1C14H17K1Na7O14 + H1Na1O1 -> B1C14H18K1Na8O15
2944,3495,674.9080764523305,14.25,3.92,Artifact,C8H23O23P5S1,4.6,0,,,,Peak 2972 C6H19O21P5S1 + C2H4O2 -> C8H23O23P5S1
2945,3496,707.9189764523305,14.25,3.26,Artifact,C20H16K1N7Ni1O10S3,-0.85,0,,,,No edge connections.
2946,3498,787.9677764523306,14.25,3.15,Artifact,[10]B1C15H22Na9O21S1,-2.8,0,,,,C14H20O14Na8 C14H20Na8O14 + H2O4S1 - C1O2 -> C13H22Na8O16S1 + B1H-3 -> B1C13H19Na8O16S1 + C1H1Na1O3 -> B1C14H20Na9O19S1 + C1H2O2 -> B1C15H22Na9O21S1 + [10]B1B-1 -> [10]B1C15H22Na9O21S1
2947,3501,862.8810764523305,14.25,3.64,Artifact,C11H26Na3O28P5S1,-3.02,0,,,,Peak 2972 C6H19O21P5S1 + C1H1Na1O3 -> C7H20Na1O24P5S1 + C2H3Na1O2 -> C9H23Na2O26P5S1 + C2H3Na1O2 -> C11H26Na3O28P5S1
2948,3504,197.09947645233055,14.26,3.83,Metabolite,C11H16O1S1,0,,,3,HMDB0040241,HMDB0040241 1-(2-Thienyl)-1-heptanone C11H16O1S1
2949,3505,497.96277645233056,14.26,3.85,Putative metabolite,C8H14N5O12P3S1,3.62,0,,4,,No edge connections.
2950,3506,535.9266764523305,14.26,3.18,Putative metabolite,C7H13N3O17P4,0.19,0,,4,,HMDB0001342 Thymidine 5'-triphosphate C10H17N2O14P3 + C1O2 -> C11H17N2O16P3 + H1O3P1 -> C11H18N2O19P4 - C1O1 -> C10H18N2O18P4 - C1H2O1 -> C9H16N2O17P4 - C2H4 -> C7H12N2O17P4 + H1N1 -> C7H13N3O17P4
2951,3507,584.9137764523306,14.26,3.3,Artifact,B1C11H10K1Na8O13,-5.48,0,,,,C6H8O6Na4 C6H8Na4O6 + C2H3K1O2 + B1H-3 -> B1C8H8K1Na4O8 + C1H1Na1O3 -> B1C9H9K1Na5O11 + H-2Na2 -> B1C9H7K1Na7O11 + C2H3Na1O2 -> B1C11H10K1Na8O13
2952,3509,595.9396764523306,14.26,3.98,Artifact,C8H17N5O16P4S1,2.86,0,,,,Peak 2949 C8H14N5O12P3S1 + H3O4P1 -> C8H17N5O16P4S1
2953,3510,742.9610764523305,14.26,3.6,Artifact,B1C16H21K1Na9O17,6.74,0,,,,C16H23O16Na9 C16H23Na9O16 + B1H-3 + H1K1O1 -> B1C16H21K1Na9O17
2954,3511,809.0730764523305,14.26,3.46,Artifact,C27Cl2H29N6Na2O14P1,-0.74,0,,,,Peak 3017 C23Cl2H20N6O6 + H3O4P1 -> C23Cl2H23N6O10P1 + C2H3Na1O2 -> C25Cl2H26N6Na1O12P1 + C2H3Na1O2 -> C27Cl2H29N6Na2O14P1
2955,3512,1071.9192764523307,14.26,3.51,Artifact,C67H128Ni1O5,0,0,,,,Peak 3173 C67H130O5 + H-2Ni1 -> C67H128Ni1O5
2956,3515,540.9515764523305,14.27,3.89,Artifact,B1C11H12K1Na6O13,-9.08,0,,,,C6H8O6Na4 C6H8Na4O6 + C2H3K1O2 + B1H-3 -> B1C8H8K1Na4O8 + C1H1Na1O3 -> B1C9H9K1Na5O11 + C2H3Na1O2 -> B1C11H12K1Na6O13
2957,3516,571.0520764523305,14.27,3.3,Artifact,B1C20H16K1N4O13,-0.7,0,,,,Peak 2995 C18H16N4O11 + C2H3K1O2 -> C20H19K1N4O13 + B1H-3 -> B1C20H16K1N4O13
2958,3517,579.9650764523305,14.27,3.96,Artifact,C10H17N5Na1O14P3S1,4.32,0,,,,Peak 2949 C8H14N5O12P3S1 + C2H3Na1O2 -> C10H17N5Na1O14P3S1
2959,3518,580.4677764523306,14.27,3.26,Unknown,Unknown,0,,,,,Unknown
2960,3519,653.0556764523305,14.27,3.3,Artifact,B1C22H19K1N4Na1O15,-1.38,0,,,,Peak 2995 C18H16N4O11 + C2H3Na1O2 -> C20H19N4Na1O13 + C2H3K1O2 -> C22H22K1N4Na1O15 + B1H-3 -> B1C22H19K1N4Na1O15
2961,3520,658.9305764523306,14.27,3.15,Artifact,B1C12H16K1Na7O16P1,-6.54,0,,,,C12H17O12Na7 C12H17Na7O12 + H3O4P1 + B1H-3 -> B1C12H17Na7O16P1 + H-1K1 -> B1C12H16K1Na7O16P1
2962,3522,699.9308764523305,14.27,3.11,Artifact,C12H19K1N5Na2O16P3S1,-6.15,0,,,,Peak 2949 C8H14N5O12P3S1 + C2H3K1O2 -> C10H17K1N5O14P3S1 + C2H2Na2O2 -> C12H19K1N5Na2O16P3S1
2963,3523,715.9051764523306,14.27,3.23,Artifact,C10H19K1N5Na1O18P4S1,-6.71,0,,,,Peak 2949 C8H14N5O12P3S1 + C2H3K1O2 -> C10H17K1N5O14P3S1 + H2Na1O4P1 -> C10H19K1N5Na1O18P4S1
2964,3524,736.9233764523306,14.27,3.82,Artifact,B1C13H18N2Na2O22P3S1,1.63,0,,,,Thymidine 5'-triphosphate C10H17N2O14P3 + C1O2 + C2H3Na1O2 -> C13H20N2Na1O18P3 + B1H-3 -> B1C13H17N2Na1O18P3 + H1Na1O4S1 -> B1C13H18N2Na2O22P3S1
2965,3525,817.0596764523306,14.27,3.18,Putative metabolite,C22H30N2O27P2,-1.59,0,,4,,No edge connections.
2966,3527,875.1013764523306,14.27,3.4,Artifact,C22H38N4Na1O25P3,-0.57,0,,,,Peak 3011 C20H35N4O23P3 + C2H3Na1O2 -> C22H38N4Na1O25P3
2967,3528,1024.9062764523305,14.27,3.38,Artifact,Br1C19H32Na11O25S1,1.95,0,,,,No edge connections.
2968,3529,179.08917645233055,14.29,3.41,Artifact,C11H14S1,-1.68,0,,,,HMDB0040241 1-(2-Thienyl)-1-heptanone C11H16O1S1 - H2O1 -> C11H14S1
2969,3530,219.08137645233055,14.29,4.08,Artifact,C6H12N4Na2O2,6.88,0,,,,HMDB0000517 L-Arginine C6H14N4O2 + H-2Na2 -> C6H12N4Na2O2
2970,3531,505.9504764523306,14.29,3.83,Artifact,B1C8H11N5O12P3S1,-0.2,0,,,,Peak 2949 C8H14N5O12P3S1 + B1H-3 -> B1C8H11N5O12P3S1
2971,3532,587.9531764523306,14.29,4.04,Artifact,B1C10H14N5Na1O14P3S1,0.51,0,,,,Peak 2949 C8H14N5O12P3S1 + C2H3Na1O2 -> C10H17N5Na1O14P3S1 + B1H-3 -> B1C10H14N5Na1O14P3S1
2972,3534,614.8883764523305,14.29,3.65,Putative metabolite,C6H19O21P5S1,2.77,0,,4,,"HMDB0253492 inositol 1,3,4,5,6-pentakisphosphate C6H17O21P5 + H2S1 -> C6H19O21P5S1"
2973,3535,621.4701764523305,14.29,3.3,Artifact,C35H65Na1O7,-0.16,0,,,,HMDB0007012 DG(14:0/16:1(9Z)/0:0) C33H62O5 + C2H3Na1O2 -> C35H65Na1O7
2974,3536,662.9629764523305,14.29,3.11,Unknown,Unknown,0,,,,,Unknown
2975,3537,735.0568764523306,14.29,3.28,Artifact,B1C25Cl2H23N6Na1O12P1,-2.32,0,,,,Peak 3017 C23Cl2H20N6O6 + H3O4P1 -> C23Cl2H23N6O10P1 + B1H-3 -> B1C23Cl2H20N6O10P1 + C2H3Na1O2 -> B1C25Cl2H23N6Na1O12P1
2976,3540,942.9004764523305,14.29,3.52,Artifact,C12H31Na3O32P6,-1.59,0,,,,Peak 3023 C6H22O26P6 + C2H3Na1O2 -> C8H25Na1O28P6 + C2H3Na1O2 -> C10H28Na2O30P6 + C2H3Na1O2 -> C12H31Na3O32P6
2977,3541,1068.9422764523306,14.29,3.32,Artifact,B1C22H31K1Na12O26P1,-0.94,0,,,,C22H32O22Na12 C22H32Na12O22 + B1H-3 + H2K1O4P1 -> B1C22H31K1Na12O26P1
2978,3543,185.11377645233057,14.3,3.54,Unknown,Unknown,0,,,,,Unknown
2979,3544,293.9609764523306,14.3,3.52,Artifact,[13]C1B1C3H5Na3O8P1,1.71,0,,,,C4H5O4Na3 C4H5Na3O4 + H3O4P1 + B1H-3 -> B1C4H5Na3O8P1 + [13]C1C-1 -> [13]C1B1C3H5Na3O8P1
2980,3545,301.08387645233057,14.3,3.26,Artifact,B1C10H13N2O8,-0.33,0,,,,EDTA C10H16N2O8 + B1H-3
2981,3546,399.0599764523306,14.3,3.69,Artifact,B1C10H16N2O12P1,1.76,0,,,,EDTA C10H16N2O8 + B1H-3 + H3O4P1 -> B1C10H16N2O12P1
2982,3547,428.9014764523306,14.3,3.89,Artifact,C4Cl1H12I1Na2O10,3.97,0,,,,Orthoperiodic acid H5I1O6 + Cl1H1 + C2H3Na1O2 -> C2Cl1H9I1Na1O8 + C2H3Na1O2 -> C4Cl1H12I1Na2O10
2983,3548,457.9658764523306,14.3,3.92,Artifact,[13]C1B1C7H11Na5O12P1,3.72,0,,,,C8H11O8Na5 C8H11Na5O8 + H3O4P1 + B1H-3 -> B1C8H11Na5O12P1 + [13]C1C-1 -> [13]C1B1C7H11Na5O12P1
2984,3549,532.8859764523305,14.3,3.85,Artifact,C6Cl1H14I1Na4O12,4.14,0,,,,Orthoperiodic acid H5I1O6 + Cl1H1 + C2H3Na1O2 -> C2Cl1H9I1Na1O8 + C2H2Na2O2 -> C4Cl1H11I1Na3O10 + C2H3Na1O2 -> C6Cl1H14I1Na4O12
2985,3550,669.9560764523305,14.3,4.11,Artifact,B1C12H17N5Na2O16P3S1,0.6,0,,,,Peak 2949 C8H14N5O12P3S1 + C2H3Na1O2 -> C10H17N5Na1O14P3S1 + B1H-3 -> B1C10H14N5Na1O14P3S1 + C2H3Na1O2 -> B1C12H17N5Na2O16P3S1
2986,3551,688.9562764523305,14.3,3.08,Artifact,B1C13H18Na8O18P1,2.18,0,,,,C12H17O12Na7 C12H17Na7O12 + H3O4P1 + B1H-3 -> B1C12H17Na7O16P1 + C1H1Na1O2 -> B1C13H18Na8O18P1
2987,3552,769.9495764523306,14.3,3.08,Artifact,C13H21N5Na2O22P4,0.13,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + H2Na1O4P1 -> C11H18N5Na1O20P4 + C2H3Na1O2 -> C13H21N5Na2O22P4
2988,3554,852.9608764523306,14.3,3.08,Artifact,B1C17H24Na10O22P1,3.64,0,,,,C12H17O12Na7 C12H17Na7O12 + H3O4P1 + B1H-3 -> B1C12H17Na7O16P1 + C1H1Na1O2 -> B1C13H18Na8O18P1 + C2H3Na1O2 -> B1C15H21Na9O20P1 + C2H3Na1O2 -> B1C17H24Na10O22P1
2989,3555,891.0754764523306,14.3,3.28,Artifact,C22H38K1N4O25P3,-0.79,0,,,,Peak 3011 C20H35N4O23P3 + C2H3K1O2 -> C22H38K1N4O25P3
2990,3556,910.9978764523305,14.3,3.2,Artifact,B1C19H29N4Na2O26P4,0.33,0,,,,Peak 3192 C15H24N4O21P4 + C2H3Na1O2 -> C17H27N4Na1O23P4 + B1H-1O1 -> B1C17H26N4Na1O24P4 + C2H3Na1O2 -> B1C19H29N4Na2O26P4
2991,3557,950.9722764523306,14.3,3.81,Artifact,[41]K1B1C22H29Na11O22,9.05,0,,,,C20H29O20Na11 C20H29Na11O20 + B1H-3 + C2H3K1O2 -> B1C22H29K1Na11O22 + [41]K1K-1 -> [41]K1B1C22H29Na11O22
2992,3559,144.98337645233056,14.31,3.68,Artifact,B1C1H3Na1O4P1,-0.69,0,,,,Methylphosphonic acid C1H5O3P1 + B1H-3 + H1Na1O1 -> B1C1H3Na1O4P1
2993,3560,383.0862764523306,14.31,4.04,Artifact,C12H20N2Na2O7S1,-0.79,0,,,,Peak 2969 C8H14N2O3S1 + C2H3Na1O2 -> C10H17N2Na1O5S1 + C2H3Na1O2 -> C12H20N2Na2O7S1
2994,3561,384.0885764523306,14.31,3.08,Artifact,[13]C1C11H20N2Na2O7S1,1.83,0,,,,Peak 2969 C8H14N2O3S1 + C2H3Na1O2 -> C10H17N2Na1O5S1 + C2H3Na1O2 -> C12H20N2Na2O7S1 + [13]C1C-1 -> [13]C1C11H20N2Na2O7S1
2995,3562,465.08867645233056,14.31,3.76,Putative metabolite,C18H16N4O11,0.43,0,,4,,HMDB0251423 Dinofenate C17H14N4O11 + C1H2 -> C18H16N4O11
2996,3563,510.90317645233057,14.31,3.72,Artifact,C6Cl1H15I1Na3O12,6.08,0,,,,Orthoperiodic acid H5I1O6 + Cl1H1 + C2H3Na1O2 -> C2Cl1H9I1Na1O8 + C2H2Na2O2 -> C4Cl1H11I1Na3O10 + C2H4O2 -> C6Cl1H15I1Na3O12
2997,3564,568.9881764523305,14.31,3.11,Artifact,C13Ca1H19Na7O12,-4.05,0,,,,C12H17O12Na7 C12H17Na7O12 + C2Ca1H2O2 - C1O2 -> C13Ca1H19Na7O12
2998,3565,605.9477764523306,14.31,3.2,Artifact,C11H18K1N3Na1O16P1S2,-0.66,0,,,,dCMP C9H14N3O7P1 + O3S1 + H1K1O4S1 -> C9H15K1N3O14P1S2 + C2H3Na1O2 -> C11H18K1N3Na1O16P1S2
2999,3566,629.4565764523305,14.31,3.48,Artifact,B1C35H62Na1O7,-1.11,0,,,,HMDB0007012 DG(14:0/16:1(9Z)/0:0) C33H62O5 + B1H-3 -> B1C33H59O5 + C2H3Na1O2 -> B1C35H62Na1O7
3000,3567,638.9932764523305,14.31,3.23,Unknown,Unknown,0,,,,,Unknown
3001,3568,645.0673764523306,14.31,3.8,Artifact,C20H22N4Na1O17P1,2.17,0,,,,Peak 2995 C18H16N4O11 + C2H3Na1O2 -> C20H19N4Na1O13 + H3O4P1 -> C20H22N4Na1O17P1
3002,3569,650.4897764523305,14.31,3.54,Putative metabolite,C38H68N1O5P1,1.54,0,,4,,No edge connections.
3003,3570,661.9682764523305,14.31,3.96,Artifact,C12H20N5Na2O16P3S1,3.63,0,,,,Peak 2949 C8H14N5O12P3S1 + C2H3Na1O2 -> C10H17N5Na1O14P3S1 + C2H3Na1O2 -> C12H20N5Na2O16P3S1
3004,3571,662.4713764523306,14.31,3.32,Metabolite,C35H68N1O8P1,6.35,,,3,HMDB0008825,HMDB0008825 PE(14:0/16:1(9Z)) C35H68N1O8P1
3005,3572,670.4572764523306,14.31,3.52,Artifact,B1C35H65N1O8P1,6.12,0,,,,HMDB0008825 PE(14:0/16:1(9Z)) C35H68N1O8P1 + B1H-3 -> B1C35H65N1O8P1
3006,3573,687.9492764523305,14.31,3.26,Artifact,C11H18N5Na1O20P4,-3.93,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + H2Na1O4P1 -> C11H18N5Na1O20P4
3007,3574,712.0994764523306,14.31,3.04,Artifact,[13]C1C26Cl2H26N6Na2O10,-0.84,0,,,,Peak 3017 C23Cl2H20N6O6 + [13]C1C-1 -> [13]C1C22Cl2H20N6O6 + C2H3Na1O2 -> [13]C1C24Cl2H23N6Na1O8 + C2H3Na1O2 -> [13]C1C26Cl2H26N6Na2O10
3008,3575,727.0701764523305,14.31,3.56,Artifact,C25Cl2H26N6Na1O12P1,-1.1,0,,,,Peak 3017 C23Cl2H20N6O6 + H3O4P1 -> C23Cl2H23N6O10P1 + C2H3Na1O2 -> C25Cl2H26N6Na1O12P1
3009,3576,770.9588764523305,14.31,3.18,Artifact,B1C15H21Na9O20P1,2.6,0,,,,C12H17O12Na7 C12H17Na7O12 + H3O4P1 + B1H-3 -> B1C12H17Na7O16P1 + C1H1Na1O2 -> B1C13H18Na8O18P1 + C2H3Na1O2 -> B1C15H21Na9O20P1
3010,3577,786.9712764523306,14.31,3.93,Artifact,[41]K1B1C18H23Na9O18,4.45,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + B1H-3 -> B1C16H20K1Na8O16 + [41]K1K-1 -> [41]K1B1C16H20Na8O16 + C2H3Na1O2 -> [41]K1B1C18H23Na9O18
3011,3578,793.0990764523306,14.31,3.58,Artifact,C29Cl2H29N6Na3O12,-0.5,0,,,,Peak 3017 C23Cl2H20N6O6 + C2H3Na1O2 -> C25Cl2H23N6Na1O8 + C2H3Na1O2 -> C27Cl2H26N6Na2O10 + C2H3Na1O2 -> C29Cl2H29N6Na3O12
3012,3579,860.8970764523306,14.31,3.63,Artifact,C10H28Na2O30P6,-1.4,0,,,,Peak 3023 C6H22O26P6 + C2H3Na1O2 -> C8H25Na1O28P6 + C2H3Na1O2 -> C10H28Na2O30P6
3013,3582,1032.9782764523306,14.31,3.53,Artifact,[41]K1B1C24H32Na12O24,5.81,0,,,,C22H32O22Na12 C22H32Na12O22 + B1H-3 + C2H3K1O2 -> B1C24H32K1Na12O24 + [41]K1K-1 -> [41]K1B1C24H32Na12O24
3014,3584,472.99217645233057,14.32,3.81,Artifact,C9.5H15K0.5N3Na0.5O13P2,-0.42,0,,,,No edge connections.
3015,3585,481.0625764523306,14.32,3.38,Artifact,B1C12H19N2Na1O14P1,2.5,0,,,,EDTA C10H16N2O8 + B1H-3 + H3O4P1 -> B1C10H16N2O12P1 + C2H3Na1O2 -> B1C12H19N2Na1O14P1
3016,3586,539.9678764523305,14.32,4.15,Artifact,[13]C1B1C9H14Na6O14P1,5.2,0,,,,C10H14O10Na6 C10H14Na6O10 + H3O4P1 + B1H-3 -> B1C10H14Na6O14P1 + [13]C1C-1 -> [13]C1B1C9H14Na6O14P1
3017,3587,547.0907764523305,14.32,3.92,Artifact,C20H19N4Na1O13,2.01,0,,,,Peak 2995 C18H16N4O11 + C2H3Na1O2 -> C20H19N4Na1O13
3018,3588,548.0937764523305,14.32,3.18,Artifact,[13]C1C22Cl2H20N6O6,-1.83,0,,,,Peak 3017 C23Cl2H20N6O6 + [13]C1C-1 -> [13]C1C22Cl2H20N6O6
3019,3589,556.9907764523306,14.32,3.11,Putative metabolite,C11H19N4O14P3S1,-0.72,0,,4,,No edge connections.
3020,3590,608.9870764523305,14.32,4.15,Artifact,B1C14H22Na1O16S4,-2.8,0,,,,Peak 3075 C12H20O13S4 + B1H-1O1 -> B1C12H19O14S4 + C2H3Na1O2 -> B1C14H22Na1O16S4
3021,3591,629.0935764523306,14.32,3.98,Artifact,C22H22N4Na2O15,2.23,0,,,,Peak 2995 C18H16N4O11 + C2H3Na1O2 -> C20H19N4Na1O13 + C2H3Na1O2 -> C22H22N4Na2O15
3022,3592,649.9884764523305,14.32,4.11,Artifact,C13H19N5Na1O18P3,3.7,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + C2H3Na1O2 -> C13H19N5Na1O18P3
3023,3593,696.8913764523305,14.32,3.68,Artifact,C8H22Na1O23P5S1,2.44,0,,,,Peak 2972 C6H19O21P5S1 + C2H3Na1O2 -> C8H22Na1O23P5S1
3024,3594,711.0960764523305,14.32,3.72,Artifact,C27Cl2H26N6Na2O10,-0.7,0,,,,Peak 3017 C23Cl2H20N6O6 + C2H3Na1O2 -> C25Cl2H23N6Na1O8 + C2H3Na1O2 -> C27Cl2H26N6Na2O10
3025,3595,711.4580764523305,14.32,3.56,Artifact,B1C37H65Na2O9,1.27,0,,,,HMDB0007012 DG(14:0/16:1(9Z)/0:0) C33H62O5 + B1H-3 -> B1C33H59O5 + C2H3Na1O2 -> B1C35H62Na1O7 + C2H3Na1O2 -> B1C37H65Na2O9
3026,3596,752.4606764523305,14.32,3.59,Metabolite,C37F1H66N1O13,-2.13,,,3,HMDB0252409,HMDB0252409 Flurithromycin C37F1H66N1O13
3027,3597,801.4479764523305,14.32,3.58,Artifact,B2C47H63K1O7,-1.25,0,,,,"HMDB0007585 DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0) C45H66O5 + C2H3K1O2 -> C47H69K1O7 + B1H-3 -> B1C47H66K1O7 + B1H-3 -> B2C47H63K1O7"
3028,3598,803.0039764523306,14.32,3.28,Artifact,C17H27N4Na1O23P4,-6.61,0,,,,Peak 3192 C15H24N4O21P4 + C2H3Na1O2 -> C17H27N4Na1O23P4
3029,3599,824.9657764523305,14.32,3.2,Artifact,B1C18H24K1Na10O19,4.13,0,,,,C18H26O18Na10 C18H26Na10O18 + B1H-3 + H1K1O1 -> B1C18H24K1Na10O19
3030,3600,846.0184764523306,14.32,3.32,Artifact,[13]C1C17H33N2Na1O26S4,2.84,0,,,,"HMDB0000843 N-Acetylgalactosamine 4,6-disulfate C8H15N1O12S2 * 2 -> C16H30N2O24S4 + [13]C1C-1 -> [13]C1C15H30N2O24S4 + C2H3Na1O2 -> [13]C1C17H33N2Na1O26S4"
3031,3601,895.9954764523305,14.32,3.82,Artifact,C21Ca1H30Na11O20,-5.7,0,,,,No edge connections.
3032,3602,936.9971764523306,14.32,3.81,Artifact,B1C19H30N8O23P5S1,2.88,0,,,,Peak 2990 C19H31N8O22P5S1 + B1H-1O1 -> B1C19H30N8O23P5S1
3033,3603,1018.9982764523305,14.32,3.6,Artifact,B1C26H30N6Na1O25P2S3,-1.96,0,,,,Peak 2990 C24H28N6O22P2S3 + C2H3Na1O2 -> C26H31N6Na1O24P2S3 + B1H-1O1 -> B1C26H30N6Na1O25P2S3
3034,3604,1142.0002764523306,14.32,3.2,Putative metabolite,C25F21H22N5O16P2S1,-0.88,0,,4,,HMDB0246166 Perfluorodecane sulfonic acid C10F21H1O3S1 + C15H21N5O13P2 -> C25F21H22N5O16P2S1
3035,3605,1191.4942764523307,14.32,3.2,Artifact,C51H85N4Na1O20P2S1,-1.68,0,,,,HMDB0293500 CDP-DG(i-14:0/LTE4) C49H82N4O18P2S1 + C2H3Na1O2 -> C51H85N4Na1O20P2S1
3036,3606,226.98637645233055,14.33,4.3,Artifact,B1C3H6Na2O6P1,-0.44,0,,,,Methylphosphonic acid C1H5O3P1 + B1H-3 + H1Na1O1 -> B1C1H3Na1O4P1 + C2H3Na1O2 -> B1C3H6Na2O6P1
3037,3607,375.9633764523306,14.33,3.61,Artifact,[13]C1B1C5H8Na4O10P1,2.93,0,,,,C6H8O6Na4 C6H8Na4O6 + H3O4P1 + B1H-3 -> B1C6H8Na4O10P1 + [13]C1C-1 -> [13]C1B1C5H8Na4O10P1
3038,3608,523.9446764523306,14.33,3.11,Artifact,C9H15K1N3O14P1S2,-0.76,0,,,,dCMP C9H14N3O7P1 + O3S1 + H1K1O4S1 -> C9H15K1N3O14P1S2
3039,3609,526.9844764523306,14.33,4.08,Artifact,B1C12H19O14S4,-3.99,0,,,,Peak 3075 C12H20O13S4 + B1H-1O1 -> B1C12H19O14S4
3040,3611,563.0650764523306,14.33,3.69,Artifact,C18H19N4O15P1,1.25,0,,,,Peak 2995 C18H16N4O11 + H3O4P1 -> C18H19N4O15P1
3041,3612,567.9857764523306,14.33,4.23,Putative metabolite,C11H16N5O16P3,3.53,0,,4,,HMDB0001273 Guanosine triphosphate C10H16N5O14P3 + C1O2 -> C11H16N5O16P3
3042,3613,620.9682764523305,14.33,5.04,Artifact,B1C12H17Na7O16P1,3.39,0,,,,C12H17O12Na7 C12H17Na7O12 + H3O4P1 + B1H-3 -> B1C12H17Na7O16P1
3043,3614,646.0702764523305,14.33,3.04,Artifact,[13]C1C19H22N4Na1O17P1,2.95,0,,,,Peak 2995 C18H16N4O11 + C2H3Na1O2 -> C20H19N4Na1O13 + H3O4P1 -> C20H22N4Na1O17P1 + [13]C1C-1 -> [13]C1C19H22N4Na1O17P1
3044,3615,761.5138764523306,14.33,3.26,Putative metabolite,C44H73O8P1,-3.02,0,,4,,"HMDB0008206 PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)) C44H76N1O8P1 - H3N1 -> C44H73O8P1"
3045,3616,764.0180764523305,14.33,3.3,Artifact,[13]C1C15H30N2O24S4,-0.39,0,,,,"HMDB0000843 N-Acetylgalactosamine 4,6-disulfate C8H15N1O12S2 * 2 -> C16H30N2O24S4 + [13]C1C-1 -> [13]C1C15H30N2O24S4"
3046,3617,793.4609764523306,14.33,3.64,Artifact,B1C45H66O9P1,0.13,0,,,,"HMDB0265211 PA(20:4(5Z,8Z,11Z,14Z)/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4)) C45H69O9P1 + B1H-3 -> B1C45H66O9P1"
3047,3618,854.9936764523305,14.33,3.91,Artifact,B2C17H25N4Na1O25P4,-2.58,0,,,,Peak 3192 C15H24N4O21P4 + C2H3Na1O2 -> C17H27N4Na1O23P4 + B1H-1O1 -> B1C17H26N4Na1O24P4 + B1H-1O1 -> B2C17H25N4Na1O25P4
3048,3619,863.9823764523305,14.33,3.48,Artifact,[13]C1C16H28Na10O23S1,0.23,0,,,,No edge connections.
3049,3620,937.4991764523305,14.33,3.34,Metabolite,C49H77O15P1,8.65,,,3,HMDB0276823,"HMDB0276823 PI(18:3(6Z,9Z,12Z)/22:6(5Z,8E,10Z,13Z,15E,19Z)-2OH(7S, 17S)) C49H77O15P1"
3050,3621,973.0777764523306,14.33,3.18,Artifact,C24H41K1N4Na1O27P3,0.1,0,,,,Peak 3011 C20H35N4O23P3 + C2H3Na1O2 -> C22H38N4Na1O25P3 + C2H3K1O2 -> C24H41K1N4Na1O27P3
3051,3622,977.9978764523305,14.33,3.63,Unknown,Unknown,0,,,,,Unknown
3052,3623,978.5001764523305,14.33,3.28,Artifact,C45H81N1Na1O16P1S1,-1.84,0,,,,Peak 3096 C43H78N1O14P1S1 + C2H3Na1O2 -> C45H81N1Na1O16P1S1
3053,3625,1059.9992764523306,14.33,3.48,Artifact,B1C20H35N9O27P5S1Si1,-0.94,0,,,,Peak 2990 C19H31N8O22P5S1 + B1H-1O1 -> B1C19H30N8O23P5S1 + H4O4Si1 -> B1C19H34N8O27P5S1Si1 + C1H1N1 -> B1C20H35N9O27P5S1Si1
3054,3626,1076.9612764523306,14.33,3.57,Artifact,C27H32K1N6Na1O26P2S3,0,0,,,,Peak 2990 C24H28N6O22P2S3 + C2H3Na1O2 -> C26H31N6Na1O24P2S3 + C1H1K1O2 -> C27H32K1N6Na1O26P2S3
3055,3627,1105.4972764523307,14.33,3.36,Artifact,C47H88Na1O21P3,2.72,0,,,,"HMDB0275547 PGP(i-19:0/20:4(6Z,8E,10E,14Z)-2OH(5S,12R)) C45H82O15P2 + C2H3Na1O2 -> C47H85Na1O17P2 + H3O4P1 -> C47H88Na1O21P3"
