"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
3473,201.9618,14.39,4.55,"Artifact","C4H5K1Na2O4",1.14,"CH3COOK C2H3K1O2 + C2H3Na1O2 + H-1Na1 -> C4H5K1Na2O4"
3474,270.0848,8.65,4.6,"Artifact","[18]O1C10H12N4O4",0.8,"inosine C10H12N4O5 + [18]O1O-1 -> [18]O1C10H12N4O4"
3475,251.0882,2.34,4.42,"Unknown","Unknown",0.35,"Unknown"
3476,215.0192,13.65,4.46,"Artifact","Ring_artifact_C5H14N1O6P1",0.42,"2-(dimethylamino)ethyl dihydrogen phosphate C4H12N1O4P1 + C1H2O2 -> C5H14N1O6P1 + Ring_artifact -> Ring_artifact_C5H14N1O6P1"
3477,672.0898,14.17,4.58,"Artifact","C20H30K1N6Na1O12S2",-0.02,"glutathione disulfide C20H32N6O12S2 + H-1K1 -> C20H31K1N6O12S2 + H-1Na1 -> C20H30K1N6Na1O12S2"
3478,371.0884,3.09,4.16,"Metabolite","C14H18N3O7P1",-0.44,"[(2R,3S,5R)-5-(4-amino-6-methyl-2-oxo-1H-quinazolin-8-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate C14H18N3O7P1"
3479,314.1069,4.32,4.52,"Metabolite","C17H15F1N2O3",-0.73,"(E)-3-[4-[(E)-3-(3-fluorophenyl)-3-oxoprop-1-enyl]-1-methylpyrrol-2-yl]-N-hydroxyprop-2-enamide C17H15F1N2O3"
3480,260.0755,11.28,4.61,"Artifact","C8H12N4O6",0.71,"(4-methyl-1,2,5-oxadiazol-3-yl)-morpholin-4-ylmethanone C8H11N3O3 + H1N1O3 -> C8H12N4O6"
3481,212.0085,14.26,5.13,"Metabolite","C5H9O7P1",0.42,"(3-hydroxy-2,4-dioxopentyl) dihydrogen phosphate C5H9O7P1"
3482,148.0731,13.38,6.07,"Artifact","[18]O1C5H10N2O2",1.94,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 + [18]O1O-1 -> [18]O1C5H10N2O2"
3483,311.1638,2.13,4.59,"Artifact","C15Cl1H24N4O1",0.21,"3-[(4-chlorophenyl)carbamoylamino]propyl-trimethylazanium C13H21Cl1N3O1 + C2H3N1 -> C15Cl1H24N4O1"
3484,345.1148,13.34,4.57,"Metabolite","C17H19N3O3S1",-0.25,"6-methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methylsulfinyl]-1H-benzimidazole C17H19N3O3S1"
3485,339.0211,3.08,4.5,"Putative metabolite","C7H18N1O8P1S2",0.13,"(2R,3R,4R,5S)-6-[bis(sulfanyl)methyl-methylamino]hexane-1,2,3,4,5-pentol C8H19N1O5S2 - C1H2 -> C7H17N1O5S2 + H1O3P1 -> C7H18N1O8P1S2"
3486,148.1127,13.5,4.9,"Artifact","Ring_artifact_[13]C1C4H9N1O4",0.63,"2-amino-2-methylbutanedioic acid C5H9N1O4 + [13]C1C-1 -> [13]C1C4H9N1O4 + Ring_artifact -> Ring_artifact_[13]C1C4H9N1O4"
3487,128.1041,13.38,4.64,"Artifact","Ring_artifact_C5H8N2O2",0.74,"5,5-dimethylimidazolidine-2,4-dione C5H8N2O2 + Ring_artifact -> Ring_artifact_C5H8N2O2"
3488,199.0456,13.22,4.64,"Metabolite","C6H8F3N1O3",0.14,"3,3,3-trifluoro-2-[[formyl(methyl)amino]methyl]propanoic acid C6H8F3N1O3"
3489,199.0456,11.97,4.28,"Metabolite","C6H8F3N1O3",0.14,"3,3,3-trifluoro-2-[[formyl(methyl)amino]methyl]propanoic acid C6H8F3N1O3"
3490,131.93,13.67,4.83,"Unknown","Unknown",0.71,"Unknown"
3491,178.0429,7.17,4.47,"Artifact","[15]N1C6H11O3S1",0.56,"N-Formyl-L-methionine C6H11N1O3S1 + [15]N1N-1 -> [15]N1C6H11O3S1"
3492,183.0946,13.41,4.56,"Artifact","Ring_artifact_C7H5N1O5",0.5,"2-hydroxy-3-nitrobenzoic acid C7H5N1O5 + Ring_artifact -> Ring_artifact_C7H5N1O5"
3493,100.0889,7.01,4.28,"Metabolite","C6H12O1",-0.85,"4-methylpentanal C6H12O1"
3494,358.1225,11.8,4.62,"Metabolite","C15H23Cl1N4O2S1",1.47,"4-[4-chloro-6-(1-methylpiperidin-4-yl)oxy-5-methylsulfanylpyrimidin-2-yl]morpholine C15H23Cl1N4O2S1"
3495,358.1223,11.25,4.29,"Metabolite","C15H23Cl1N4O2S1",2.02,"4-[4-chloro-6-(1-methylpiperidin-4-yl)oxy-5-methylsulfanylpyrimidin-2-yl]morpholine C15H23Cl1N4O2S1"
3496,147.0037,13.5,4.46,"Artifact","Ring_artifact_C5H9N1O4",0.64,"2-amino-2-methylbutanedioic acid C5H9N1O4 + Ring_artifact -> Ring_artifact_C5H9N1O4"
3497,247.1167,12.01,4.55,"Metabolite","C9H17N3O5",0.49,"5-amino-2-[(2-amino-3-hydroxybutanoyl)amino]-5-oxopentanoic acid C9H17N3O5"
3498,287.0672,11.72,3.87,"Putative metabolite","C8H17N1O8S1",1,"3-[bis(2-hydroxyethyl)amino]-2-hydroxypropane-1-sulfonic acid C7H17N1O6S1 + C1O2 -> C8H17N1O8S1"
3499,161.0573,11.33,4.5,"Artifact","[18]O1C6H9N1O3",0.64,"1-aminocyclobutane-1,3-dicarboxylic acid C6H9N1O4 + [18]O1O-1 -> [18]O1C6H9N1O3"
3500,171.053,13.25,4.61,"Metabolite","C7H9N1O4",0.92,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylic acid C7H9N1O4"
3501,171.0531,12.07,4.4,"Metabolite","C7H9N1O4",0.34,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylic acid C7H9N1O4"
3502,176.1534,11.3,4.63,"Artifact","Ring_artifact_C6H12N2O4",0.52,"1-aminocyclobutane-1,3-dicarboxylic acid C6H9N1O4 + H3N1 -> C6H12N2O4 + Ring_artifact -> Ring_artifact_C6H12N2O4"
3503,114.0793,16.76,4.6,"Metabolite","C5H10N2O1",0.11,"1,3-dimethylimidazolidin-2-one C5H10N2O1"
3504,372.2068,7.04,4.57,"Metabolite","C20H33Cl1O4",-0.17,"(Z)-7-[(1R,2R,3R,5R)-5-chloro-3-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]cyclopentyl]hept-5-enoic acid C20H33Cl1O4"
3505,232.0806,7.77,4.51,"Metabolite","C7H12N4O5",0.73,"3,4,6-tris(hydroxymethyl)-3a,6a-dihydro-1H-imidazo[4,5-d]imidazole-2,5-dione C7H12N4O5"
3506,358.2581,11.72,4.6,"Unknown","Unknown",0.23,"Unknown"
3507,233.0567,13.01,4.52,"Metabolite","C8H12Cl1N3O3",0.08,"1-[2-(2-chloroethoxy)ethyl]-2-methyl-5-nitroimidazole C8H12Cl1N3O3"
3508,326.0042,2.07,4.78,"Artifact","Ring_artifact_C18H30O3S1",0.26,"4-dodecylbenzenesulfonic acid C18H30O3S1 + Ring_artifact -> Ring_artifact_C18H30O3S1"
3509,155.0558,11.95,4.61,"Metabolite","C5H8F3N1O1",-0.01,"5-methyl-2-(trifluoromethyl)-1,3-oxazolidine C5H8F3N1O1"
3510,245.051,10.56,4.58,"Artifact","C7F3H10N1O5",0.44,"2,2,2-trifluoro-1-morpholin-4-ylethanone C6H8F3N1O2 + C1H2O3 -> C7F3H10N1O5"
3511,94.05157,7.07,4.52,"Artifact","[18]O1C3H8O2",0.21,"propane-1,2,3-triol C3H8O3 + [18]O1O-1 -> [18]O1C3H8O2"
3512,169.0197,4.11,4.46,"Metabolite","C7H7N1O2S1",0.3,"4-amino-2-sulfanylbenzoic acid C7H7N1O2S1"
3513,349.9843,13.65,4.56,"Artifact","Ring_artifact_C12H26N6O6",0.24,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 * 2 -> C12H26N6O6 + Ring_artifact -> Ring_artifact_C12H26N6O6"
3514,208.0945,7.59,4.51,"Metabolite","C8H16O6",0.9,"(2R,3R,4S,5S,6R)-2-ethoxy-6-(hydroxymethyl)oxane-3,4,5-triol C8H16O6"
3515,117.0903,11.23,4.37,"Artifact","Ring_artifact_C5H11N1O2",0.81,"5-aminopentanoic acid C5H11N1O2 + Ring_artifact -> Ring_artifact_C5H11N1O2"
3516,237.0597,11.31,4.42,"Artifact","C6H11N3O7",0,"2-(2-nitrooxyethoxy)ethyl nitrate C4H8N2O7 + C2H3N1 -> C6H11N3O7"
3517,237.0589,12.23,4.25,"Artifact","C7H13N1Na2O5",0.05,"4-(2-carboxyethylamino)butanoic acid C7H13N1O4 + H-1Na1 -> C7H12N1Na1O4 + H1Na1O1 -> C7H13N1Na2O5"
3518,313.1024,7.64,4.53,"Artifact","C11H15N5O6",-0.59,"adenosine C10H13N5O4 + C1H2O2 -> C11H15N5O6"
3519,352.0632,8.65,4.57,"Artifact","C11H13N4Na1O8",-0.26,"inosine C10H12N4O5 + C1H1Na1O3 -> C11H13N4Na1O8"
3520,192.0382,11.13,4.6,"Metabolite","C5H8N2O6",0.19,"3-[carboxymethyl(nitro)amino]propanoic acid C5H8N2O6"
3521,192.0382,10.85,4.6,"Metabolite","C5H8N2O6",0.19,"3-[carboxymethyl(nitro)amino]propanoic acid C5H8N2O6"
3522,192.0383,10.34,3.93,"Artifact","C5H8N2O6",-0.33,"Pyrrolidonecarboxylic acid C5H7N1O3 + H1N1O3 -> C5H8N2O6"
3523,211.9808,7.21,4.54,"Metabolite","C8H5Cl1N2O1S1",1.47,"5-(4-chlorophenyl)-3H-1,3,4-oxadiazole-2-thione C8H5Cl1N2O1S1"
3524,165.0506,12.4,4.6,"Artifact","[13]C1C8H8O3",0.6,"2-oxo-3-phenylpropanoic acid C9H8O3 + [13]C1C-1 -> [13]C1C8H8O3"
3525,261.0697,13.08,4.49,"Artifact","C10H21N1Ni1O1S1",0.11,"S-ethyl N,N-dipropylcarbamothioate C9H19N1O1S1 + C2H2Ni1O2 -> C11H21N1Ni1O3S1 - C1O2 -> C10H21N1Ni1O1S1"
3526,284.0588,7.84,4.61,"Artifact","[37]Cl1C9H15N2O6",0.4,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3-diazinane-2,4-dione C9H14N2O6 + Cl1H1 -> C9Cl1H15N2O6 + [37]Cl1Cl-1 -> [37]Cl1C9H15N2O6"
3527,126.9361,2.09,4.55,"Artifact","C1Cr1H1N1O3",0.4,"HCN C1H1N1 + Cr1O3"
3528,670.0671,14.21,4.54,"Metabolite","C28H22N4O12S2",0.69,"5-[[4-[4-[(5-carboxy-4-hydroxy-2-methylphenyl)diazenyl]-2-sulfophenyl]-3-sulfophenyl]diazenyl]-2-hydroxy-4-methylbenzoic acid C28H22N4O12S2"
3529,181.0666,4.17,4.43,"Unknown","Unknown",0.51,"Unknown"
3530,364.1054,13.59,4.3,"Metabolite","C15H17Cl1N6O3",-0.92,"1-[4-[6-amino-5-[(E)-methoxyiminomethyl]pyrimidin-4-yl]oxy-2-chlorophenyl]-3-ethylurea C15H17Cl1N6O3"
3531,735.5049,4.51,4.58,"Metabolite","C38H74N1O10P1",0.18,"(2S)-2-amino-3-[[(2R)-2,3-di(hexadecanoyloxy)propoxy]-hydroxyphosphoryl]oxypropanoic acid C38H74N1O10P1"
3532,602.333,7.09,4.5,"Artifact","[13]C2C25H53O12P1",1.95,"[(2R)-2-hydroxy-3-[hydroxy-[(2R,3S,5R,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxyphosphoryl]oxypropyl] octadecanoate C27H53O12P1 + [13]C1C-1 -> [13]C1C26H53O12P1 + [13]C1C-1 -> [13]C2C25H53O12P1"
3533,176.0251,13.65,4.54,"Artifact","Ring_artifact_[13]C1C5H13N3O3",0.52,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + [13]C1C-1 -> [13]C1C5H13N3O3 + Ring_artifact -> Ring_artifact_[13]C1C5H13N3O3"
3534,322.0311,13.37,4.38,"Artifact","[30]Si1C5H16N2O10Si1",0.28,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 + H4O4Si1 -> C5H14N2O7Si1 + H2O3Si1 -> C5H16N2O10Si2 + [30]Si1Si-1 -> [30]Si1C5H16N2O10Si1"
3535,194.9644,13.88,4.37,"Artifact","[29]Si1C2H7K1O6",0.33,"H4SiO4 H4O4Si1 + C2H3K1O2 + [29]Si1Si-1 -> [29]Si1C2H7K1O6"
3536,107.0245,13.39,4.4,"Unknown","Unknown",0.89,"Unknown"
3537,204.0029,13.41,4.43,"Metabolite","C6H5F5S1",1.53,"pentafluoro(phenyl)-lambda6-sulfane C6H5F5S1"
3538,158.1053,16.24,4.62,"Metabolite","C7H14N2O2",1.44,"ethyl piperazine-1-carboxylate C7H14N2O2"
3539,281.1052,11.3,4.54,"Artifact","[13]C1C7H16N4O7",0.19,"methyl 2-amino-4,5,6,7-tetrahydro-1H-1,3-diazepine-7-carboxylate C7H13N3O2 + C1H2O2 -> C8H15N3O4 + H1N1O3 -> C8H16N4O7 + [13]C1C-1 -> [13]C1C7H16N4O7"
3540,362.0055,7.6,4.5,"Unknown","Unknown",0.23,"Unknown"
3541,216.0324,9.02,4.62,"Artifact","[13]C1C4H5N5O5",0.11,"3,7-dihydropurine-2,6-dione C5H4N4O2 + H1N1O3 -> C5H5N5O5 + [13]C1C-1 -> [13]C1C4H5N5O5"
3542,254.0877,13.42,4.51,"Artifact","C9H15N2Na1O5",0.65,"(2S)-4-amino-2-[(2-methylpropan-2-yl)oxycarbonylamino]-4-oxobutanoic acid C9H16N2O5 + H-1Na1 -> C9H15N2Na1O5"
3543,119.0988,13.01,5.46,"Artifact","Ring_artifact_C4H9N1O3",0.8,"(2R,3R,4R,5S,6R)-3-[[(1R)-1-amino-1-hydroxyethyl]amino]-6-(hydroxymethyl)oxane-2,4,5-triol C8H18N2O6 / 2 -> C4H9N1O3 + Ring_artifact -> Ring_artifact_C4H9N1O3"
3544,217.0309,12.54,3.85,"Metabolite","C10H7N3O1S1",0.38,"2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-ol C10H7N3O1S1"
3545,349.0998,7.63,4.53,"Artifact","C12H16N5Na1O6",0.03,"adenosine C10H13N5O4 + C2H3Na1O2 -> C12H16N5Na1O6"
3546,247.0884,7.84,4.59,"Artifact","[13]C1C8H14N2O6",0.57,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3-diazinane-2,4-dione C9H14N2O6 + [13]C1C-1 -> [13]C1C8H14N2O6"
3547,247.0871,9.1,4.06,"Artifact","[13]C1[34]S1C9H16N2O3",0.87,"N-[3-[1-hydroxy-2-(methylamino)ethyl]phenyl]methanesulfonamide C10H16N2O3S1 + [34]S1S-1 -> [34]S1C10H16N2O3 + [13]C1C-1 -> [13]C1[34]S1C9H16N2O3"
3548,282.0439,12.24,4.5,"Artifact","C7H12N2Na2O7",0.32,"4-(2-carboxyethylamino)butanoic acid C7H13N1O4 + H-1Na1 -> C7H12N1Na1O4 + N1Na1O3 -> C7H12N2Na2O7"
3549,371.1476,11.82,4.5,"Artifact","[10]B1C12H25O12",-0.17,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol C6H14O6 * 2 -> C12H28O12 + B1H-3 -> B1C12H25O12 - [10]B-1B1 -> [10]B1C12H25O12"
3550,291.0703,6.41,4.55,"Metabolite","C9H13N3O8",-0.12,"cyclopentyl 4,4,4-trinitrobutanoate C9H13N3O8"
3551,146.1009,13.39,4.57,"Artifact","Ring_artifact_C5H10N2O3",0.64,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 + Ring_artifact -> Ring_artifact_C5H10N2O3"
3552,213.0668,11.2,5.25,"Artifact","C5H15N1O6Si1",0.3,"5-aminopentanoic acid C5H11N1O2 + H4O4Si1 -> C5H15N1O6Si1"
3553,407.1162,14.82,4.61,"Artifact","[18]O1C12H23N1O13",-0.25,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol C12H22O11 + H1N1O3 -> C12H23N1O14 + [18]O1O-1 -> [18]O1C12H23N1O13"
3554,186.0108,4.97,4.61,"Artifact","[37]Cl1C5H9O5",0.54,"(2R,3S,4S)-5-chloro-2,3,4-trihydroxypentanoic acid C5H9Cl1O5 + [37]Cl1Cl-1 -> [37]Cl1C5H9O5"
3555,186.0108,6.42,4.03,"Unknown","Unknown",0.49,"Unknown"
3556,334.1845,2.05,4.52,"Metabolite","C20H23B1N2O2",2.27,"1-benzyl-3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyrrolo[2,3-b]pyridine C20H23B1N2O2"
3557,268.1171,11.3,4.51,"Metabolite","C11H16N4O4",0.21,"N-(diaminomethylideneamino)-3,4,5-trimethoxybenzamide C11H16N4O4"
3558,259.0414,11.31,4.57,"Artifact","C6H10N3Na1O7",0.94,"(2S)-2-aminobutanedioic acid C4H7N1O4 + C2H3N1 -> C6H10N2O4 + N1Na1O3 -> C6H10N3Na1O7"
3559,301.1426,7.74,4.55,"Metabolite","C16H19N3O3",0.14,"2-[4-[(4-amino-5-methoxy-2-methylphenyl)diazenyl]phenoxy]ethanol C16H19N3O3"
3560,354.0919,7.16,4.38,"Artifact","C12H22N2O6S2",0.08,"N-Formyl-L-methionine C6H11N1O3S1 * 2 -> C12H22N2O6S2"
3561,272.0297,14.26,4.58,"Metabolite","C7H13O9P1",0.07,"(2R,4R,5S,6R)-4,5-dihydroxy-6-(phosphonooxymethyl)oxane-2-carboxylic acid C7H13O9P1"
3562,231.0053,13.6,4.21,"Artifact","C6Ca1H9N1O6",1.2,"(2S)-2-aminobutanedioic acid C4H7N1O4 + C2Ca1H2O2 -> C6Ca1H9N1O6"
3563,238.8718,13.93,4.31,"Artifact","[13]C1C1H1K3O6",-0.05,"KHCO3 C1H1K1O3 + C1H2O3 + H-2K2 -> C2H1K3O6 + [13]C1C-1 -> [13]C1C1H1K3O6"
3564,199.0456,9,4.27,"Artifact","C6H10N1Na1O5",0.34,"5-amino-4-oxopentanoic acid C5H9N1O3 + C1H1Na1O2 -> C6H10N1Na1O5"
3565,206.1073,2.35,4.46,"Metabolite","C10H19Cl1O2",0.28,"10-chlorodecanoic acid C10H19Cl1O2"
3566,320.0718,13.09,4.47,"Metabolite","C16H16O5S1",0.14,"1-hydroxy-2-oxo-2-[4-(2-phenylethyl)phenyl]ethanesulfonic acid C16H16O5S1"
3567,195.9958,2.06,4.49,"Metabolite","C4H2F6O2",0.5,"2,2,2-trifluoroethyl 2,2,2-trifluoroacetate C4H2F6O2"
3568,306.9123,13.52,4.72,"Artifact","Ring_artifact_C10H17N3O6S1",0.28,"(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid C10H17N3O6S1 + Ring_artifact -> Ring_artifact_C10H17N3O6S1"
3569,633.437,4.31,4.56,"Metabolite","C33H64N1O8P1",-0.07,"[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-dodecanoyloxypropan-2-yl] (Z)-hexadec-9-enoate C33H64N1O8P1"
3570,298.0841,9.44,4.56,"Artifact","[13]C1C7H15N3O9",0.28,"2-[2-[bis(carboxymethyl)amino]ethylamino]acetic acid C8H14N2O6 + H1N1O3 -> C8H15N3O9 + [13]C1C-1 -> [13]C1C7H15N3O9"
3571,170.0605,2.71,4.94,"Artifact","Ring_artifact_C10H18O2",0.54,"3,6-dimethyloct-4-yne-3,6-diol C10H18O2 + Ring_artifact -> Ring_artifact_C10H18O2"
3572,170.0191,4.97,4.59,"Artifact","C5H7Na1O5",0.11,"3-oxopropanoic acid C3H4O3 + C2H3Na1O2 -> C5H7Na1O5"
3573,638.3676,2.09,4.47,"Artifact","C37F1H53N1O5Si1",0.16,"No edge connections."
3574,340.6906,2.08,4.37,"Unknown","Unknown",0.24,"Unknown"
3575,359.1066,5.02,4.5,"Artifact","[34]S1C13H19N5O5",-0.32,"5'-Methylthioadenosine C11H15N5O3S1 + C2H4O2 -> C13H19N5O5S1 + [34]S1S-1 -> [34]S1C13H19N5O5"
3576,176.1725,13.63,4.5,"Artifact","Ring_artifact_[13]C1C5H13N3O3",0.52,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + [13]C1C-1 -> [13]C1C5H13N3O3 + Ring_artifact -> Ring_artifact_[13]C1C5H13N3O3"
3577,132.2854,13.63,4.42,"Unknown","Unknown",0.71,"Unknown"
3578,243.0827,2.39,4.78,"Metabolite","C13H13N3S1",1.31,"1-(2-methylphenyl)-3-pyridin-2-ylthiourea C13H13N3S1"
3579,165.9953,4.19,4.68,"Artifact","Ring_artifact_C9H10O3",0.56,"3-(3-hydroxyphenyl)propanoic acid C9H10O3 + Ring_artifact -> Ring_artifact_C9H10O3"
3580,433.1066,11.93,4.51,"Metabolite","C23H18Cl1N4O3",0.33,"4-[(2-chlorophenyl)methyl]-1-(2-hydroxy-3-methoxyphenyl)-2H-[1,2,4]triazolo[4,3-a]quinazolin-10-ium-5-one C23H18Cl1N4O3"
3581,718.4289,16.79,4.5,"Artifact","C24H55N16Na1O8",-0.35,"(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid C6H14N4O2 * 4 -> C24H56N16O8 + H-1Na1 -> C24H55N16Na1O8"
3582,272.112,14.19,4.54,"Metabolite","C10H16N4O5",0.26,"(2S)-3-[[(E)-4-amino-4-oxobut-2-enoyl]amino]-2-[[(2S)-2-aminopropanoyl]amino]propanoic acid C10H16N4O5"
3583,293.1353,13.37,4.54,"Artifact","[15]N1C10H20N3O6",0.07,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 * 2 -> C10H20N4O6 + [15]N1N-1 -> [15]N1C10H20N3O6"
3584,293.1377,8.21,3.89,"Metabolite","C14H19N3O4",-0.49,"4-[2-(dimethylamino)propyl]-2-methyl-6-nitro-1,4-benzoxazin-3-one C14H19N3O4"
3585,231.053,13.65,4.48,"Metabolite","C12H9N1O4",0.68,"benzamido furan-3-carboxylate C12H9N1O4"
3586,231.054,14.98,4.17,"Unknown","Unknown",0.38,"Unknown"
3587,438.2747,7.11,4.49,"Metabolite","C21H43O7P1",-0.13,"[(2R)-2-hydroxy-3-phosphonooxypropyl] octadecanoate C21H43O7P1"
3588,262.1163,14.1,4.61,"Metabolite","C10H18N2O6",0.71,"2-[(4-amino-1-carboxybutyl)amino]pentanedioic acid C10H18N2O6"
3589,217.1506,7.15,4.56,"Artifact","[13]C1C9H20N2O3",0.68,"4-(diethylamino)-2-(ethylamino)-4-oxobutanoic acid C10H20N2O3 + [13]C1C-1 -> [13]C1C9H20N2O3"
3590,135.0354,14.18,4.52,"Metabolite","C4H9N1O2S1",0,"4-amino-2-sulfanylbutanoic acid C4H9N1O2S1"
3591,568.2046,13.02,4.25,"Metabolite","C22H29F1N8O9",-0.79,"2-amino-9-[(2R,3R,4R,5R)-4-[2-[[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy]propan-2-yloxy]-3-fluoro-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one C22H29F1N8O9"
3592,726.4319,3.07,4.4,"Metabolite","C35H67O13P1",0.04,"[(2R)-1-dodecanoyloxy-3-[hydroxy-[(2R,3S,5R,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxyphosphoryl]oxypropan-2-yl] tetradecanoate C35H67O13P1"
3593,173.9928,13.88,4.1,"Artifact","Ring_artifact_C6H6O6",0.53,"Dehydroascorbic acid C6H6O6 + Ring_artifact -> Ring_artifact_C6H6O6"
3594,191.7459,14.19,4.69,"Unknown","Unknown",0.47,"Unknown"
3595,219.0589,11.8,4.58,"Artifact","[13]C1C5Cl1H15O6",0.78,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol C6H14O6 + Cl1H1 -> C6Cl1H15O6 + [13]C1C-1 -> [13]C1C5Cl1H15O6"
3596,443.1571,13,4.31,"Artifact","C14H29N3O11Si1",0.08,"1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]pyrimidine-2,4-dione C10H14N2O7 + C1H4O1 -> C11H18N2O8 + C3H8O3Si1 -> C14H26N2O11Si1 + H3N1 -> C14H29N3O11Si1"
3597,443.1571,16.93,4.05,"Putative metabolite","C15H29N3O10S1",0.6,"2-aminoethyl N'-[(3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]carbamimidothioate C9H19N3O5S1 + C6H10O5 -> C15H29N3O10S1"
3598,443.1571,16.26,4.02,"Putative metabolite","C15H29N3O10S1",0.6,"2-aminoethyl N'-[(3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]carbamimidothioate C9H19N3O5S1 + C6H10O5 -> C15H29N3O10S1"
3599,215.9467,14.44,4.56,"Artifact","C2H6K1Na1O6Si1",0.65,"KOH H1K1O1 + C2H3Na1O2 + H2O3Si1 -> C2H6K1Na1O6Si1"
3600,262.1316,7.57,4.56,"Metabolite","C14H18N2O3",0.54,"5-hex-3-yn-2-yl-1-methyl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione C14H18N2O3"
3601,252.0957,8.93,4.6,"Metabolite","C8H16N2O7",0.2,"(E)-methyl-oxido-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethylimino]azanium C8H16N2O7"
3602,346.0947,14.16,4.29,"Metabolite","C12H18N4O6S1",0.01,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide C12H18N4O6S1"
3603,270.1247,16.25,4.58,"Putative metabolite","C9H22N2O5S1",0.9,"3-[4-(2-hydroxyethyl)piperazin-1-yl]propane-1-sulfonic acid C9H20N2O4S1 + H2O1 -> C9H22N2O5S1"
3604,360.1048,13.7,4.47,"Metabolite","C20H16N4O1S1",-0.88,"N-[5-phenyl-2-(4-phenyl-1,3-thiazol-2-yl)pyrazol-3-yl]acetamide C20H16N4O1S1"
3605,103.0305,13.51,5.15,"Artifact","Ring_artifact_C4H9N1O2",0.93,"4-aminobutanoic acid C4H9N1O2 + Ring_artifact -> Ring_artifact_C4H9N1O2"
3606,261.1112,8.4,4.57,"Metabolite","C13H15N3O3",0.54,"N-(cyclohexylideneamino)-4-nitrobenzamide C13H15N3O3"
3607,298.0701,3.67,4.49,"Metabolite","C14H10N4O4",0.35,"5-nitro-N'-quinolin-2-ylfuran-2-carbohydrazide C14H10N4O4"
3608,585.354,3.07,4.48,"Artifact","[13]C2C25H54N1O10P1",2.12,"Peak 587 C27H54N1O10P1 + [13]C1C-1 -> [13]C1C26H54N1O10P1 + [13]C1C-1 -> [13]C2C25H54N1O10P1"
3609,209.0687,7.49,4.52,"Metabolite","C10H11N1O4",0.52,"2-(4-nitrophenyl)ethyl acetate C10H11N1O4"
3610,870.5584,16.79,4.52,"Artifact","C30H70N20O10",-0.02,"(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid C6H14N4O2 * 5 -> C30H70N20O10"
3611,118.0396,13.29,4.62,"Artifact","Ring_artifact_C4H6O4",0.8,"2-methylpropanedioic acid C4H6O4 + Ring_artifact -> Ring_artifact_C4H6O4"
3612,258.0772,9.78,3.73,"Metabolite","C11H15Cl1N2O3",-0.31,"2-chloro-N-[(2-ethoxy-5-nitrophenyl)methyl]ethanamine C11H15Cl1N2O3"
