peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
2186,2493,505.9875235476694,11.86,5.77,Metabolite,C10H16N5O13P3,1.78,0.9660000000000029,0.9105885357690489,1,HMDB0000538,HMDB0000538 Adenosine triphosphate C10H16N5O13P3
2187,2494,506.9893235476694,11.86,4.86,Artifact,[13]C1C9H16N5O13P3,4.92,0,,,,HMDB0000538 Adenosine triphosphate C10H16N5O13P3 + [13]C1C-1 -> [13]C1C9H16N5O13P3
2188,2495,507.99082354766944,11.86,4.3,Artifact,[18]O1C10H16N5O12P3,3.73,0,,,,HMDB0000538 Adenosine triphosphate C10H16N5O13P3 + [18]O1O-1 -> [18]O1C10H16N5O12P3
2189,2496,508.9934235476694,11.86,3.3,Artifact,[13]C1[18]O1C9H16N5O12P3,5.1,0,,,,HMDB0000538 Adenosine triphosphate C10H16N5O13P3 + [13]C1C-1 -> [13]C1C9H16N5O13P3 + [18]O1O-1 -> [13]C1[18]O1C9H16N5O12P3
2190,2497,547.9426235476694,11.86,3.43,Artifact,C10H14N5O14P3Si1,3.64,0,,,,HMDB0000538 Adenosine triphosphate C10H16N5O13P3 + H2O3Si1 -> C10H18N5O16P3Si1 - H2O1 -> C10H16N5O15P3Si1 - H2O1 -> C10H14N5O14P3Si1
2191,2498,587.9770235476694,11.86,4.28,Unknown,Unknown,0,,,,,Unknown
2192,2499,588.9787235476695,11.86,3.71,Artifact,C12H20Na6O16S1,-0.34,0,,,,C12H19O12Na5 C12H19Na5O12 + H1Na1O4S1
2193,2500,618.9295235476694,11.86,3.38,Unknown,Unknown,0,,,,,Unknown
2194,2502,403.99602354766944,11.87,3.77,Artifact,[13]C1C8H14N2O12P2,5.68,0,,,,HMDB0000295 Uridine 5'-diphosphate C9H14N2O12P2 + [13]C1C-1 -> [13]C1C8H14N2O12P2
2195,2504,426.0199235476694,11.89,4.56,Metabolite,C10H15N5O10P2,5.15,0.9549999999999983,0.7924482980196222,1,HMDB0000960,HMDB0000960 dGDP C10H15N5O10P2
2196,2505,558.9089235476695,11.89,3.28,Unknown,Unknown,0,,,,,Unknown
2197,2506,823.0517235476694,11.89,3.18,Unknown,Unknown,0,,,,,Unknown
2198,2507,200.98592354766944,11.9,3.18,Metabolite,C7H6O5S1,1.98,,,3,HMDB0245984,HMDB0245984 3-Sulfobenzoic acid C7H6O5S1
2199,2508,427.0228235476694,11.9,3.68,Artifact,[13]C1C9H15N5O10P2,6.31,0,,,,HMDB0000960 dGDP C10H15N5O10P2 + [13]C1C-1 -> [13]C1C9H15N5O10P2
2200,2509,219.56272354766944,11.91,3.36,Artifact,C9.5H9.5N3.5O3,-0.91,0,,,HMDB0000121,No edge connections.
2201,2510,1129.6277235476693,11.91,3.04,Putative metabolite,C54H96N6O15P2,5.31,0,,4,,"HMDB0286263 PC(18:0/18:1(12Z)-O(9S,10R)) C44H84N1O9P1 + C10H12N5O6P1 -> C54H96N6O15P2"
2202,2512,205.03492354766945,11.92,3.52,Metabolite,C7H10O7,2.43,,,3,HMDB0000379,HMDB0000379 2-Methylcitric acid C7H10O7
2203,2513,577.5394235476695,11.92,3.2,Unknown,Unknown,0,,,,,Unknown
2204,2514,1118.1387235476693,11.92,4.08,Unknown,Unknown,0,,,,,Unknown
2205,2515,1119.1407235476693,11.92,3.69,Artifact,MS2_fragment_C54H96N6O15P2,-5.36,0,,,,Peak 2201 C54H96N6O15P2 - Experiment_MS2_fragment -> MS2_fragment_C54H96N6O15P2
2206,2516,1120.1377235476693,11.92,3.32,Putative metabolite,C43H41N5O27P2,0.89,0,,4,,HMDB0034035 Sagecoumarin C27H20O12 + C15H21N5O13P2 -> C42H41N5O25P2 + C1O2 -> C43H41N5O27P2
2207,2517,1129.1297235476693,11.92,3.04,Putative metabolite,C35H46N10O23P4S1,3.54,0,,4,,HMDB0258921 TETRAMISOLE C11H12N2S1 + C9H13N3O10P2 -> C20H25N5O10P2S1 + C15H21N5O13P2 -> C35H46N10O23P4S1
2208,2518,1140.1177235476694,11.92,3.89,Unknown,Unknown,0,,,,,Unknown
2209,2519,1141.1197235476693,11.92,3.51,Unknown,Unknown,0,,,,,Unknown
2210,2520,1142.1197235476693,11.92,3.2,Unknown,Unknown,0,,,,,Unknown
2211,2521,132.03012354766943,11.93,3.62,Metabolite,C4H7N1O4,0.75,0,0,3,HMDB0000191,HMDB0000191 L-Aspartic acid C4H7N1O4
2212,2522,440.1302235476694,11.93,4.11,Metabolite,C19H19N7O6,4.99,0.9649999999999999,0.7999222145517377,1,HMDB0000121,HMDB0000121 Folic acid C19H19N7O6
2213,2523,441.1332235476694,11.93,3.48,Artifact,[13]C1C18H19N7O6,5.65,0,,,,HMDB0000121 Folic acid C19H19N7O6 + [13]C1C-1 -> [13]C1C18H19N7O6
2214,2524,569.5505235476695,11.93,3.36,Unknown,Unknown,0,,,,,Unknown
2215,2525,709.1125235476695,11.93,3.65,Artifact,C22Ca1H34N6O14S2,0.28,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + C2Ca1H2O2 -> C22Ca1H34N6O14S2
2216,2526,742.0661235476695,11.93,3.32,Metabolite,C21H28N7O17P3,2.83,0.9079999999999995,,2.2,HMDB0000217,HMDB0000217 NADP C21H28N7O17P3
2217,2527,864.6420235476695,11.93,3.54,Metabolite,C50H92N1O8P1,7.86,,,3,HMDB0008191,"HMDB0008191 PC(18:3(6Z,9Z,12Z)/24:1(15Z)) C50H92N1O8P1"
2218,2528,865.6430235476695,11.93,3.08,Unknown,Unknown,0,,,,,Unknown
2219,2529,875.6321235476695,11.93,3.26,Putative metabolite,C48H92O11S1,-3.88,0,,4,,HMDB0012316 3-O-Sulfogalactosylceramide (d18:1/22:0) C46H89N1O11S1 - H1N1 -> C46H88O11S1 + C2H4 -> C48H92O11S1
2220,2530,1156.0857235476694,11.93,3.18,Putative metabolite,C29H47N9O28P4S2,-0.86,0,,4,,No edge connections.
2221,2531,1162.0987235476694,11.93,3.15,Unknown,Unknown,0,,,,,Unknown
2222,2532,691.1086235476695,11.94,3.36,Artifact,C22Ca1H32N6O13S2,-9.25,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + C2Ca1H2O2 -> C22Ca1H34N6O14S2 - H2O1 -> C22Ca1H32N6O13S2
2223,2533,865.1438235476695,11.94,3.36,Putative metabolite,C31H40N4O19P2S1,-3.23,0,,4,,HMDB0255747 Normorphine 3-glucuronide C22H25N1O9 + C9H13N3O10P2 -> C31H38N4O19P2 + H2S1 -> C31H40N4O19P2S1
2224,2534,1170.7157235476693,11.94,3.23,Unknown,Unknown,0,,,,,Unknown
2225,2535,609.2947235476695,11.95,3.32,Artifact,MS2_fragment_C20H32N6O12S2,-6.23,0,,,HMDB0003337,HMDB0003337 Oxidized glutathione C20H32N6O12S2 - Experiment_MS2_fragment -> MS2_fragment_C20H32N6O12S2
2226,2536,1171.2167235476693,11.95,3.15,Unknown,Unknown,0,,,,,Unknown
2227,2537,1171.7177235476693,11.95,3.11,Unknown,Unknown,0,,,,,Unknown
2228,2538,1181.7097235476695,11.95,3.08,Putative metabolite,C58H107N2O20P1,-1.69,0,,4,,HMDB0286303 PC(18:0/PGF1alpha) C46H88N1O11P1 + C11H17N1O8 -> C57H105N2O19P1 + C1H2O1 -> C58H107N2O20P1
2229,2539,305.5699235476694,11.96,4.43,Artifact,[13]C0.5C9.5H16N3O6S1,1.63,0,,,,No edge connections.
2230,2540,615.1427235476694,11.96,3.8,Artifact,C20H27N9O12P1,2.76,0,,,,Peak 2239 C20H28N9O12P1 - H1 -> C20H27N9O12P1
2231,2541,305.0689235476694,11.97,5.04,Artifact,C10H16N3O6S1,-0.65,0,,,HMDB0003337,HMDB0003337 Oxidized glutathione C20H32N6O12S2 / 2 -> C10H16N3O6S1
2232,2542,611.1446235476694,11.97,5.93,Metabolite,C20H32N6O12S2,0.16,0.9299999999999997,0.7920197164288971,1,HMDB0003337,HMDB0003337 Oxidized glutathione C20H32N6O12S2
2233,2543,612.1473235476694,11.97,5.32,Artifact,[13]C1C19H32N6O12S2,1.14,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + [13]C1C-1 -> [13]C1C19H32N6O12S2
2234,2544,613.1432235476694,11.97,5.04,Artifact,[34]S1C20H32N6O12S1,-4.4,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + [34]S1S-1 -> [34]S1C20H32N6O12S1
2235,2545,614.1442235476695,11.97,4.4,Artifact,[13]C1[34]S1C19H32N6O12S1,-0.65,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + [13]C1C-1 -> [13]C1C19H32N6O12S2 + [34]S1S-1 -> [13]C1[34]S1C19H32N6O12S1
2236,2546,272.0883235476694,11.98,3.62,Artifact,C10H15N3O6,1.83,0,,,HMDB0003337,HMDB0003337 Oxidized glutathione C20H32N6O12S2 - Library_MS2_fragment -> C10H15N3O6
2237,2547,304.0596235476694,11.98,3.56,Artifact,MS2_fragment_C20H32N6O12S2,-4.59,0,,,HMDB0003337,HMDB0003337 Oxidized glutathione C20H32N6O12S2 - Experiment_MS2_fragment -> MS2_fragment_C20H32N6O12S2
2238,2548,338.06102354766944,11.98,3.82,Putative metabolite,C15H18N1O4P1S1,3.24,0,,4,,No edge connections.
2239,2549,616.1479235476695,11.98,3.08,Artifact,[13]C1[18]O1[34]S1C19H32N6O11S1,0.32,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + [13]C1C-1 -> [13]C1C19H32N6O12S2 + [34]S1S-1 -> [13]C1[34]S1C19H32N6O12S1 + [18]O1O-1 -> [13]C1[18]O1[34]S1C19H32N6O11S1
2240,2550,306.5690235476694,11.99,3.46,Artifact,[13]C0.5[34]S0.5C9.5H16N3O6S0.5,-2.28,0,,,,No edge connections.
2241,2551,307.0756235476694,11.99,3.18,Metabolite,C17Cl1H13N4,0,,,3,HMDB0014548,HMDB0014548 Alprazolam C17Cl1H13N4
2242,2552,649.0919235476695,11.99,3.62,Artifact,C20Ca1H30N6O12S2,-0.46,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + Ca1H-2 -> C20Ca1H30N6O12S2
2243,2553,271.99922354766943,12,3.86,Putative metabolite,C6H12N1O7P1S1,2.56,0,,4,,HMDB0246645 S-(2-Carboxyethyl)-L-cysteine C6H11N1O4S1 + H1O3P1 -> C6H12N1O7P1S1
2244,2554,633.1249235476695,12,4.41,Artifact,C20H31N6Na1O12S2,2.68,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-1Na1 -> C20H31N6Na1O12S2
2245,2555,667.0622235476694,12,3.71,Artifact,C20H30N6Ni1O12S2,3.29,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-2Ni1 -> C20H30N6Ni1O12S2
2246,2556,669.0591235476695,12,3.34,Artifact,[60]Ni1C20H30N6O12S2,1.04,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-2Ni1 -> C20H30N6Ni1O12S2 + [60]Ni1Ni-1 -> [60]Ni1C20H30N6O12S2
2247,2557,146.04562354766944,12.03,3.15,Artifact,MS2_fragment_C20H32N6O12S2,-3.4,0,,,HMDB0003337,HMDB0003337 Oxidized glutathione C20H32N6O12S2 - Experiment_MS2_fragment -> MS2_fragment_C20H32N6O12S2
2248,2558,787.1074235476694,12.03,3.56,Putative metabolite,C26Cl2H36N6O14P2,-0.63,0,,4,,HMDB0251197 Dichloroisoproterenol C11Cl2H15N1O1 + C15H21N5O13P2 -> C26Cl2H36N6O14P2
2249,2559,884.1483235476695,12.03,3.43,Metabolite,C29H42N7O17P3S1,1.69,,,3,HMDB0006503,HMDB0006503 Phenylacetyl-CoA C29H42N7O17P3S1
2250,2560,906.1312235476695,12.03,3,Artifact,C29H41N7Na1O17P3S1,0.55,0,,,,HMDB0006503 Phenylacetyl-CoA C29H42N7O17P3S1 + H-1Na1 -> C29H41N7Na1O17P3S1
2251,2561,634.1270235476695,12.05,3.83,Artifact,[13]C1C19H31N6Na1O12S2,4.72,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + [13]C1C-1 -> [13]C1C19H32N6O12S2 + H-1Na1 -> [13]C1C19H31N6Na1O12S2
2252,2562,635.1233235476694,12.05,3.58,Artifact,[34]S1C20H31N6Na1O12S1,-1.41,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + [34]S1S-1 -> [34]S1C20H32N6O12S1 + H-1Na1 -> [34]S1C20H31N6Na1O12S1
2253,2563,236.02282354766945,12.07,3.51,Metabolite,C7H11N1O6S1,2.53,,,3,HMDB0029418,HMDB0029418 S-Cysteinosuccinic acid C7H11N1O6S1
2254,2564,554.1213235476695,12.07,3.77,Putative metabolite,C29H21N3O9,-1.44,0,,4,,HMDB0255580 Niceritrol C29H24N4O8 - H3N1O-1 -> C29H21N3O9
2255,2565,655.1063235476695,12.07,3.81,Artifact,C20H30N6Na2O12S2,3.51,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-2Na2 -> C20H30N6Na2O12S2
2256,2566,656.1095235476695,12.07,3.18,Artifact,[13]C1C19H30N6Na2O12S2,3.65,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + [13]C1C-1 -> [13]C1C19H32N6O12S2 + H-2Na2 -> [13]C1C19H30N6Na2O12S2
2257,2567,671.0715235476695,12.07,3.26,Artifact,C20Ca1H29N6Na1O12S2,2.98,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + Ca1H-2 -> C20Ca1H30N6O12S2 + H-1Na1 -> C20Ca1H29N6Na1O12S2
2258,2568,797.1363235476695,12.07,3.2,Artifact,C24H37N6Na3O16S2,-4.39,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-2Na2 -> C20H30N6Na2O12S2 + C4H7Na1O4 -> C24H37N6Na3O16S2
2259,2569,809.0896235476695,12.07,3.36,Artifact,C24H37N6Na1Ni1O16S2,-1.23,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-2Ni1 -> C20H30N6Ni1O12S2 + C4H7Na1O4 -> C24H37N6Na1Ni1O16S2
2260,2570,275.0876235476694,12.08,3.79,Metabolite,C10H16N2O7,3.26,,,3,HMDB0011737,HMDB0011737 gamma-Glutamylglutamic acid C10H16N2O7
2261,2571,677.0880235476694,12.08,3.18,Artifact,C20H29N6Na3O12S2,3.69,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-1Na1 -> C20H31N6Na1O12S2 + H-2Na2 -> C20H29N6Na3O12S2
2262,2572,402.0091235476694,12.09,3.53,Metabolite,C9H15N3O11P2,4.47,0.968,0.8326865689039413,1,HMDB0001546,HMDB0001546 CDP C9H15N3O11P2
2263,2573,831.0695235476695,12.09,3.08,Artifact,C24H36N6Na2Ni1O16S2,1.2,0,,,,HMDB0003337 Oxidized glutathione C20H32N6O12S2 + H-2Ni1 -> C20H30N6Ni1O12S2 + C4H7Na1O4 -> C24H37N6Na1Ni1O16S2 + H-1Na1 -> C24H36N6Na2Ni1O16S2
2264,2574,410.5624235476694,12.11,3.43,Unknown,Unknown,0,,,,,Unknown
2265,2575,866.1224235476694,12.11,3.28,Metabolite,C25H40N7O19P3S1,1.85,0.6060000000000016,,2.2,HMDB0001022,HMDB0001022 Succinyl-CoA C25H40N7O19P3S1
2266,2576,393.0704235476694,12.13,3.36,Putative metabolite,C13H19N2O10P1,0,0,,4,,HMDB0000288 Uridine 5'-monophosphate C9H13N2O9P1 + C5H8 -> C14H21N2O9P1 + C1O2 -> C15H21N2O11P1 - C2H2O1 -> C13H19N2O10P1
2267,2577,447.0639235476694,12.13,3.08,Putative metabolite,C14H26O10P2S1,2.23,0,,4,,HMDB0252702 Geranylgeraniol diphosphate C20H36O7P2 - C1H2 -> C19H34O7P2 - C5H8 -> C14H26O7P2 + O3S1 -> C14H26O10P2S1
2268,2578,184.98542354766946,12.14,3.72,Metabolite,C3H7O7P1,1.08,0.9810000000000016,0.8954585450511894,1,HMDB0000807,HMDB0000807 3-Phosphoglyceric acid C3H7O7P1
2269,2579,565.1118235476695,12.14,3.04,Putative metabolite,C18H27N6O11P1S1,0.88,0,,4,,"HMDB0244783 2-(1,2,3,4-Tetrahydroxybutyl)thiazolidine-4-carboxylic acid C8H15N1O6S1 + C10H12N5O6P1 -> C18H27N6O12P1S1 - O1 -> C18H27N6O11P1S1"
2270,2580,243.06172354766943,12.15,3.2,Metabolite,C9H12N2O6,2.05,0,0,3,HMDB0000296,HMDB0000296 Uridine C9H12N2O6
2271,2581,261.0729235476694,12.15,4.59,Metabolite,C9H14N2O7,-0.38,,,3,HMDB0030419,HMDB0030419 gamma-Glutamylaspartic acid C9H14N2O7
2272,2582,262.0754235476694,12.15,3.62,Artifact,[13]C1C8H14N2O7,3.04,0,,,,HMDB0030419 gamma-Glutamylaspartic acid C9H14N2O7 + [13]C1C-1 -> [13]C1C8H14N2O7
2273,2583,588.0734235476694,12.16,3.93,Metabolite,C16H25N5O15P2,2.55,,,3,HMDB0252660,HMDB0252660 GDP-fucose C16H25N5O15P2
2274,2584,589.0764235476695,12.16,3.26,Artifact,[13]C1C15H25N5O15P2,3.22,0,,,,HMDB0252660 GDP-fucose C16H25N5O15P2 + [13]C1C-1 -> [13]C1C15H25N5O15P2
2275,2585,195.00782354766943,12.17,3.36,Artifact,C3H8N2O6Si1,0.51,0,,,,Dinitrogen trioxide N2O3 + C3H8O3Si1
2276,2586,229.04632354766943,12.18,3.89,Putative metabolite,C8H10N2O6,1.3,0,0,4,,HMDB0251588 Doranidazole C8H13N3O6 - H3N1 -> C8H10N2O6
2277,2587,247.05672354766943,12.19,3.93,Metabolite,C8H12N2O7,2.02,,,3,HMDB0028749,HMDB0028749 Aspartyl-Aspartate C8H12N2O7
2278,2588,128.03522354766943,12.27,3.11,Artifact,C5H7N1O3,0.77,0,,,HMDB0001067,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 - Library_MS2_fragment -> C5H7N1O3
2279,2589,285.07282354766943,12.27,4.69,Artifact,C11H14N2O7,0,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 - H2O1 -> C11H14N2O7
2280,2590,286.0753235476694,12.27,3.8,Artifact,[13]C1C10H14N2O7,3.13,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 - H2O1 -> C11H14N2O7 + [13]C1C-1 -> [13]C1C10H14N2O7
2281,2591,325.06442354766943,12.27,3.41,Artifact,C11H15N2Na1O8,2.76,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 + H-1Na1 -> C11H15N2Na1O8
2282,2592,347.0458235476694,12.27,3.04,Artifact,C11H14N2Na2O8,4.31,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 + H-2Na2 -> C11H14N2Na2O8
2283,2593,303.0833235476694,12.29,4.93,Metabolite,C11H16N2O8,0.33,,0.7445012566867844,2.1,HMDB0001067,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8
2284,2594,304.0855235476694,12.29,4.04,Artifact,[13]C1C10H16N2O8,3.93,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 + [13]C1C-1 -> [13]C1C10H16N2O8
2285,2595,465.98062354766944,12.29,3.04,Metabolite,C9H16N3O13P3,3.64,0.8800000000000008,0.7264852689641513,1,HMDB0000998,HMDB0000998 dCTP C9H16N3O13P3
2286,2596,607.1727235476694,12.29,4.08,Artifact,C22H32N4O16,2.14,0,,,HMDB0001067,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 * 2 -> C22H32N4O16
2287,2597,777.3719235476694,12.29,3.23,Putative metabolite,C35H55N8O10P1,-1.67,0,,4,,HMDB0255802 4-Amino-1-[5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one C9H13N3O3 + C10H12N5O6P1 -> C19H25N8O9P1 + C16H30O1 -> C35H55N8O10P1
2288,2598,198.99152354766943,12.3,3.3,Putative metabolite,C6H5N2O4P1,-0.5,0,,4,,HMDB0243613 (4-Amino-2-methylpyrimidin-5-YL)methyl dihydrogen phosphate C6H10N3O4P1 - H3N1O-1 -> C6H7N2O5P1 - H2O1 -> C6H5N2O4P1
2289,2599,205.03522354766943,12.3,3.53,Metabolite,C7H10O7,0.97,,,3,HMDB0000379,HMDB0000379 2-Methylcitric acid C7H10O7
2290,2600,489.0743235476694,12.3,3.86,Putative metabolite,C16H28O11P2S1,2.45,0,,4,,HMDB0252702 Geranylgeraniol diphosphate C20H36O7P2 - C1H2 -> C19H34O7P2 - C5H8 -> C14H26O7P2 + O3S1 -> C14H26O10P2S1 + C2H2O1 -> C16H28O11P2S1
2291,2601,391.09272354766944,12.31,3.48,Putative metabolite,C16Cl1H17N6O4,0,0,,4,,HMDB0253736 (E)-1-(4-((6-Amino-5-((methoxyimino)methyl)pyrimidin-4-yl)oxy)-2-chlorophenyl)-3-ethylurea C15Cl1H17N6O3 + C1O1 -> C16Cl1H17N6O4
2292,2602,423.03002354766943,12.31,3.3,Artifact,C11H17N2Na1O12S1,6.37,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 + H1Na1O4S1 -> C11H17N2Na1O12S1
2293,2603,479.04382354766943,12.31,3.36,Unknown,Unknown,0,,,,,Unknown
2294,2604,168.98602354766945,12.32,4.36,Unknown,Unknown,0,,,,,Unknown
2295,2605,401.0503235476694,12.32,5.32,Artifact,C11H18N2O12S1,0.99,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 + H2O4S1 -> C11H18N2O12S1
2296,2606,402.05262354766944,12.32,4.43,Artifact,[13]C1C10H18N2O12S1,3.72,0,,,,HMDB0001067 N-Acetylaspartylglutamic acid C11H16N2O8 + [13]C1C-1 -> [13]C1C10H16N2O8 + H2O4S1 -> [13]C1C10H18N2O12S1
2297,2607,403.0486235476694,12.32,4.18,Putative metabolite,C11H20N2O10S2,0,0,,4,,HMDB0011737 gamma-Glutamylglutamic acid C10H16N2O7 + O3S1 -> C10H16N2O10S1 + C1H2 -> C11H18N2O10S1 + H2S1 -> C11H20N2O10S2
2298,2608,404.0493235476694,12.32,3.45,Metabolite,C16F5H12N3O2S1,0.99,,,3,HMDB0257826,"HMDB0257826 1-(4-Aminosulphonylphenyl)-5-(2,4-difluorophenyl)-4,5-dihydro-3-trifluoromethyl-1H-pyrazole C16F5H12N3O2S1"
2299,2609,282.9519235476694,12.33,3.3,Artifact,C3H9O11P1S1,3.87,0,,,,HMDB0000807 3-Phosphoglyceric acid C3H7O7P1 + H2O4S1 -> C3H9O11P1S1
2300,2610,414.85312354766944,12.33,3.08,Artifact,C3Ca1H8K1Na1O13P2,-0.72,0,,,,H3PO4 dimer H6O8P2 + C1H1K1O3 + C2Ca1H2O2 -> C3Ca1H9K1O13P2 + H-1Na1 -> C3Ca1H8K1Na1O13P2
2301,2611,336.85742354766944,12.35,3.08,Artifact,H4Na2O12S3,3.85,0,,,,NaHSO4 H1Na1O4S1 + H2O4S1 + H1Na1O4S1 -> H4Na2O12S3
2302,2612,512.8207235476694,12.35,3.08,Artifact,C3Ca1H10K1Na1O17P2S1,-0.97,0,,,,H3PO4 dimer H6O8P2 + C1H1K1O3 + H1Na1O4S1 -> C1H8K1Na1O15P2S1 + C2Ca1H2O2 -> C3Ca1H10K1Na1O17P2S1
2303,2613,438.9569235476694,12.37,3.49,Artifact,[37]Cl1C15F9H4O3,7.73,0,,,,"HMDB0255832 o-(pentafluorobenzyloxycarbonyl)-2,3,4,5-tetrafluorobenzoyl chloride C15Cl1F9H4O3 + [37]Cl1Cl-1 -> [37]Cl1C15F9H4O3"
2304,2614,216.90912354766945,12.38,3.53,Artifact,H3Na1O8S2,1.38,0,,,,NaHSO4 H1Na1O4S1 + H2O4S1
2305,2615,343.9033235476694,12.38,3,Unknown,Unknown,0,,,,,Unknown
2306,2616,314.8763235476694,12.39,3,Artifact,H5Na1O12S3,1.58,0,,,,NaHSO4 H1Na1O4S1 + H2O4S1 + H2O4S1 -> H5Na1O12S3
2307,2617,436.96092354766944,12.39,3.79,Metabolite,C15Cl1F9H4O3,5.25,,,3,HMDB0255832,"HMDB0255832 o-(pentafluorobenzyloxycarbonyl)-2,3,4,5-tetrafluorobenzoyl chloride C15Cl1F9H4O3"
2308,2618,292.89392354766943,12.41,3.08,Artifact,H6O12S3,3.06,0,,,,H2SO4 H2O4S1 + H2O4S1 + H2O4S1 -> H6O12S3
2309,2619,79.95760354766942,12.42,4.04,Artifact,MS2_fragment_H2O4S1,-4.45,0,,,,2-Hydroxyethanesulfonate C2H6O4S1 - C2H4 - Experiment_MS2_fragment -> MS2_fragment_H2O4S1
2310,2620,96.96080354766943,12.42,5.18,Putative metabolite,H2O4S1,-7.15,0,0.3820110015575291,4,,HMDB0258590 Sulfoacetic acid C2H4O5S1 - C2H2O1 -> H2O4S1
2311,2621,97.95980354766942,12.42,3.11,Unknown,Unknown,0,,,,,Unknown
2312,2622,98.95620354766943,12.42,3.86,Artifact,[34]S1H2O4,-3,0,,,,2-Hydroxyethanesulfonate C2H6O4S1 - C2H4 + [34]S1S-1 -> [34]S1H2O4
2313,2623,194.92762354766944,12.42,4.65,Artifact,H4O8S2,-0.51,0,,,,H2SO4 H2O4S1 + H2O4S1
2314,2624,392.8712235476694,12.42,3.34,Artifact,C3Ca1H9K1O13P2,-1.02,0,,,,H3PO4 dimer H6O8P2 + C1H1K1O3 + C2Ca1H2O2 -> C3Ca1H9K1O13P2
2315,2625,604.0682235476695,12.42,3.85,Metabolite,C16H25N5O16P2,2.81,,0.6953431206804055,2.1,HMDB0001163,HMDB0001163 Guanosine diphosphate mannose C16H25N5O16P2
2316,2626,605.0713235476695,12.42,3.11,Artifact,[13]C1C15H25N5O16P2,3.13,0,,,,HMDB0001163 Guanosine diphosphate mannose C16H25N5O16P2 + [13]C1C-1 -> [13]C1C15H25N5O16P2
2317,2627,196.92382354766943,12.43,3.72,Artifact,[34]S1H4O8S1,-2.53,0,,,,H2SO4 H2O4S1 + H2O4S1 + [34]S1S-1 -> [34]S1H4O8S1
2318,2628,111.94702354766943,12.44,3.04,Artifact,N1Na1O3Si1,1.77,0,,,,Silicon Si1 + N1Na1O3
2319,2629,176.91752354766945,12.44,3.2,Artifact,H2O7S2,-3.37,0,,,,Sulfur trioxide O3S1 + H2O4S1
2320,2630,442.01482354766944,12.45,3.72,Metabolite,C10H15N5O11P2,4.97,0.8940000000000001,0.6660449107215035,1,HMDB0001201,HMDB0001201 Guanosine diphosphate C10H15N5O11P2
2321,2631,568.8346235476695,12.47,3.08,Artifact,C9H13I2N2Na1O7S1,2.11,0,,,,"3,5-Diiodo-L-tyrosine C9H9I2N1O3 + H3N1 + H1Na1O4S1 -> C9H13I2N2Na1O7S1"
2322,2632,448.8858235476694,12.49,3.3,Putative metabolite,C9H12I2N2O3,1.33,0,,4,,No edge connections.
2323,2633,778.8710235476694,12.49,3.08,Artifact,C13H22N2Na1Ni1O23P3S1,1.92,0,,,,HMDB0000285 Uridine triphosphate C9H15N2O15P3 + H2O4S1 -> C9H17N2O19P3S1 + C2H2Ni1O2 -> C11H19N2Ni1O21P3S1 + C2H3Na1O2 -> C13H22N2Na1Ni1O23P3S1
2324,2634,264.9417235476694,12.5,3.38,Artifact,C3H7O10P1S1,3.01,0,,,,HMDB0000263 Phosphoenolpyruvic acid C3H5O6P1 + H2O4S1 -> C3H7O10P1S1
2325,2635,602.9067235476695,12.5,3.46,Artifact,C9H16N2Na1O19P3S1,6.46,0,,,,HMDB0000285 Uridine triphosphate C9H15N2O15P3 + H1Na1O4S1 -> C9H16N2Na1O19P3S1
