peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
1800,2939,372.0972235476694,8.87,6.46,Putative metabolite,C12H23N1O10S1,-0.54,0,,4,,HMDB0037840 N-(1-Deoxy-1-fructosyl)leucine C12H23N1O7 + O3S1 -> C12H23N1O10S1
1801,2940,374.99242354766943,8.87,5.79,Artifact,C8H18K1O10P1S1,-0.53,0,,,,Peak 1774 C8H16O6S1 + H2K1O4P1 -> C8H18K1O10P1S1
1802,2941,463.0126235476694,8.87,5.32,Artifact,C10H21Na3O12P2,0.43,0,,,,"HMDB0244204 1,4-Butanediphosphonic acid C4H12O6P2 + C2H3Na1O2 -> C6H15Na1O8P2 + C2H3Na1O2 -> C8H18Na2O10P2 + C2H3Na1O2 -> C10H21Na3O12P2"
1803,2942,152.99592354766943,8.9,6.34,Metabolite,C3H7O5P1,-0.65,,,3,HMDB0245296,HMDB0245296 2-Phosphonopropionic acid C3H7O5P1
1804,2943,169.09832354766945,8.9,5.41,Metabolite,C8H14N2O2,-0.59,,,3,HMDB0252105,HMDB0252105 Etiracetam C8H14N2O2
1805,2945,226.06512354766943,8.9,6.65,Putative metabolite,C9H13N3O2S1,1.76,0,,4,,HMDB0003045 Ergothioneine C9H15N3O2S1 - H2 -> C9H13N3O2S1
1806,2947,269.0005235476694,8.9,5.62,Putative metabolite,C6H11N2O6P1S1,-1.11,0,,4,,HMDB0255288 N(alpha)-Phosphorylalanylproline C8H15N2O6P1 - C1H2 -> C7H13N2O6P1 + S1 -> C7H13N2O6P1S1 - C1H2 -> C6H11N2O6P1S1
1807,2949,296.09882354766944,8.9,5.87,Metabolite,C11H15N5O5,4.04,0.8040000000000003,,2.2,HMDB0005862,HMDB0005862 2-Methylguanosine C11H15N5O5
1808,2951,308.07372354766943,8.9,5.53,Artifact,C12H16N1Na1O7,4.53,0,,,,HMDB0000158 L-Tyrosine C9H11N1O3 + C2H3Na1O2 -> C11H14N1Na1O5 + C1H2O2 -> C12H16N1Na1O7
1809,2953,333.05942354766944,8.9,5.9,Artifact,C11H19K1O9,-0.3,0,,,,2-Deoxy-D-ribose C5H10O4 + C6H10O5 + H-1K1 -> C11H19K1O9
1810,2954,349.1618235476694,8.9,5.57,Putative metabolite,C14H26N2O8,-0.57,0,,4,,HMDB0030416 Avenic acid A C12H22N2O8 + C2H4 -> C14H26N2O8
1811,2955,365.0193235476694,8.9,5.46,Artifact,C9H16N2Na1O8P1S1,-0.82,0,,,,Peak 1797 C9H17N2O8P1S1 + H-1Na1 -> C9H16N2Na1O8P1S1
1812,2956,419.03612354766943,8.9,5.6,Artifact,C13Ca1H21N2O7P1S1,-0.24,0,,,,Peak 1852 C9H15N2O3P1S1 + C2Ca1H2O2 -> C11Ca1H17N2O5P1S1 + C2H4O2 -> C13Ca1H21N2O7P1S1
1813,2960,142.00522354766943,8.93,5.62,Artifact,MS2_fragment_C11H17N1O10,-0.7,0,,,HMDB0254974,HMDB0254974 Myo-inositol glutamate C11H17N1O10 - Experiment_MS2_fragment -> MS2_fragment_C11H17N1O10
1814,2961,146.08232354766943,8.93,5.94,Metabolite,C6H13N1O3,-0.68,,,3,HMDB0246730,"HMDB0246730 5-(Hydroxymethyl)piperidine-3,4-diol C6H13N1O3"
1815,2962,173.05682354766944,8.93,7.11,Metabolite,C6H10N2O4,0,0.7089999999999996,0,2.2,HMDB0006028,HMDB0006028 N-Acetylasparagine C6H10N2O4
1816,2964,217.00322354766945,8.93,7.28,Metabolite,C4H12O6P2,1.83,,,3,HMDB0244204,"HMDB0244204 1,4-Butanediphosphonic acid C4H12O6P2"
1817,2965,226.05702354766944,8.93,5.46,Putative metabolite,C6H13N1O8,-0.88,0,,4,,HMDB0000592 Glucosamine 6-sulfate C6H13N1O8S1 - S1 -> C6H13N1O8
1818,2966,259.1301235476694,8.93,5.8,Metabolite,C11H20N2O5,-0.77,,,3,HMDB0011171,HMDB0011171 gamma-Glutamylleucine C11H20N2O5
1819,2967,267.07232354766944,8.93,5.57,Metabolite,C9H16O9,-0.75,,,3,HMDB0252491,HMDB0252491 Fructose lactate C9H16O9
1820,2968,283.0287235476694,8.93,6.18,Artifact,C9H14N2Na1O3P1S1,0,0,,,,Peak 1852 C9H15N2O3P1S1 + H-1Na1 -> C9H14N2Na1O3P1S1
1821,2969,284.97812354766944,8.93,5.7,Putative metabolite,C4H6N4O9S1,0.35,0,,4,,HMDB0059663 2-Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline C5H6N4O5 + H2O1 -> C5H8N4O6 + O3S1 -> C5H8N4O9S1 - C1H2 -> C4H6N4O9S1
1822,2970,284.9907235476694,8.93,5.91,Artifact,C5H13Na1O8P2,1.05,0,,,,Peak 1741 C3H10O6P2 + C2H3Na1O2 -> C5H13Na1O8P2
1823,2971,285.01372354766943,8.93,5.68,Putative metabolite,C7H15N2O4P1S2,0.35,0,,4,,HMDB0252284 4-Methyl-1-homopiperazinedithiocarboxylic acid C7H14N2S2 + O1 -> C7H14N2O1S2 + H1O3P1 -> C7H15N2O4P1S2
1824,2972,671.3269235476695,8.93,5.57,Unknown,Unknown,0,,,,,Unknown
1825,2975,236.05992354766946,8.96,5.46,Putative metabolite,C8H15N1O5S1,-0.42,0,,4,,HMDB0062295 15(R)-hydroperoxy-EPE C8H18N2O4S1 - H3N1O-1 -> C8H15N1O5S1
1826,2976,269.0131235476694,8.96,5.81,Artifact,C11H10O6S1,-2.22,0,,,,HMDB0243963 1-Naphthyl sulfate C10H8O4S1 + C1H2O2 -> C11H10O6S1
1827,2977,295.10362354766943,8.96,5.54,Putative metabolite,C11H20O9,-0.68,0,,4,,HMDB0252491 Fructose lactate C9H16O9 + C2H4 -> C11H20O9
1828,2978,326.14592354766944,8.96,5.91,Putative metabolite,C12H25N1O9,-0.92,0,,4,,"HMDB0255321 (2S,3R,4R,6R,7S,8R,9R)-1,2,3,4,6,7,8,9-Octahydroxydecan-5-one C10H20O9 + H1N1 -> C10H21N1O9 + C2H4 -> C12H25N1O9"
1829,2979,353.1203235476694,8.96,5.89,Artifact,C12H22N2O10,-0.56,0,,,,Peak 1855 C10H19N1O10 + C2H3N1 -> C12H22N2O10
1830,2980,463.00012354766943,8.96,5.54,Artifact,C13Ca1H19N2Na2O7P1S1,-0.43,0,,,,Peak 1852 C9H15N2O3P1S1 + C2Ca1H2O2 -> C11Ca1H17N2O5P1S1 + C2H2Na2O2 -> C13Ca1H19N2Na2O7P1S1
1831,2982,139.98462354766943,8.98,6.26,Metabolite,C2H7N1O2S2,-0.71,,,3,HMDB0242353,HMDB0242353 (1R)-1-Amino-2-sulfanylethanesulfinic acid C2H7N1O2S2
1832,2983,150.02312354766943,8.98,5.58,Metabolite,C4H9N1O3S1,-0.66,,,3,HMDB0029432,HMDB0029432 (S)C(S)S-S-Methylcysteine sulfoxide C4H9N1O3S1
1833,2984,283.0162235476694,8.98,6.08,Putative metabolite,C7H13N2O6P1S1,-1.06,0,,4,,HMDB0255288 N(alpha)-Phosphorylalanylproline C8H15N2O6P1 - C1H2 -> C7H13N2O6P1 + S1 -> C7H13N2O6P1S1
1834,2985,365.03182354766943,8.98,5.74,Artifact,C11H17N2Na2O5P1S1,0,0,,,,Peak 1852 C9H15N2O3P1S1 + C2H2Na2O2 -> C11H17N2Na2O5P1S1
1835,2987,381.0095235476694,8.98,5.87,Artifact,C8H18Na2O10P2,0.79,0,,,,"HMDB0244204 1,4-Butanediphosphonic acid C4H12O6P2 + C2H3Na1O2 -> C6H15Na1O8P2 + C2H3Na1O2 -> C8H18Na2O10P2"
1836,2988,392.1676235476694,8.98,6.58,Artifact,C15H27N3O9,-0.51,0,,,HMDB0000725,HMDB0000725 4-Hydroxyproline C5H9N1O3 * 3 -> C15H27N3O9
1837,2990,171.01502354766944,9.01,5.74,Artifact,C4.5H8.5N1O4P0.5S0.5,-0.58,0,,,,No edge connections.
1838,2991,173.09322354766945,9.01,6.91,Metabolite,C7H14N2O3,-0.57,0,0.7159085979533337,2.1,HMDB0003357,HMDB0003357 N2-Acetylornithine C7H14N2O3
1839,2992,174.09662354766945,9.01,5.8,Artifact,[13]C1C6H14N2O3,-0.57,0,,,,HMDB0003357 N2-Acetylornithine C7H14N2O3 + [13]C1C-1 -> [13]C1C6H14N2O3
1840,2993,175.07252354766945,9.01,5.7,Metabolite,C6H12N2O4,-0.57,,,3,HMDB0246968,"HMDB0246968 Ethylenediamine-N,N'-diacetic acid C6H12N2O4"
1841,2994,202.02642354766945,9.01,5.84,Metabolite,C9H5N3O3,-2.96,,,3,HMDB0245825,HMDB0245825 3-Azido-7-hydroxycoumarin C9H5N3O3
1842,2995,206.06712354766944,9.01,6.08,Artifact,C7H13N1O6,-0.48,0,,,,HMDB0000143 D-Galactose C6H12O6 + C1H1N1 -> C7H13N1O6
1843,2996,232.08272354766945,9.01,5.62,Putative metabolite,C9H15N1O6,-0.43,0,,4,,HMDB0031346 Calystegine C1 C7H13N1O5 + C2H2O1 -> C9H15N1O6
1844,2997,311.09862354766943,9.01,5.62,Metabolite,C11H20O10,-0.96,,,3,HMDB0252650,HMDB0252650 Gaxilose C11H20O10
1845,2998,330.0867235476694,9.01,5.68,Putative metabolite,C10H21N1O9S1,-0.91,0,,4,,HMDB0240253 N-Acetyltaurine C4H9N1O4S1 + C6H10O5 -> C10H19N1O9S1 + H2 -> C10H21N1O9S1
1846,2999,353.1567235476694,9.01,6.61,Putative metabolite,C13H26N2O9,-0.56,0,,4,,HMDB0000600 Galactosylhydroxylysine C12H24N2O8 + C1H2O1 -> C13H26N2O9
1847,3000,354.1601235476694,9.01,5.83,Artifact,[13]C1C12H26N2O9,-0.56,0,,,,Peak 1846 C13H26N2O9 + [13]C1C-1 -> [13]C1C12H26N2O9
1848,3003,447.0350235476694,9.01,5.28,Artifact,C13H20N2Na3O7P1S1,-0.22,0,,,,Peak 1852 C9H15N2O3P1S1 + C2H2Na2O2 -> C11H17N2Na2O5P1S1 + C2H3Na1O2 -> C13H20N2Na3O7P1S1
1849,3004,105.01942354766943,9.04,7.28,Metabolite,C3H6O4,-0.94,0,,3,HMDB0000139,HMDB0000139 Glyceric acid C3H6O4
1850,3005,106.02272354766943,9.04,5.72,Artifact,[13]C1C2H6O4,0,0,,,,HMDB0000139 Glyceric acid C3H6O4 + [13]C1C-1 -> [13]C1C2H6O4
1851,3006,132.03032354766944,9.04,7.28,Metabolite,C4H7N1O4,-0.75,0,0,3,HMDB0000191,HMDB0000191 L-Aspartic acid C4H7N1O4
1852,3008,261.0468235476694,9.04,5.89,Putative metabolite,C9H15N2O3P1S1,0,0,,4,,HMDB0031783 Etrimfos C10H17N2O4P1S1 - C1H2O1 -> C9H15N2O3P1S1
1853,3009,285.0828235476694,9.04,6.58,Putative metabolite,C9H18O10,-0.35,0,,4,,HMDB0252491 Fructose lactate C9H16O9 + H2O1 -> C9H18O10
1854,3010,298.9937235476694,9.04,6.28,Artifact,C9Ca1H13N2O3P1S1,0,0,,,,Peak 1852 C9H15N2O3P1S1 + Ca1H-2 -> C9Ca1H13N2O3P1S1
1855,3011,312.0938235476694,9.04,6.38,Putative metabolite,C10H19N1O10,-0.64,0,,4,,"HMDB0242759 (2R,3S,4R,5R,8R,9S,10R,11R)-5-Amino-1,2,3,4,8,9,10,11-octahydroxydodecane-6,7-dione C12H23N1O10 - C2H4 -> C10H19N1O10"
1856,3012,313.0971235476694,9.04,5.49,Artifact,[13]C1C9H19N1O10,-0.32,0,,,,Peak 1855 C10H19N1O10 + [13]C1C-1 -> [13]C1C9H19N1O10
1857,3013,403.0586235476694,9.04,5.71,Artifact,C19H17O8P1,0.49,0,,,,Peak 1797 C17H13O6P1 + C2H4O2 -> C19H17O8P1
1858,3014,186.08852354766944,9.07,5.51,Metabolite,C7H13N3O3,-0.53,,,3,HMDB0247067,HMDB0247067 6-Guanidino-2-oxocaproic acid C7H13N3O3
1859,3015,218.00652354766945,9.07,6.08,Putative metabolite,C6H9N3O2S2,-0.91,0,,4,,HMDB0250307 Acetamido thiadiazole butyl sulfonamide C8H14N4O3S2 - C1H2 -> C7H12N4O3S2 - C1O2 -> C6H12N4O1S2 - H3N1O-1 -> C6H9N3O2S2
1860,3016,292.99672354766943,9.07,5.53,Putative metabolite,C11H7N2O6P1,0.68,0,,4,,HMDB0015417 Fosphenytoin C16H15N2O6P1 - C5H8 -> C11H7N2O6P1
1861,3017,299.0063235476694,9.07,6.4,Artifact,C6H13Na1O10S1,-3,0,,,,HMDB0000143 D-Galactose C6H12O6 + H1Na1O4S1 -> C6H13Na1O10S1
1862,3018,304.9981235476694,9.07,5.59,Artifact,C7H12N2Na1O6P1S1,-0.98,0,,,,Peak 1833 C7H13N2O6P1S1 + H-1Na1 -> C7H12N2Na1O6P1S1
1863,3019,403.0711235476694,9.07,5.58,Artifact,C13H22N2Na1O7P1S1,-0.25,0,,,,Peak 1852 C9H15N2O3P1S1 + C4H7Na1O4 -> C13H22N2Na1O7P1S1
1864,3020,546.1731235476694,9.07,5.48,Metabolite,C26H33N3O6S2,1.28,,,3,HMDB0254360,"HMDB0254360 3-[(2E)-2-[(E)-4-(1,3-Dibutyl-4,6-dioxo-2-sulfanylidene-1,3-diazinan-5-ylidene)but-2-enylidene]-1,3-benzoxazol-3-yl]propane-1-sulfonic acid C26H33N3O6S2"
1865,3021,153.01702354766945,9.1,5.56,Metabolite,C5F3H5O2,-0.65,,,3,HMDB0246204,"HMDB0246204 1,1,1-Trifluoro-2,4-pentanedione C5F3H5O2"
1866,3022,223.00762354766945,9.1,5.81,Metabolite,C10H8O4S1,-2.68,,,3,HMDB0243963,HMDB0243963 1-Naphthyl sulfate C10H8O4S1
1867,3023,223.02012354766944,9.1,5.76,Artifact,C6H10Na2O6,-0.45,,,,,NA C6H10O6Na2 C6H10Na2O6
1868,3024,238.97262354766943,9.1,5.68,Artifact,Ring_artifact_C8H16O8,0,0,,,HMDB0029954,Peak 1905 C8H16O8 + Ring_artifact -> Ring_artifact_C8H16O8
1869,3026,305.0107235476694,9.1,5.85,Artifact,C9H13N2Na2O3P1S1,0,0,,,,Peak 1852 C9H15N2O3P1S1 + H-2Na2 -> C9H13N2Na2O3P1S1
1870,3027,320.9757235476694,9.1,5.59,Artifact,C9Ca1H12N2Na1O3P1S1,0,0,,,,Peak 1852 C9H15N2O3P1S1 + H-1Na1 -> C9H14N2Na1O3P1S1 + Ca1H-2 -> C9Ca1H12N2Na1O3P1S1
1871,3028,380.9968235476694,9.1,5.73,Artifact,C11Ca1H16N2Na1O5P1S1,0,0,,,,Peak 1852 C9H15N2O3P1S1 + H-1Na1 -> C9H14N2Na1O3P1S1 + C2Ca1H2O2 -> C11Ca1H16N2Na1O5P1S1
1872,3029,71.02980354766943,9.13,5.41,Artifact,Ring_artifact_C3H4O2,0,0,,,HMDB0001167,HMDB0006112 Malondialdehyde C3H4O2 + Ring_artifact -> Ring_artifact_C3H4O2
1873,3031,168.07792354766943,9.13,6.23,Metabolite,C7H11N3O2,-0.59,0.5279999999999987,,2.2,HMDB0000001,HMDB0000001 1-Methylhistidine C7H11N3O2
1874,3032,223.06542354766944,9.13,5.99,Artifact,[13]C1C6H13N1O7,-0.45,0,,,,"(2R,3R,4S,5R)-2-amino-3,4,5,6-tetrahydroxyhexanal C6H13N1O5 + C1O2 + [13]C1C-1 -> [13]C1C6H13N1O7"
1875,3033,229.00312354766945,9.13,5.74,Artifact,C7Ca1H10O6,-0.43,0,,,,HMDB0000661 Glutaric acid C5H8O4 + C2Ca1H2O2 -> C7Ca1H10O6
1876,3034,321.06802354766944,9.13,6.51,Artifact,C11H19N2O5P1S1,-0.31,0,,,,Peak 1852 C9H15N2O3P1S1 + C2H4O2 -> C11H19N2O5P1S1
1877,3035,323.0655235476694,9.13,5.72,Putative metabolite,C18F1H13N2O1S1,1.54,0,,4,,"HMDB0258331 6-(4-Fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole C16F1H12N3S1 - H1N1 -> C16F1H11N2S1 + C2H2O1 -> C18F1H13N2O1S1"
1878,3036,337.0455235476694,9.13,5.45,Artifact,C10Ca1H18O10,-0.59,0,,,,Peak 1905 C8H16O8 + C2Ca1H2O2 -> C10Ca1H18O10
1879,3037,71.01380354766943,9.15,7.85,Artifact,C3H4O2,0.69,0,,,HMDB0000122,HMDB0000522 3-Methylglutaconic acid C6H8O4 / 2 -> C3H4O2
1880,3038,72.01720354766942,9.15,6.41,Artifact,[13]C1C2H4O2,0,0,,,,HMDB0006112 Malondialdehyde C3H4O2 + [13]C1C-1 -> [13]C1C2H4O2
1881,3039,73.01810354766943,9.15,5.59,Artifact,MS2_fragment_C4H6O3,-4.05,0,,,HMDB0000005,HMDB0001259 Succinic acid semialdehyde C4H6O3 - Experiment_MS2_fragment -> MS2_fragment_C4H6O3
1882,3040,78.91890354766943,9.15,7.08,Artifact,Br1H1,-0.25,,,,, HBr Br1H1
1883,3041,80.91690354766943,9.15,7.15,Artifact,[81]Br1H1,-0.73,0,,,, HBr Br1H1 + [81]Br1Br-1 -> [81]Br1H1
1884,3042,83.01390354766943,9.15,6.72,Artifact,C4H4O2,-0.6,0,,,HMDB0000122,HMDB0001259 Succinic acid semialdehyde C4H6O3 - H2O1 -> C4H4O2
1885,3043,85.02950354766942,9.15,7.26,Artifact,C4H6O2,0,0,,,HMDB0000122,HMDB0000143 D-Galactose C6H12O6 - Library_MS2_fragment -> C4H6O2
1886,3044,86.03290354766943,9.15,5.85,Artifact,[13]C1C3H6O2,-0.57,0,,,,HMDB0000549 gamma-Butyrolactone C4H6O2 + [13]C1C-1 -> [13]C1C3H6O2
1887,3048,89.02440354766942,9.15,8.04,Metabolite,C3H6O3,0.11,,0.6593540681948123,2.1,HMDB0001311,HMDB0001311 D-Lactic acid C3H6O3
1888,3051,95.01390354766943,9.15,6.87,Artifact,C5H4O2,-0.52,0,,,HMDB0000122,HMDB0000143 D-Galactose C6H12O6 - Library_MS2_fragment -> C5H4O2
1889,3056,113.02272354766943,9.15,5.82,Artifact,C3H4N3O2,3.51,0,,,HMDB0001860,HMDB0001889 Theophylline C7H8N4O2 - Library_MS2_fragment -> C3H4N3O2
1890,3058,114.02782354766943,9.15,6.74,Unknown,Unknown,0,,,,,Unknown
1891,3059,119.03502354766943,9.15,7.61,Artifact,C4H8O4,0,0,,,HMDB0000122,C2H4O2 C2H4O2 + C2H4O2
1892,3061,130.05102354766944,9.15,6.86,Metabolite,C5H9N1O3,-0.76,0.6240000000000006,,2.2,HMDB0000725,HMDB0000725 4-Hydroxyproline C5H9N1O3
1893,3062,132.03842354766945,9.15,5.85,Artifact,[13]C1C4H8O4,-0.75,0,,,,HMDB0000661 Glutaric acid C5H8O4 + [13]C1C-1 -> [13]C1C4H8O4
1894,3063,141.00452354766944,9.15,6.38,Artifact,MS2_fragment_C7H13N1O7,-4.23,0,,,,"(2R,3R,4S,5R)-2-amino-3,4,5,6-tetrahydroxyhexanal C6H13N1O5 + C1O2 - Experiment_MS2_fragment -> MS2_fragment_C7H13N1O7"
1895,3064,143.03502354766945,9.15,7.46,Artifact,C6H8O4,0,0,,,HMDB0000122,HMDB0006112 Malondialdehyde C3H4O2 * 2 -> C6H8O4
1896,3066,149.04562354766944,9.15,7.04,Metabolite,C5H10O5,-0.67,0,0.7008194901814593,2.1,HMDB0000098,HMDB0000098 D-Xylose C5H10O5
1897,3067,150.04902354766944,9.15,5.85,Artifact,[13]C1C4H10O5,-0.66,0,,,,HMDB0000098 D-Xylose C5H10O5 + [13]C1C-1 -> [13]C1C4H10O5
1898,3068,161.04842354766944,9.15,5.88,Unknown,Unknown,0,,,,,Unknown
1899,3069,178.99342354766944,9.15,5.84,Artifact,C4H6Na2O5,2.22,0,,,,HMDB0000943 Threonic acid C4H8O5 + H-2Na2 -> C4H6Na2O5
1900,3070,179.05612354766944,9.15,8.48,Metabolite,C6H12O6,0,,0.8218937675862947,2.1,HMDB0000143,HMDB0000143 D-Galactose C6H12O6
1901,3072,179.12022354766944,9.15,5.9,Artifact,Ring_artifact_C6H12O6,0,0,,,HMDB0000122,HMDB0000143 D-Galactose C6H12O6 + Ring_artifact -> Ring_artifact_C6H12O6
1902,3073,181.06042354766944,9.15,6.58,Artifact,[18]O1C6H12O5,-0.55,0,,,,HMDB0000143 D-Galactose C6H12O6 + [18]O1O-1 -> [18]O1C6H12O5
1903,3074,225.06172354766943,9.15,7.78,Artifact,C7H14O8,-0.44,0,,,,HMDB0000143 D-Galactose C6H12O6 + C1H2O2 -> C7H14O8
1904,3075,226.05702354766944,9.15,5.72,Putative metabolite,C6H13N1O8,-0.88,0,,4,,HMDB0000592 Glucosamine 6-sulfate C6H13N1O8S1 - S1 -> C6H13N1O8
1905,3077,239.07732354766944,9.15,7.86,Artifact,C8H16O8,-0.42,0,,,,HMDB0002649 Erythrose C4H8O4 * 2 -> C8H16O8
1906,3078,241.08162354766944,9.15,6.15,Artifact,[18]O1C8H16O7,-0.41,0,,,,Peak 1905 C8H16O8 + [18]O1O-1 -> [18]O1C8H16O7
1907,3079,258.9823235476694,9.15,7.38,Artifact,Br1C6H13O6,0,0,,,,HMDB0000143 D-Galactose C6H12O6 + Br1H1 -> Br1C6H13O6
1908,3080,259.9857235476694,9.15,6.18,Artifact,[13]C1Br1C5H13O6,-0.38,0,,,,HMDB0000143 D-Galactose C6H12O6 + Br1H1 -> Br1C6H13O6 + [13]C1C-1 -> [13]C1Br1C5H13O6
1909,3081,260.9803235476694,9.15,7.38,Artifact,[81]Br1C6H13O6,-0.38,0,,,,HMDB0000143 D-Galactose C6H12O6 + Br1H1 -> Br1C6H13O6 + [81]Br1Br-1 -> [81]Br1C6H13O6
1910,3082,261.9837235476694,9.15,6.11,Artifact,[13]C1[81]Br1C5H13O6,-0.38,0,,,,HMDB0000143 D-Galactose C6H12O6 + Br1H1 -> Br1C6H13O6 + [13]C1C-1 -> [13]C1Br1C5H13O6 + [81]Br1Br-1 -> [13]C1[81]Br1C5H13O6
1911,3083,359.1197235476694,9.15,7.08,Artifact,C12H24O12,-0.56,0,,,HMDB0000122,HMDB0001311 D-Lactic acid C3H6O3 * 4 -> C12H24O12
1912,3084,360.12332354766943,9.15,6.11,Artifact,[13]C1C11H24O12,-1.38,0,,,,Sucrose C12H22O11 + H2O1 + [13]C1C-1 -> [13]C1C11H24O12
1913,3086,81.03460354766943,9.18,5.56,Artifact,C5H6O1,-0.24,0,,,HMDB0000122,HMDB0000522 3-Methylglutaconic acid C6H8O4 - Library_MS2_fragment -> C5H6O1
1914,3088,100.99782354766943,9.18,5.41,Artifact,MS2_fragment_C4H6O3,-3.92,0,,,HMDB0000005,HMDB0001259 Succinic acid semialdehyde C4H6O3 - Experiment_MS2_fragment -> MS2_fragment_C4H6O3
1915,3089,101.02452354766943,9.18,7.92,Metabolite,C4H6O3,-0.98,,0.6756469533714522,2.1,HMDB0001259,HMDB0001259 Succinic acid semialdehyde C4H6O3
1916,3094,115.02872354766943,9.18,5.83,Unknown,Unknown,0,,,,,Unknown
1917,3095,120.03842354766942,9.18,6.23,Artifact,[13]C1C3H8O4,-0.83,0,,,,C2H4O2 C2H4O2 + C2H4O2 + [13]C1C-1 -> [13]C1C3H8O4
1918,3097,131.03502354766945,9.18,7.2,Artifact,C5H8O4,0,0,,,HMDB0000122,HMDB0006112 Malondialdehyde C3H4O2 + C2H4O2 -> C5H8O4
1919,3099,162.04892354766943,9.18,6.8,Artifact,MS2_fragment_C7H13N1O7,-1.23,0,,,,"(2R,3R,4S,5R)-2-amino-3,4,5,6-tetrahydroxyhexanal C6H13N1O5 + C1O2 - Experiment_MS2_fragment -> MS2_fragment_C7H13N1O7"
1920,3106,207.05112354766945,9.18,6.89,Putative metabolite,C7H12O7,-0.48,0,0.35738622679670273,4,,HMDB0000539 Arabinonic acid C5H10O6 + C2H2O1 -> C7H12O7
1921,3107,222.06202354766944,9.18,7.18,Putative metabolite,C7H13N1O7,-0.45,0,,4,,HMDB0001514 Glucosamine C6H13N1O5 + C1O2 -> C7H13N1O7
1922,3108,240.08072354766944,9.18,6.8,Artifact,[13]C1C7H16O8,-0.41,0,,,,Peak 1905 C8H16O8 + [13]C1C-1 -> [13]C1C7H16O8
1923,3111,221.06672354766945,9.21,7.28,Metabolite,C8H14O7,0,,0,3,HMDB0010325,HMDB0010325 Ethyl glucuronide C8H14O7
1924,3112,222.07012354766945,9.21,6.34,Artifact,[13]C1C7H14O7,-0.45,0,,,,HMDB0010325 Ethyl glucuronide C8H14O7 + [13]C1C-1 -> [13]C1C7H14O7
1925,3114,223.98512354766945,9.27,6.49,Putative metabolite,C9H7N1O2S2,-2.67,0,,4,,"HMDB0244198 2H-1,4-Benzothiazine C8H7N1S1 + C1O2 -> C9H7N1O2S1 + S1 -> C9H7N1O2S2"
1926,3115,225.98222354766943,9.27,6.23,Artifact,C3H10N1Na1O5S2,1.32,0,,,,Peak 1837 C4H12O3S2 - C1H2O1 -> C3H10O2S2 + N1Na1O3 -> C3H10N1Na1O5S2
1927,3116,239.96262354766944,9.27,6.43,Metabolite,C10Cl2H5N1O2,-0.83,,,3,HMDB0257037,HMDB0257037 Quinclorac C10Cl2H5N1O2
1928,3117,241.95962354766945,9.27,6.28,Artifact,[37]Cl1C10Cl1H5N1O2,-0.41,0,,,,HMDB0257037 Quinclorac C10Cl2H5N1O2 + [37]Cl1Cl-1 -> [37]Cl1C10Cl1H5N1O2
1929,3118,283.1188235476694,9.27,6.08,Metabolite,C14H20O6,-0.35,,,3,HMDB0029819,HMDB0029819 2-Phenylethyl beta-D-glucopyranoside C14H20O6
1930,3122,157.00872354766943,9.3,5.96,Artifact,[37]Cl1C4H9O4,0,0,,,,C2H4O2 C2H4O2 + C2H4O2 + Cl1H1 -> C4Cl1H9O4 + [37]Cl1Cl-1 -> [37]Cl1C4H9O4
1931,3123,197.02232354766943,9.3,7.04,Artifact,C5H11O6P1,-1.51,0,,,,HMDB0304061 2-C-methyl-D-erythritol-4-phosphate C5H13O7P1 - H2O1 -> C5H11O6P1
1932,3124,217.11532354766945,9.3,6.15,Artifact,Ring_artifact_C7H10N2O4S1,0,0,,,,Peak 1964 C7H10N2O4S1 + Ring_artifact -> Ring_artifact_C7H10N2O4S1
1933,3125,105.01942354766943,9.32,6.11,Metabolite,C3H6O4,-0.94,0,,3,HMDB0000139,HMDB0000139 Glyceric acid C3H6O4
1934,3126,146.86682354766944,9.32,5.95,Unknown,Unknown,0,,,,,Unknown
1935,3127,155.01172354766945,9.32,6.52,Artifact,C4Cl1H9O4,-0.64,0,,,,C2H4O2 C2H4O2 + C2H4O2 + Cl1H1 -> C4Cl1H9O4
1936,3128,198.02562354766945,9.32,5.9,Artifact,C4H9N1O8,-0.5,0,,,,HMDB0000943 Threonic acid C4H8O5 + H1N1O3 -> C4H9N1O8
1937,3129,214.95032354766946,9.32,6.48,Artifact,Ring_artifact_C5H13O7P1,0,0,,,HMDB0304061,HMDB0304061 2-C-methyl-D-erythritol-4-phosphate C5H13O7P1 + Ring_artifact -> Ring_artifact_C5H13O7P1
1938,3130,218.10332354766945,9.32,6.36,Metabolite,C9H17N1O5,0.46,0,,3,HMDB0000210,HMDB0000210 Pantothenic acid C9H17N1O5
1939,3131,88.04040354766943,9.34,7.66,Metabolite,C3H7N1O2,0,0.8580000000000005,,2.2,HMDB0000271,HMDB0000271 Sarcosine C3H7N1O2
1940,3133,130.06222354766945,9.34,7.38,Metabolite,C4H9N3O2,0,0.7959999999999994,0.5721970903632365,1,HMDB0000064,HMDB0000064 Creatine C4H9N3O2
