"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
3020,122.0479,4.48,6.41,"Metabolite","C6H6N2O1",0.92,"nicotinamide C6H6N2O1"
3021,123.0447,4.48,4.72,"Unknown","Unknown",0.17,"Unknown"
3022,808.567,4.48,4.18,"Artifact","[13]C1C41H82N1O11P1",-1.36,"PS(15:0/20:1(11Z)) C41H78N1O10P1 + C1H4O1 -> C42H82N1O11P1 + [13]C1C-1 -> [13]C1C41H82N1O11P1"
3023,859.5571,4.48,4.15,"Artifact","C43H83N1Na1O12P1",-2.38,"PS(15:0/20:0) C41H80N1O10P1 + C2H3Na1O2 -> C43H83N1Na1O12P1"
3024,281.0913,4.48,4.81,"Putative metabolite","C14H11N5O2",-0.09,"Levosimendan C14H12N6O1 + H-1N-1O1 -> C14H11N5O2"
3025,793.5836,4.48,5.35,"Putative metabolite","C42H84N1O10P1",-0.4,"PG(18:0/18:1(11Z)) C42H81O10P1 + H3N1 -> C42H84N1O10P1"
3026,796.5664,4.48,5.29,"Artifact","[13]C1C40H82N1O11P1",-0.62,"Peak 3031 C41H82N1O11P1 + [13]C1C-1 -> [13]C1C40H82N1O11P1"
3027,313.1177,4.48,5.02,"Artifact","C15H15N5O3",-0.67,"Peak 3024 C14H11N5O2 + C1H4O1 -> C15H15N5O3"
3028,833.5416,4.48,4.72,"Artifact","C43H80N1O12P1",0.26,"PS(15:0/20:2(11Z,14Z)) C41H76N1O10P1 + C2H4O2 -> C43H80N1O12P1"
3029,781.5462,4.48,4.33,"Putative metabolite","C40H80N1O11P1",0.89,"PS(16:0/18:0) C40H78N1O10P1 + H2O1 -> C40H80N1O11P1"
3030,835.5574,4.48,4.16,"Artifact","C43H82N1O12P1",0.08,"Peak 3049 C42H80N1O9P1 + C1H2O3 -> C43H82N1O12P1"
3031,795.5634,4.48,5.64,"Putative metabolite","C41H82N1O11P1",-1.07,"PS(15:0/20:0) C41H80N1O10P1 + H2O1 -> C41H82N1O11P1"
3032,779.5681,4.48,4.26,"Putative metabolite","C41H82N1O10P1",-0.6,"PS(15:0/20:0) C41H80N1O10P1 + H2 -> C41H82N1O10P1"
3033,182.0691,4.48,5.46,"Artifact","C8H10N2O3",0.23,"nicotinamide C6H6N2O1 + C2H4O2 -> C8H10N2O3"
3034,781.5832,4.48,3.78,"Putative metabolite","C41H84N1O10P1",0.11,"PS(15:0/20:0) C41H80N1O10P1 + H2 -> C41H82N1O10P1 + H2 -> C41H84N1O10P1"
3035,767.5315,4.49,4.81,"Putative metabolite","C39H78N1O11P1",-0.33,"PS(16:0/18:0) C40H78N1O10P1 + H2O1 -> C40H80N1O11P1 - C1H2 -> C39H78N1O11P1"
3036,797.5698,4.49,4.65,"Artifact","[13]C2C39H82N1O11P1",-0.68,"Peak 3031 C41H82N1O11P1 + [13]C1C-1 -> [13]C1C40H82N1O11P1 + [13]C1C-1 -> [13]C2C39H82N1O11P1"
3037,765.5527,4.49,4.56,"Artifact","C40H80N1O10P1",-0.93,"Peak 3031 C41H82N1O11P1 - C1H2O1 -> C40H80N1O10P1"
3038,834.5451,4.5,4.37,"Artifact","[13]C1C42H80N1O12P1",0.08,"PS(15:0/20:2(11Z,14Z)) C41H76N1O10P1 + C2H4O2 -> C43H80N1O12P1 + [13]C1C-1 -> [13]C1C42H80N1O12P1"
3039,491.3329,4.51,4.79,"Unknown","Unknown",0.06,"Unknown"
3040,835.59,4.51,3.76,"Unknown","Unknown",-0.02,"Unknown"
3041,221.0535,4.51,4.53,"Putative metabolite","C7H11N1O7",0.23,"Daucic acid C7H8O7 + H3N1 -> C7H11N1O7"
3042,257.9848,4.52,4.48,"Putative metabolite","C11Cl2H8O3",0.97,"Ethacrynic acid C13Cl2H12O4 - H2 -> C13Cl2H10O4 - C2H2O1 -> C11Cl2H8O3"
3043,766.5553,4.52,4.17,"Artifact","[13]C1C39H80N1O10P1",0.05,"Peak 3031 C41H82N1O11P1 + [13]C1C-1 -> [13]C1C40H82N1O11P1 - C1H2O1 -> [13]C1C39H80N1O10P1"
3044,254.1366,4.53,3.82,"Artifact","C10H22O7",-0.18,"Tetraethylene glycol C8H18O5 + C2H4O2 -> C10H22O7"
3045,774.5604,4.53,4.26,"Artifact","[13]C1C41H80N1O9P1",0.03,"Peak 3049 C42H80N1O9P1 + [13]C1C-1 -> [13]C1C41H80N1O9P1"
3046,714.4841,4.54,3.85,"Putative metabolite","C39H71O9P1",-0.74,"PA(14:1(9Z)/22:2(13Z,16Z)) C39H71O8P1 + O1 -> C39H71O9P1"
3047,159.0166,4.54,4.54,"Putative metabolite","C5H5N1O5",1.08,"A-Ketoglutaric acid oxime C5H7N1O5 - H2 -> C5H5N1O5"
3048,858.5814,4.55,4.32,"Putative metabolite","C45H82N2O13",0.34,"Azithromycin C38H72N2O12 + C5H8 -> C43H80N2O12 + C2H2O1 -> C45H82N2O13"
3049,773.5574,4.55,4.61,"Putative metabolite","C42H80N1O9P1",-0.43,"PG(16:0/20:3(5Z,8Z,11Z)) C42H77O10P1 + H3N1O-1 -> C42H80N1O9P1"
3050,492.3089,4.57,4.2,"Putative metabolite","C28H44O7",-0.4,"Docosapentaenoic acid (22n-6) C22H34O2 + C6H10O5 -> C28H44O7"
3051,688.468,4.57,4.49,"Putative metabolite","C37H69O9P1",-0.12,"PG(16:1(9Z)/16:1(9Z)) C38H71O10P1 - C1H2O1 -> C37H69O9P1"
3052,585.3645,4.58,4.4,"Putative metabolite","C27H56N1O10P1",-0.54,"LysoPC(18:0) C26H54N1O7P1 + C1O2 -> C27H54N1O9P1 + H2O1 -> C27H56N1O10P1"
3053,855.5988,4.59,4.84,"Putative metabolite","C47H86N1O10P1",0.16,"PS(18:1(11Z)/22:2(13Z,16Z)) C46H84N1O10P1 + C1H2 -> C47H86N1O10P1"
3054,892.5661,4.6,5.09,"Unknown","Unknown",0.02,"Unknown"
3055,714.5032,4.61,5.17,"Putative metabolite","C38H70N2O10",-0.21,"Azithromycin C38H72N2O12 - O1 -> C38H72N2O11 - H2O1 -> C38H70N2O10"
3056,864.5708,4.62,5.02,"Putative metabolite","C47H80N2O12",0.38,"5,6-Epoxy-8,11,14-eicosatrienoic acid C20H32O3 + C16H30O1 -> C36H62O4 + C11H17N1O8 -> C47H79N1O12 + H1N1 -> C47H80N2O12"
3057,732.4937,4.63,3.92,"Putative metabolite","C39H73O10P1",0.59,"PG(18:0/20:3(5Z,8Z,11Z)) C44H81O10P1 - C5H8 -> C39H73O10P1"
3058,951.5439,4.63,4.45,"Unknown","Unknown",0,"Unknown"
3059,735.4841,4.64,5.02,"Metabolite","C41H70N1O8P1",-0.27,"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C41H70N1O8P1"
3060,765.4804,4.65,4.22,"Unknown","Unknown",0.03,"Unknown"
3061,265.0806,4.66,4.34,"Putative metabolite","C10H19N1O3S2",0.13,"S-Acetyldihydrolipoamide C10H19N1O2S2 + O1 -> C10H19N1O3S2"
3062,850.5766,4.66,4.12,"Artifact","[13]C1C43H84N1O12P1",-0.15,"Peak 3067 C44H84N1O12P1 + [13]C1C-1 -> [13]C1C43H84N1O12P1"
3063,704.4631,4.68,4.4,"Metabolite","C37H69O10P1",-0.38,"PG(a-13:0/18:2(9Z,11Z)) C37H69O10P1"
3064,705.4664,4.68,4.01,"Artifact","[13]C1C36H69O10P1",-0.3,"PG(a-13:0/18:2(9Z,11Z)) C37H69O10P1 + [13]C1C-1 -> [13]C1C36H69O10P1"
3065,481.317,4.68,4.06,"Metabolite","C23H48N1O7P1",-0.33,"LysoPC(15:0) C23H48N1O7P1"
3066,790.5549,4.69,4.82,"Artifact","C43H83O8P1S1",-0.35,"Peak 3038 C44H83O10P1S1 - C1O2 -> C43H83O8P1S1"
3067,849.5732,4.7,4.46,"Putative metabolite","C44H84N1O12P1",-0.1,"PS(15:0/22:0) C43H84N1O10P1 + C1O2 -> C44H84N1O12P1"
3068,119.886,4.72,3.83,"Unknown","Unknown",-0.06,"Unknown"
3069,851.5515,4.73,3.86,"Unknown","Unknown",0.03,"Unknown"
3070,737.4846,4.75,4.16,"Putative metabolite","C37H72N1O11P1",-0.41,"PS(16:0/18:0) C40H78N1O10P1 + C2H2O1 -> C42H80N1O11P1 - C5H8 -> C37H72N1O11P1"
3071,519.3275,4.76,3.83,"Unknown","Unknown",0.05,"Unknown"
3072,453.2857,4.76,4.15,"Metabolite","C21H44N1O7P1",-0.35,"LysoPE(0:0/16:0) C21H44N1O7P1"
3073,738.487,4.77,3.83,"Putative metabolite","C38H75O9P1S1",-0.08,"PG(a-13:0/i-20:0) C39H77O10P1 + S1 -> C39H77O10P1S1 - C1H2O1 -> C38H75O9P1S1"
3074,286.0624,4.78,3.99,"Putative metabolite","C11H14N2O5S1",-0.2,"6-Sulfatoxymelatonin C13H16N2O6S1 - C2H2O1 -> C11H14N2O5S1"
3075,740.4674,4.78,4.19,"Unknown","Unknown",0.03,"Unknown"
3076,739.4641,4.8,4.57,"Unknown","Unknown",-0.05,"Unknown"
3077,211.0773,4.85,4.58,"Artifact","[13]C1C6H14O7",0.04,"Sedoheptulose C7H14O7 + [13]C1C-1 -> [13]C1C6H14O7"
3078,210.0739,4.86,5.74,"Metabolite","C7H14O7",0.25,"Sedoheptulose C7H14O7"
3079,737.4485,4.86,4.13,"Unknown","Unknown",0,"Unknown"
3080,179.051,4.89,4.49,"Unknown","Unknown",0.13,"Unknown"
3081,253.0261,4.89,3.97,"Putative metabolite","C7H15N1O3S2Si1",0.64,"Propanoic acid, 2-(methoxyimino)-, trimethylsilyl ester C7H15N1O3Si1 + S1 -> C7H15N1O3S1Si1 + S1 -> C7H15N1O3S2Si1"
3082,225.004,4.9,4.86,"Putative metabolite","C5H8N1O7P1",-0.72,"2-Keto-glutaramic acid C5H7N1O4 + H1O3P1 -> C5H8N1O7P1"
3083,363.1619,4.96,4.93,"Putative metabolite","C18H25N3O3S1",-0.65,"5-hydroxy saxagliptin C18H25N3O3 + S1 -> C18H25N3O3S1"
3084,364.1653,4.97,4.22,"Artifact","[13]C1C17H25N3O3S1",-0.78,"Peak 3083 C18H25N3O3S1 + [13]C1C-1 -> [13]C1C17H25N3O3S1"
3085,619.4023,4.97,4.77,"Unknown","Unknown",-0.01,"Unknown"
3086,276.0934,4.97,4.45,"Putative metabolite","C14H16N2O2S1",-0.55,"Thenyldiamine C14H19N3S1 - H3N1O-1 -> C14H16N2O1S1 + O1 -> C14H16N2O2S1"
3087,620.4055,4.97,4.38,"Unknown","Unknown",-0.05,"Unknown"
3088,304.0882,4.97,4.16,"Putative metabolite","C15H16N2O3S1",-0.12,"N-Methoxyspirobrassinol methyl ether C13H16N2O2S2 + C2H2O1 -> C15H18N2O3S2 - H2S1 -> C15H16N2O3S1"
3089,260.0982,4.98,4.5,"Putative metabolite","C14H16N2O1S1",0.51,"Thenyldiamine C14H19N3S1 - H3N1O-1 -> C14H16N2O1S1"
3090,671.461,4.98,4.1,"Putative metabolite","C36H65N1O10",-0.23,"Ginsenoside Rh6 C36H62O11 + H3N1O-1 -> C36H65N1O10"
3091,712.436,4.99,4.42,"Artifact","[13]C1C36H57N7O7",-0.98,"Peak 3092 C37H57N7O7 + [13]C1C-1 -> [13]C1C36H57N7O7"
3092,711.4328,5,4.83,"Putative metabolite","C37H57N7O7",-1.2,"No edge connections."
3093,709.4536,5,4.59,"Unknown","Unknown",-0.05,"Unknown"
3094,875.6801,5,4.18,"Unknown","Unknown",-0.04,"Unknown"
3095,723.4324,5.03,3.81,"Unknown","Unknown",-0.02,"Unknown"
3096,649.4319,5.04,4.11,"Unknown","Unknown",0,"Unknown"
3097,360.0855,5.04,4.31,"Artifact","C11H16N6O6S1",-0.82,"5'-Methylthioadenosine C11H15N5O3S1 + H1N1O3 -> C11H16N6O6S1"
3098,359.1067,5.04,4.29,"Artifact","[34]S1C13H19N5O5",-0.6,"5'-Methylthioadenosine C11H15N5O3S1 + C2H4O2 -> C13H19N5O5S1 + [34]S1S-1 -> [34]S1C13H19N5O5"
3099,237.1001,5.05,4.06,"Metabolite","C12H15N1O4",0.03,"Salsoline-1-carboxylate C12H15N1O4"
3100,381.0721,5.05,4.34,"Artifact","C12H16N5Na1O6S1",-0.53,"5'-Methylthioadenosine C11H15N5O3S1 + C1H1Na1O3 -> C12H16N5Na1O6S1"
3101,357.1109,5.05,5.71,"Artifact","C13H19N5O5S1",-0.59,"5'-Methylthioadenosine C11H15N5O3S1 + C2H4O2 -> C13H19N5O5S1"
3102,319.0715,5.05,4.1,"Artifact","C11H14N5Na1O3S1",0.01,"5'-Methylthioadenosine C11H15N5O3S1 + H-1Na1 -> C11H14N5Na1O3S1"
3103,298.0929,5.06,4.38,"Artifact","[13]C1C10H15N5O3S1",0.05,"5'-Methylthioadenosine C11H15N5O3S1 + [13]C1C-1 -> [13]C1C10H15N5O3S1"
3104,198.0388,5.06,5.28,"Metabolite","C6H6N4O4",0.53,"Nitrofurazone C6H6N4O4"
3105,297.0895,5.06,5.34,"Metabolite","C11H15N5O3S1",0.2,"5'-Methylthioadenosine C11H15N5O3S1"
3106,299.0854,5.06,3.83,"Artifact","[34]S1C11H15N5O3",-0.15,"5'-Methylthioadenosine C11H15N5O3S1 + [34]S1S-1 -> [34]S1C11H15N5O3"
3107,358.1142,5.07,4.81,"Artifact","[13]C1C12H19N5O5S1",-0.43,"5'-Methylthioadenosine C11H15N5O3S1 + C2H4O2 -> C13H19N5O5S1 + [13]C1C-1 -> [13]C1C12H19N5O5S1"
3108,373.9783,5.13,4.27,"Unknown","Unknown",-0.12,"Unknown"
3109,143.0767,5.14,4.16,"Metabolite","C7H13N1S1",1.19,"2-Ethyl-2,5-dihydro-4,5-dimethylthiazole C7H13N1S1"
3110,481.317,5.15,3.97,"Metabolite","C23H48N1O7P1",-0.33,"LysoPC(15:0) C23H48N1O7P1"
3111,663.4479,5.15,4.21,"Unknown","Unknown",-0.02,"Unknown"
3112,215.0542,5.17,4.04,"Artifact","C7H9N3O5",0.09,"N1-Methyl-2-pyridone-5-carboxamide C7H8N2O2 + H1N1O3 -> C7H9N3O5"
3113,311.1021,5.18,4.12,"Putative metabolite","C15H13N5O3",-0.84,"Levosimendan C14H12N6O1 + H-1N-1O1 -> C14H11N5O2 + C1H2O1 -> C15H13N5O3"
3114,212.0797,5.19,5.01,"Artifact","C9H12N2O4",0.03,"N1-Methyl-2-pyridone-5-carboxamide C7H8N2O2 + C2H4O2 -> C9H12N2O4"
3115,257.9932,5.19,4.59,"Artifact","[18]O1C6H8O8S1",-0.2,"Ascorbic acid-2-sulfate C6H8O9S1 + [18]O1O-1 -> [18]O1C6H8O8S1"
3116,285.0943,5.19,4.11,"Unknown","Unknown",0.15,"Unknown"
3117,152.0583,5.2,5.7,"Metabolite","C7H8N2O2",1.82,"N1-Methyl-2-pyridone-5-carboxamide C7H8N2O2"
3118,759.4843,5.2,4.34,"Metabolite","C43H70N1O8P1",-0.52,"PE(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)) C43H70N1O8P1"
3119,502.3297,5.2,4.33,"Metabolite","C30H46O6",-0.52,"Medicagenic acid C30H46O6"
3120,256.9923,5.2,5.16,"Artifact","[13]C1C5H8O9S1",-0.17,"Ascorbic acid-2-sulfate C6H8O9S1 + [13]C1C-1 -> [13]C1C5H8O9S1"
3121,312.082,5.2,4.18,"Artifact","C10H12N6O6",-0.54,"Peak 3130 C10H11N5O3 + H1N1O3 -> C10H12N6O6"
3122,153.0617,5.21,4.6,"Artifact","[13]C1C6H8N2O2",1.52,"N1-Methyl-2-pyridone-5-carboxamide C7H8N2O2 + [13]C1C-1 -> [13]C1C6H8N2O2"
3123,382.0385,5.21,3.86,"Putative metabolite","C12H14O14",-0.38,"a-L-threo-4-Hex-4-enopyranuronosyl-D-galacturonic acid C12H16O12 + C1O2 -> C13H16O14 - C1H2 -> C12H14O14"
3124,255.8596,5.22,3.77,"Artifact","Ring_artifact_C6H8O9S1",-0.17,"Ascorbic acid-2-sulfate C6H8O9S1 + Ring_artifact -> Ring_artifact_C6H8O9S1"
3125,257.9848,5.22,4.98,"Artifact","[34]S1C6H8O9",-0.39,"Ascorbic acid-2-sulfate C6H8O9S1 + [34]S1S-1 -> [34]S1C6H8O9"
3126,418.2702,5.22,4.35,"Unknown","Unknown",0.04,"Unknown"
3127,269.9682,5.23,3.96,"Putative metabolite","C6H6O10S1",-0.12,"Oxalosuccinic acid C6H6O7 + O3S1 -> C6H6O10S1"
3128,351.0999,5.24,3.69,"Putative metabolite","C13H23N1O6P2",0.46,"Fenamiphos C13H22N1O3P1S1 + H1O3P1 -> C13H23N1O6P2S1 - S1 -> C13H23N1O6P2"
3129,180.0898,5.24,4.48,"Metabolite","C9H12N2O2",0.43,"5-Hydroxykynurenamine C9H12N2O2"
3130,249.0862,5.25,5.7,"Putative metabolite","C10H11N5O3",-0.04,"6-Succinoaminopurine C9H9N5O3 + C1H2 -> C10H11N5O3"
3131,255.989,5.26,6.38,"Metabolite","C6H8O9S1",-0.38,"Ascorbic acid-2-sulfate C6H8O9S1"
3132,271.0682,5.26,4.34,"Artifact","C10H10N5Na1O3",-0.24,"Peak 3130 C10H11N5O3 + H-1Na1 -> C10H10N5Na1O3"
3133,441.9539,5.26,3.94,"Unknown","Unknown",0,"Unknown"
3134,258.0853,5.26,4.02,"Metabolite","C10H14N2O6",-0.44,"Ribothymidine C10H14N2O6"
3135,285.063,5.26,4.32,"Metabolite","C10Cl1H12N5O3",-0.47,"Cladribine C10Cl1H12N5O3"
3136,333.0686,5.26,4.2,"Artifact","C11H12N5Na1O6",-0.22,"Peak 3130 C10H11N5O3 + C1H1Na1O3 -> C11H12N5Na1O6"
3137,250.0896,5.27,4.72,"Artifact","[13]C1C9H11N5O3",-0.22,"Peak 3130 C10H11N5O3 + [13]C1C-1 -> [13]C1C9H11N5O3"
3138,697.4169,5.27,4.18,"Putative metabolite","C33H64N1O12P1",-0.41,"LysoPE(0:0/22:1(13Z)) C27H54N1O7P1 + C6H10O5 -> C33H64N1O12P1"
3139,309.1075,5.28,5.54,"Artifact","C12H15N5O5",-0.59,"Peak 3130 C10H11N5O3 + C2H4O2 -> C12H15N5O5"
3140,310.1047,5.29,3.69,"Artifact","[15]N1C12H15N4O5",-1.12,"Peak 3130 C10H11N5O3 + C2H4O2 -> C12H15N5O5 + [15]N1N-1 -> [15]N1C12H15N4O5"
3141,250.0834,5.3,3.72,"Artifact","[15]N1C10H11N4O3",-0.7,"Peak 3130 C10H11N5O3 + [15]N1N-1 -> [15]N1C10H11N4O3"
3142,724.9879,5.32,4.19,"Unknown","Unknown",0.04,"Unknown"
3143,635.38,5.32,4.16,"Putative metabolite","C31H58N1O10P1",-0.26,"PS(16:1(9Z)/24:1(15Z)) C46H86N1O10P1 + C1H2O1 -> C47H88N1O11P1 - C16H30O1 -> C31H58N1O10P1"
3144,838.5457,5.34,4.57,"Unknown","Unknown",-0.04,"Unknown"
3145,148.0373,5.34,4.59,"Metabolite","C5H8O5",-0.86,"L-2-Hydroxyglutaric acid C5H8O5"
3146,295.0919,5.39,3.87,"Artifact","C11H13N5O5",-0.78,"Peak 3152 C10H9N5O4 + C1H4O1 -> C11H13N5O5"
3147,192.016,5.42,4.23,"Unknown","Unknown",0.1,"Unknown"
3148,286.0293,5.44,3.78,"Putative metabolite","C7H14N2O6S2",0.1,"5-L-Glutamyl-taurine C7H14N2O6S1 + S1 -> C7H14N2O6S2"
3149,161.0324,5.44,4.11,"Metabolite","C5H7N1O5",0.14,"A-Ketoglutaric acid oxime C5H7N1O5"
3150,355.1129,5.45,3.93,"Artifact","C13H17N5O7",-0.29,"Peak 3152 C10H9N5O4 + C1H4O1 -> C11H13N5O5 + C2H4O2 -> C13H17N5O7"
3151,371.9626,5.48,3.88,"Unknown","Unknown",-0.08,"Unknown"
3152,263.0654,5.49,3.76,"Putative metabolite","C10H9N5O4",0.2,"6-Succinoaminopurine C9H9N5O3 + C1O1 -> C10H9N5O4"
3153,582.2672,5.51,3.88,"Putative metabolite","C29H42O12",0.73,"2-O-Galloyl-1,4-galactarolactone C13H12O11 + C16H30O1 -> C29H42O12"
3154,126.0428,5.53,4.7,"Metabolite","C5H6N2O2",0.79,"Imidazoleacetic acid C5H6N2O2"
3155,502.1877,5.57,3.84,"Unknown","Unknown",0.05,"Unknown"
3156,144.0534,5.57,4.34,"Metabolite","C5H8N2O3",0.64,"N-Nitrosoproline C5H8N2O3"
3157,403.7527,5.58,4.28,"Unknown","Unknown",0.07,"Unknown"
3158,514.9221,5.58,4.2,"Unknown","Unknown",0.06,"Unknown"
3159,538.2771,5.6,4.27,"Unknown","Unknown",0.02,"Unknown"
3160,225.0295,5.6,4.37,"Artifact","C10Cl1H10N1Na2",0.96,"Peak 3165 C10Cl1H12N1 + H-2Na2 -> C10Cl1H10N1Na2"
3161,829.4863,5.61,4.48,"Putative metabolite","C39H77N1O13P2",0.86,"PGP(a-13:0/i-20:0) C39H78O13P2 + H1N1 -> C39H79N1O13P2 - H2 -> C39H77N1O13P2"
3162,814.5561,5.62,4.5,"Putative metabolite","C43H78N2O12",-0.77,"Azithromycin C38H72N2O12 + C5H8 -> C43H80N2O12 - H2 -> C43H78N2O12"
3163,515.3821,5.63,3.83,"Putative metabolite","C28H53N1O7",0.2,"N-Oleoylethanolamine C20H39N1O2 + C6H10O5 -> C26H49N1O7 + C2H4 -> C28H53N1O7"
3164,145.0374,5.65,4.72,"Metabolite","C5H7N1O4",0.74,"2-Keto-glutaramic acid C5H7N1O4"
3165,181.0667,5.66,3.72,"Artifact","[13]C1C5H12O6",0.24,"D-Glucose C6H12O6 + [13]C1C-1 -> [13]C1C5H12O6"
3166,310.2873,5.67,4.18,"Metabolite","C20H38O2",-0.39,"11Z-Eicosenoic acid C20H38O2"
3167,245.0115,5.67,4.53,"Putative metabolite","C8H11N3S3",0.04,"Oltipraz C8H6N2S3 + H2 -> C8H8N2S3 + H3N1 -> C8H11N3S3"
3168,822.5241,5.68,4.29,"Putative metabolite","C46H79O8P1S1",-0.94,"PA(16:0/22:5(4Z,7Z,10Z,13Z,16Z)) C41H71O8P1 + C5H8 -> C46H79O8P1 + S1 -> C46H79O8P1S1"
3169,391.7528,5.68,4.04,"Unknown","Unknown",-0.1,"Unknown"
3170,258.0753,5.69,3.93,"Putative metabolite","C12H10N4O3",-0.04,"Lumichrome C12H10N4O2 + O1 -> C12H10N4O3"
3171,180.0633,5.69,4.99,"Metabolite","C6H12O6",0.49,"D-Glucose C6H12O6"
3172,515.6597,5.69,4.15,"Unknown","Unknown",0.08,"Unknown"
3173,513.4032,5.7,3.8,"Putative metabolite","C29H55N1O6",-0.51,"1-Stearoylglycerophosphoserine C24H48N1O9P1 + C5H8 -> C29H56N1O9P1 - H1O3P1 -> C29H55N1O6"
3174,243.0147,5.71,5,"Artifact","C7H10K1N1O6",-0.75,"2-Keto-glutaramic acid C5H7N1O4 + C2H3K1O2 -> C7H10K1N1O6"
3175,338.2095,5.72,4.14,"Metabolite","C19H30O5",-0.52,"Dodecyl gallate C19H30O5"
3176,419.3168,5.72,4.72,"Putative metabolite","C22H46N1O4P1",-0.85,"PS(18:0/20:0) C44H86N1O10P1 - C16H30O1 -> C28H56N1O9P1 - C6H10O5 -> C22H46N1O4P1"
3177,417.0667,5.75,4.11,"Unknown","Unknown",-0.01,"Unknown"
3178,308.2717,5.77,3.88,"Metabolite","C20H36O2",-0.55,"Eicosadienoic acid C20H36O2"
3179,266.219,5.81,3.95,"Unknown","Unknown",-0.09,"Unknown"
3180,264.1474,5.81,4.11,"Metabolite","C14H20N2O3",-0.03,"Vorinostat C14H20N2O3"
3181,683.4011,5.83,4,"Putative metabolite","C32H62N1O12P1",-0.2,"LysoPE(0:0/22:1(13Z)) C27H54N1O7P1 + C6H10O5 -> C33H64N1O12P1 - C1H2 -> C32H62N1O12P1"
3182,255.9602,5.86,3.97,"Artifact","C2Cl2H11N2O4P1Si1",0.29,"Peak 3186 C2Cl2H9N2O1P1 + H2O3Si1 -> C2Cl2H11N2O4P1Si1"
3183,899.5599,5.86,3.91,"Putative metabolite","C47H81N1O15",0.8,"Koryoginsenoside R1 C46H76O15 + H3N1 -> C46H79N1O15 + C1H2 -> C47H81N1O15"
3184,907.5272,5.87,4.02,"Unknown","Unknown",0.04,"Unknown"
3185,489.3669,5.88,4.13,"Putative metabolite","C26H51N1O7",-0.71,"11Z-Eicosenoic acid C20H38O2 + C6H10O5 -> C26H48O7 + H3N1 -> C26H51N1O7"
3186,177.9828,5.91,5.13,"Unknown","Unknown",0.27,"Unknown"
3187,362.0623,5.93,4.83,"Putative metabolite","C11H23O7P1S2",-0.05,"Malathion C10H19O6P1S2 + C1H2 -> C11H21O6P1S2 + H2O1 -> C11H23O7P1S2"
3188,487.3875,5.93,4.3,"Putative metabolite","C27H53N1O6",-0.43,"LysoPC(18:0) C26H54N1O7P1 + C1O2 -> C27H54N1O9P1 - H1O3P1 -> C27H53N1O6"
3189,487.3511,5.94,4.79,"Putative metabolite","C26H49N1O7",-0.4,"N-Oleoylethanolamine C20H39N1O2 + C6H10O5 -> C26H49N1O7"
3190,873.6651,5.94,4.39,"Artifact","[13]C1C47H93N2O9P1",0.14,"Peak 3208 C48H93N2O9P1 + [13]C1C-1 -> [13]C1C47H93N2O9P1"
3191,238.0988,5.94,4.41,"Metabolite","C8H18N2O4S1",-0.3,"15(R)-hydroperoxy-EPE C8H18N2O4S1"
3192,212.9385,5.95,4.33,"Unknown","Unknown",0.03,"Unknown"
3193,364.078,5.95,4.11,"Unknown","Unknown",-0.12,"Unknown"
3194,295.0355,5.96,4.28,"Putative metabolite","C11H10N3O5P1",1.04,"Hydralazine pyruvate hydrazone C11H10N4O2 + H1O3P1 -> C11H11N4O5P1 - H1N1 -> C11H10N3O5P1"
3195,317.1124,5.96,4.25,"Putative metabolite","C14H15N5O4",0.01,"Ethenodeoxyadenosine C12H13N5O3 + C2H2O1 -> C14H15N5O4"
3196,254.9856,5.96,4.17,"Putative metabolite","C11Cl2H7N1O2",-0.85,"Nitrofen C12Cl2H7N1O3 - C1O1 -> C11Cl2H7N1O2"
3197,252.992,5.96,4.09,"Putative metabolite","C5H8N3O5P1S1",0.9,"S-Formylglutathione C11H17N3O7S1 - C6H10O5 -> C5H7N3O2S1 + H1O3P1 -> C5H8N3O5P1S1"
3198,488.3544,5.96,4.13,"Artifact","[13]C1C25H49N1O7",-0.29,"Peak 3189 C26H49N1O7 + [13]C1C-1 -> [13]C1C25H49N1O7"
3199,276.0253,5.96,4.17,"Putative metabolite","C7H17O5P1S2",0.73,"Butyl isopropyl disulfide C7H16S2 + H1O3P1 -> C7H17O3P1S2 + O1 -> C7H17O4P1S2 + O1 -> C7H17O5P1S2"
3200,874.6777,5.97,5.13,"Putative metabolite","C48H95N2O9P1",-0.21,"PS(18:0/24:1(15Z)) C48H92N1O10P1 + H3N1O-1 -> C48H95N2O9P1"
3201,294.036,5.98,5.32,"Putative metabolite","C17Cl1F1H8N2",0.01,"Alpha-hydroxymidazolam C18Cl1F1H13N3O1 - H3N1 -> C18Cl1F1H10N2O1 - C1H2O1 -> C17Cl1F1H8N2"
3202,256.096,5.98,5.24,"Putative metabolite","C13H12N4O2",0.1,"Lumichrome C12H10N4O2 + C1H2 -> C13H12N4O2"
3203,296.0328,5.98,4.91,"Putative metabolite","C8H14N2O6P2",-0.31,"Levetiracetam C8H14N2O2 + H1O3P1 -> C8H15N2O5P1 + H1O3P1 -> C8H16N2O8P2 - O1 -> C8H16N2O7P2 - H2O1 -> C8H14N2O6P2"
