ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,Input_id,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
42377,4467,Ring_artifact_C3H6O3,90.01943045233057,NA,Ring_artifact,4401,C3H6O3,Ring_artifact,1,0.01,123662,Artifact,0,-0,0,NA,0,0,NA,0,0,6080,4.2494683089395595,90.01943045233057,8.912,0,0,1,Methoxyacetic acid C3H6O3 + Ring_artifact -> Ring_artifact_C3H6O3
42379,4468,[13]C1C5H10O4,147.06126359799998,2,Natural_abundance,4466,C6H10O4,[13]C1C-1,1,0.01,123664,Artifact,0,-0.05829430882170508,0,NA,0,0,NA,0,-0.05829430882170508,6084,3.896885082945033,147.06124645233055,8.915,0,-0.05829430882170508,1,2-Methylglutaric acid C6H10O4 + [13]C1C-1 -> [13]C1C5H10O4
42380,4469,C17H34O4,302.2457096,1,Metabolite,15237,C17H34O4,,1,0,123666,Metabolite,0.5,-0.15194976744504246,NA,NA,0,0,NA,0,0.34805023255495754,6088,5.011527642831337,302.24580145233057,8.925,0.1,0.4480502325549576,1,MG(0:0/14:0/0:0) C17H34O4
42384,4470,Unknown,340.1739024523306,0,Unknown,4470,Unknown,,0,0,123679,Unknown,0,-0,NA,NA,0,0,NA,0,0,6092,4.456554030902666,340.1739024523306,8.932,-0.5,-0.5,1,Unknown
42388,4471,C5H10N2O5S1,210.031042126,2,Metabolite,5147,C5H10N2O2,O3S1,1,1,123686,Putative metabolite,0,-0.09206655604567779,0,NA,0,0,NA,0,-0.09206655604567779,6093,4.172335970758823,210.03100345233057,8.932,0,-0.09206655604567779,1,L-cis-3-Amino-2-pyrrolidinecarboxylic acid C5H10N2O2 + O3S1 -> C5H10N2O5S1
42396,4472,[18]O1C4H8O2,106.05158985200002,1,Natural_abundance,4478,C4H8O3,[18]O1O-1,1,0.01,123708,Artifact,0,-0.11503679235871447,0,NA,0,0,NA,0,-0.11503679235871447,6096,4.24391569233967,106.05156545233058,8.935,0,-0.11503679235871447,1,2-Hydroxybutyric acid C4H8O3 + [18]O1O-1 -> [18]O1C4H8O2
42397,4473,Unknown,203.06825045233055,0,Unknown,4473,Unknown,,0,0,123709,Unknown,0,-0,NA,NA,0,0,NA,0,0,6097,4.0445496575886715,203.06825045233055,8.938,-0.5,-0.5,1,Unknown
42399,4474,C6H11N5O1S1,201.06843076400003,4,Metabolite,4824,C6H8N4O1S1,H3N1,1,2,123713,Putative metabolite,0,-0.19816221333519862,0,NA,0,0,NA,0,-0.19816221333519862,6098,4.613782269609249,201.06851045233057,8.945,0,-0.19816221333519862,1,3-Methylxanthine C6H6N4O2 + H2S1 -> C6H8N4O2S1 + H3N1O-1 -> C6H11N5O1S1
42401,4475,Ring_artifact_C4H8O3,104.01417345233057,NA,Ring_artifact,4478,C4H8O3,Ring_artifact,1,0.01,123715,Artifact,0,-0,0,NA,0,0,NA,0,0,6099,4.304347773390866,104.01417345233057,8.945,0,0,1,2-Hydroxybutyric acid C4H8O3 + Ring_artifact -> Ring_artifact_C4H8O3
42402,4476,Unknown,80.94663045233057,0,Unknown,4476,Unknown,,0,0,123716,Unknown,0,-0,NA,NA,0,0,NA,0,0,6100,3.768410461737233,80.94663045233057,8.945,-0.5,-0.5,1,Unknown
42403,4477,C7H12N2O4S1,220.0517776,3,Metabolite,30568,C7H12N2O4S1,,1,0,123718,Metabolite,0.5,-0.013968688427458312,NA,NA,0,0,NA,0,0.4860313115725417,6101,4.640040957628601,220.05177145233057,8.948,0.1,0.5860313115725417,1,N-Acetyl-S-(N-methylcarbamoyl)cysteine C7H12N2O4S1
42409,4478,C4H8O3,104.0473441,1,Metabolite,8195,C4H8O3,,1,0,123754,Metabolite,0.5,-0.30443992164748096,NA,NA,0,0,NA,0,0.19556007835251904,6104,6.532589328466117,104.04740745233057,8.955,0.1,0.2955600783525191,1,2-Hydroxybutyric acid C4H8O3
42412,4479,Unknown,202.06487845233056,0,Unknown,4479,Unknown,,0,0,123806,Unknown,0,-0,NA,NA,0,0,NA,0,0,6105,5.280387708222042,202.06487845233056,8.955,-0.5,-0.5,1,Unknown
42417,4480,[13]C1C3H8O3,105.05069891200002,1,Natural_abundance,4478,C4H8O3,[13]C1C-1,1,0.01,123814,Artifact,0,-0.3452634361350268,0,NA,0,0,NA,0,-0.3452634361350268,6106,5.167988286183046,105.05077145233057,8.955,0,-0.3452634361350268,1,2-Hydroxybutyric acid C4H8O3 + [13]C1C-1 -> [13]C1C3H8O3
42418,4481,C21H20O10,432.1056468,12,Metabolite,18486,C21H20O10,,1,0,123816,Metabolite,0.5,-0.08487238010271898,NA,0,0,0,NA,0,0.41512761989728103,6107,4.1038324474441925,432.1055734523306,8.955,0.1,0.5151276198972811,1,Luteolinidin 3-O-glucoside C21H20O10
42428,4482,C5H9N1O3S1,163.0303139,2,Metabolite,9417,C5H9N1O3S1,,1,0,123892,Metabolite,0.5,-0.035109021110750246,NA,NA,0,0,NA,0,0.46489097888924974,6108,4.329088381168741,163.03030245233055,8.958,0.1,0.5648909788892498,1,Acetylcysteine C5H9N1O3S1
42432,4483,Unknown,182.05203045233057,0,Unknown,4483,Unknown,,0,0,123923,Unknown,0,-0,NA,NA,0,0,NA,0,0,6109,4.07753225007491,182.05203045233057,8.958,-0.5,-0.5,1,Unknown
42436,4484,Ring_artifact_C4H8O3,104.08067845233057,NA,Ring_artifact,4478,C4H8O3,Ring_artifact,1,0.01,123936,Artifact,0,-0,0,NA,0,0,NA,0,0,6110,4.247907561795694,104.08067845233057,8.961,0,0,1,2-Hydroxybutyric acid C4H8O3 + Ring_artifact -> Ring_artifact_C4H8O3
42438,4485,C6H6O7S1,221.98342329,4,Metabolite,121916,C6H6O4,O3S1,1,0,123938,Putative metabolite,0,-0.07694793164754385,0,NA,0,0,NA,0,-0.07694793164754385,6111,3.8755240605906387,221.98345745233055,8.964,0,-0.07694793164754385,1,5-Sulfoxymethylfurfural C6H6O6S1 + O1 -> C6H6O7S1
42443,4486,C4H12O7Si1,200.03522917,1,Adduct,4478,C4H8O3,H4O4Si1,1,0.01,123955,Artifact,0,-0.15567840429637977,0,NA,0,0,NA,0,-0.15567840429637977,6112,3.918368149947403,200.03529145233057,8.964,0,-0.15567840429637977,1,2-Hydroxybutyric acid C4H8O3 + H4O4Si1 -> C4H12O7Si1
42448,4487,C7H12N4O7,264.070598718,4,Adduct,4489,C7H11N3O4,H1N1O3,1,0.01,123975,Artifact,0,-0.0032838389287247346,0,NA,0,0,NA,0,-0.0032838389287247346,6114,4.2799397588298875,264.0706004523306,8.968,0,-0.0032838389287247346,1,Formiminoglutamic acid C6H10N2O4 + C1H1N1 -> C7H11N3O4 + H1N1O3 -> C7H12N4O7
42453,4488,C4H9Na1O4,144.03985338400003,1,Adduct,4478,C4H8O3,H1Na1O1,1,0.01,123983,Artifact,0,-0.3156476049003855,0,NA,0,0,NA,0,-0.3156476049003855,6116,4.067603736072685,144.03976245233056,8.968,0,-0.3156476049003855,1,2-Hydroxybutyric acid C4H8O3 + H1Na1O1 -> C4H9Na1O4
42456,4489,C7H11N3O4,201.074955826,3,Adduct,4492,C6H10N2O4,C1H1N1,1,0.01,123988,Artifact,0,-0.0929346702806874,0,NA,0,0,NA,0,-0.0929346702806874,6117,4.8129010636382885,201.07491845233056,8.971,0,-0.0929346702806874,1,Formiminoglutamic acid C6H10N2O4 + C1H1N1 -> C7H11N3O4
42458,4490,C9H18N2O4,218.1266571,2,Metabolite,16969,C9H18N2O4,,1,0,124020,Metabolite,0.5,-0.09546671183556533,NA,0,0,0,NA,0,0.4045332881644347,6118,4.423924792358395,218.12661545233055,8.971,0.1,0.5045332881644347,1,Meprobamate C9H18N2O4
42461,4491,C7H12N2O5S1,236.0466922,3,Metabolite,18043,C7H12N2O5S1,,1,0,124047,Metabolite,0.5,-0.028071417675095828,NA,NA,0,0,NA,0,0.4719285823249042,6119,3.912069925317466,236.04670545233057,8.971,0.1,0.5719285823249042,1,Aspartyl-Cysteine C7H12N2O5S1
42469,4492,C6H10N2O4,174.0640568,3,Metabolite,8857,C6H10N2O4,,1,0,124082,Metabolite,0.5,-0.2710142207593512,NA,0,0,0,NA,0,0.22898577924064878,6120,4.228934636297358,174.06396245233057,8.978,0.1,0.32898577924064876,1,Formiminoglutamic acid C6H10N2O4
42474,4493,C12H24O8,296.14711770400004,1,Metabolite,1273,C12H24O11S1,O3S1,-1,1,124138,Putative metabolite,0,-0.0873692962495131,0,NA,0,0,NA,0,-0.0873692962495131,6122,4.58803101679058,296.14716945233056,8.984,0,-0.0873692962495131,1,"Polypropylene glycol (m w 1,200-3,000) C6H14O3 + C6H10O5 -> C12H24O8"
42476,4494,C6H11Na1O5,186.050418092,1,Adduct,4502,C6H12O5,H-1Na1,1,0.01,124151,Artifact,0,-0.09577960053522944,0,NA,0,0,NA,0.8936670247522729,0.7978874242170435,6123,4.50849828724366,186.05038245233055,8.984,0,0.7978874242170435,1,2-Hydroxybutyric acid C4H8O3 + C2H3Na1O2 -> C6H11Na1O5
42486,4495,C7H14O7,210.073952768,1,Adduct,4502,C6H12O5,C1H2O2,1,0.01,124184,Artifact,0,-0.06263429873977466,0,NA,0,0,NA,0.8936670247522729,0.8310327260124982,6125,5.791428638333359,210.07392645233057,8.997,0,0.8310327260124982,1,L-Fucose C6H12O5 + C1H2O2 -> C7H14O7
42494,4496,C7H13Na1O7,232.05589739599998,1,Adduct,4502,C6H12O5,C1H1Na1O2,1,0.01,124249,Artifact,0,-0.07960079840433754,0,NA,0,0,NA,0.8936670247522729,0.8140662263479354,6127,4.2483457293857185,232.05586045233056,9.007,0,0.8140662263479354,1,L-Fucose C6H12O5 + C1H1Na1O2 -> C7H13Na1O7
42507,4497,C7H10N1Na1O9,275.02532553000003,3,Adduct,4508,C7H10O6,N1Na1O3,1,0.01,124283,Artifact,0,-0.2525627963460397,0,NA,0,0,NA,0,-0.2525627963460397,6129,3.5428244324938047,275.0254644523306,9.007,0,-0.2525627963460397,1,3-Dehydroquinate C7H10O6 + N1Na1O3 -> C7H10N1Na1O9
42512,4498,[18]O1C7H14O6,212.078198544,1,Natural_abundance,4495,C7H14O7,[18]O1O-1,1,0.01,124301,Artifact,0,-0.0021414991139841444,0,NA,0,0,NA,0,-0.0021414991139841444,6130,3.7715548504942955,212.07819945233055,9.014,0,-0.0021414991139841444,1,L-Fucose C6H12O5 + C1H2O2 -> C7H14O7 + [18]O1O-1 -> [18]O1C7H14O6
42517,4499,[13]C1C6H14O7,211.077307604,1,Natural_abundance,4495,C7H14O7,[13]C1C-1,1,0.01,124312,Artifact,0,-0.051754333067896716,0,NA,0,0,NA,0,-0.051754333067896716,6131,4.613825542132109,211.07732945233056,9.014,0,-0.051754333067896716,1,L-Fucose C6H12O5 + C1H2O2 -> C7H14O7 + [13]C1C-1 -> [13]C1C6H14O7
42522,4500,Unknown,190.10351345233056,0,Unknown,4500,Unknown,,0,0,124337,Unknown,0,-0,NA,NA,0,0,NA,0,0,6132,3.966216292756893,190.10351345233056,9.014,-0.5,-0.5,1,Unknown
42526,4501,C9H9N2O3P1,224.03507861399999,7,Metabolite,1199,C9H11N2O4P1,H2O1,-1,2,124370,Putative metabolite,0,-0.10006988829222911,0,NA,0,0,NA,0,-0.10006988829222911,6133,4.691550874109183,224.03512345233057,9.02,0,-0.10006988829222911,1,tryptophan C11H12N2O2 + H1O3P1 -> C11H13N2O5P1 - C2H2O1 -> C9H11N2O4P1 - H2O1 -> C9H9N2O3P1
42533,4502,C6H12O5,164.0684735,1,Metabolite,121890,C6H12O5,,1,0,124410,Metabolite,0.5,-0.0763329752477259,0.9699999999999989,NA,0,0,NA,0,1.3936670247522729,6135,5.935892887798408,164.06844845233056,9.03,0.1,1.493667024752273,1,L-Fucose C6H12O5
42539,4503,C6Cl1H13O5,200.04515120599999,1,Adduct,4502,C6H12O5,Cl1H1,1,0.01,124466,Artifact,0,-0.08186569186590377,0,NA,0,0,0,0.8936670247522729,0.8118013328863691,6136,4.845548775937001,200.04511845233057,9.03,0,0.8118013328863691,1,L-Fucose C6H12O5 + Cl1H1 -> C6Cl1H13O5
42548,4504,C7H13Na1O8,248.05081201599998,1,Adduct,4502,C6H12O5,C1H1Na1O3,1,0.01,124497,Artifact,0,-0.03540337012784814,0,NA,0,0,NA,0.8936670247522729,0.8582636546244248,6137,3.6271083450309667,248.05079445233056,9.03,0,0.8582636546244248,1,L-Fucose C6H12O5 + C1H1Na1O3 -> C7H13Na1O8
42559,4505,C6H13N1O8,227.06411636599998,1,Adduct,4502,C6H12O5,H1N1O3,1,0.01,124534,Artifact,0,-0.13231137432368556,0,NA,0,0,NA,0.8936670247522729,0.7613556504285873,6138,5.255337214683929,227.06417645233057,9.034,0,0.7613556504285873,1,L-Fucose C6H12O5 + H1N1O3 -> C6H13N1O8
42564,4506,Unknown,175.02413745233056,0,Unknown,4506,Unknown,,0,0,124559,Unknown,0,-0,NA,NA,0,0,NA,0,0,6139,3.9927898142691474,175.02413745233056,9.034,-0.5,-0.5,1,Unknown
42568,4507,C7H11Na1O7,230.04024733199998,2,Fragment,4504,C7H13Na1O8,H2O1,-1,0.02,124571,Artifact,0,-0.07416165427133121,0,NA,0,0,NA,0.3582636546244248,0.2841020003530936,6140,3.6584727742534513,230.04028145233056,9.034,0,0.2841020003530936,1,3-Dehydroquinate C7H10O6 + H1Na1O1 -> C7H11Na1O7
42576,4508,C7H10O6,190.047738,3,Metabolite,16183,C7H10O6,,1,0,124595,Metabolite,0.5,-0.027750052624679538,NA,0,0,0,NA,0,0.47224994737532044,6141,5.8889622504645605,190.04772745233055,9.037,0.1,0.5722499473753204,1,3-Dehydroquinate C7H10O6
42582,4509,[13]C1C7H16O7,225.092957668,1,Natural_abundance,4523,C8H16O7,[13]C1C-1,1,0.01,124693,Artifact,0,-0.1283565935366398,0,NA,0,0,NA,0,-0.1283565935366398,6142,4.98800823396778,225.09301545233055,9.037,0,-0.1283565935366398,1,L-Fucose C6H12O5 + [13]C1C-1 -> [13]C1C5H12O5 + C2H4O2 -> [13]C1C7H16O7
42588,4510,[13]C1C6H10O6,191.05109284000002,3,Natural_abundance,4508,C7H10O6,[13]C1C-1,1,0.01,124718,Artifact,0,-0.01730513664968752,0,NA,0,0,NA,0,-0.01730513664968752,6143,4.735297227891817,191.05109945233056,9.037,0,-0.01730513664968752,1,3-Dehydroquinate C7H10O6 + [13]C1C-1 -> [13]C1C6H10O6
42594,4511,C6H15N1O11Si1,305.04143682,1,Adduct,4505,C6H13N1O8,H2O3Si1,1,0.01,124727,Artifact,0,-0.18133983980695548,0,NA,0,0,NA,0,-0.18133983980695548,6144,3.9344980320592384,305.0415474523306,9.037,0,-0.18133983980695548,1,L-Fucose C6H12O5 + H1N1O3 -> C6H13N1O8 + H2O3Si1 -> C6H15N1O11Si1
42601,4512,[13]C1C5H12O5,165.071828304,1,Natural_abundance,4502,C6H12O5,[13]C1C-1,1,0.01,124764,Artifact,0,-0.30031875083423076,0,NA,0,0,NA,0.8936670247522729,0.5933482739180421,6145,4.743073597704092,165.07192745233056,9.04,0,0.5933482739180421,1,L-Fucose C6H12O5 + [13]C1C-1 -> [13]C1C5H12O5
42604,4513,[37]Cl1C6H13O5,202.04220109599999,1,Natural_abundance,4503,C6Cl1H13O5,[37]Cl1Cl-1,1,0.02,124768,Artifact,0,-0.08254792904830889,0,NA,0,0,NA,0.31180133288636913,0.22925340383806025,6146,4.3362390803067745,202.04223445233055,9.04,0,0.22925340383806025,1,L-Fucose C6H12O5 + Cl1H1 -> C6Cl1H13O5 + [37]Cl1Cl-1 -> [37]Cl1C6H13O5
42613,4514,C3H8N2O4S1,168.020477442,1,Metabolite,5013,C4H10N2O4S1,C1H2,-1,2,124796,Putative metabolite,0,-0.23208382278317063,0,NA,0,0,NA,0,-0.23208382278317063,6147,3.941748284859879,168.02039945233057,9.04,0,-0.23208382278317063,1,3-Sulfinoalanine C3H7N1O4S1 + H1N1 -> C3H8N2O4S1
42618,4515,C6Cr1H12O8,263.99372482399997,1,Adduct,4502,C6H12O5,Cr1O3,1,0.01,124809,Artifact,0,-0.696282327995964,0,NA,0,0,NA,0.8936670247522729,0.19738469675630888,6148,3.6820195164494898,263.99409245233056,9.04,0,0.19738469675630888,1,L-Fucose C6H12O5 + Cr1O3 -> C6Cr1H12O8
42628,4516,[15]N1C5H4N3O2,153.030460338,6,Natural_abundance,4519,C5H4N4O2,[15]N1N-1,1,0.01,124826,Artifact,0,-0.3165568124015409,0,NA,0,0,NA,0,-0.3165568124015409,6149,4.4793817454532245,153.03036345233056,9.043,0,-0.3165568124015409,1,Xanthine C5H4N4O2 + [15]N1N-1 -> [15]N1C5H4N3O2
42634,4517,MS2_fragment_C5H4N4O2,109.02750960662745,NA,Experiment_MS2_fragment,4519,C5H4N4O2,Experiment_MS2_fragment,-1,0.01,124837,Artifact,0,-0.875218116139323,0,NA,0,0,NA,0,-0.875218116139323,6150,4.465032814966959,109.02770045233058,9.043,0,-0.875218116139323,1,Xanthine C5H4N4O2 - Experiment_MS2_fragment -> MS2_fragment_C5H4N4O2
42637,4518,[13]C1C4H4N4O2,153.036780218,6,Natural_abundance,4519,C5H4N4O2,[13]C1C-1,1,0.01,124841,Artifact,0,-0.4272360842050356,0,NA,0,0,NA,0,-0.4272360842050356,6152,5.055216394519614,153.03664945233055,9.047,0,-0.4272360842050356,1,Xanthine C5H4N4O2 + [13]C1C-1 -> [13]C1C4H4N4O2
42640,4519,C5H4N4O2,152.0334254,6,Metabolite,8386,C5H4N4O2,,1,0,124864,Metabolite,0.5,-1.039073047929204,NA,0.9896325406934253,0,0,NA,0,0.45055949276422125,6153,6.318787822901676,152.03310945233056,9.05,0.1,0.5505594927642212,1,Xanthine C5H4N4O2
42653,4520,C29H42O6,486.298139096,9,Metabolite,1410,C29H44O6S1,H2S1,-1,2,124952,Putative metabolite,0,-0.15767727477308846,0,NA,0,0,NA,0,-0.15767727477308846,6154,3.8679566362510176,486.2982924523306,9.05,0,-0.15767727477308846,1,Ganoderic acid beta C30H44O6 - C1H2 -> C29H42O6
42657,4521,[18]O1C8H16O6,226.093848608,1,Natural_abundance,4523,C8H16O7,[18]O1O-1,1,0.01,124971,Artifact,0,-0.3844517036432817,0,NA,0,0,NA,0,-0.3844517036432817,6155,4.195393209809475,226.09402245233056,9.05,0,-0.3844517036432817,1,L-Fucose C6H12O5 + C2H4O2 -> C8H16O7 + [18]O1O-1 -> [18]O1C8H16O6
42665,4522,Ring_artifact_C5H4N4O2,151.97408845233056,NA,Ring_artifact,4519,C5H4N4O2,Ring_artifact,1,0.01,124986,Artifact,0,-0,0,NA,0,0,NA,0,0,6156,3.948209653102809,151.97408845233056,9.05,0,0,1,Xanthine C5H4N4O2 + Ring_artifact -> Ring_artifact_C5H4N4O2
42675,4523,C8H16O7,224.089602832,1,Adduct,4502,C6H12O5,C2H4O2,1,0.01,125002,Artifact,0,-0.01200338918833609,0,NA,0,0,NA,0.8936670247522729,0.8816636355639368,6157,6.083145697180532,224.08959745233057,9.053,0,0.8816636355639368,1,L-Fucose C6H12O5 + C2H4O2 -> C8H16O7
42684,4524,Ring_artifact_C5H4N4O2,152.09213045233057,NA,Ring_artifact,4519,C5H4N4O2,Ring_artifact,1,0.01,125059,Artifact,0,-0,0,NA,0,0,NA,0,0,6158,3.960525402802959,152.09213045233057,9.053,0,0,1,Xanthine C5H4N4O2 + Ring_artifact -> Ring_artifact_C5H4N4O2
42695,4525,C5H5N5O5,215.02906828,6,Adduct,4519,C5H4N4O2,H1N1O3,1,0.01,125069,Artifact,0,-0.1375914685381502,0,NA,0,0,NA,0,-0.1375914685381502,6159,5.303210319852814,215.02912745233056,9.057,0,-0.1375914685381502,1,Xanthine C5H4N4O2 + H1N1O3 -> C5H5N5O5
42698,4526,C8H15Na1O7,246.07154745999998,1,Adduct,4502,C6H12O5,C2H3Na1O2,1,0.01,125088,Artifact,0,-0.09551626327384333,0,NA,0,0,NA,0.8936670247522729,0.7981507614784296,6160,4.429264583283618,246.07150045233055,9.057,0,0.7981507614784296,1,L-Fucose C6H12O5 + C2H3Na1O2 -> C8H15Na1O7
42707,4527,C14H26O4,258.1831093,2,Metabolite,8872,C14H26O4,,1,0,125117,Metabolite,0.5,-0.19589261828959642,NA,NA,0,0,NA,0,0.3041073817104036,6162,3.7691753745676433,258.18321045233057,9.06,0.1,0.4041073817104036,1,Tetradecanedioic acid C14H26O4
42711,4528,C8H14Na2O7,268.053492084,1,Adduct,4526,C8H15Na1O7,H-1Na1,1,0.02,125150,Artifact,0,-0.09208671407539859,0,NA,0,0,NA,0.29815076147842956,0.20606404740303097,6163,3.904620342083352,268.0535414523306,9.06,0,0.20606404740303097,1,L-Fucose C6H12O5 + H-1Na1 -> C6H11Na1O5 + C2H3Na1O2 -> C8H14Na2O7
42727,4529,C5H11O1S2,151.025131388,0.5,Radical,4519,C5H12O1S2,H1,-1,1.01,125178,Artifact,0,-0.24520531742368315,0,NA,0,0,NA,0,-0.24520531742368315,6164,3.789949990195474,151.02520545233057,9.063,0,-0.24520531742368315,1,Peak 4519 C5H12O1S2 - H1 -> C5H11O1S2
42731,4530,Ring_artifact_C8H16O7,223.98390045233054,NA,Ring_artifact,4523,C8H16O7,Ring_artifact,1,0.01,125181,Artifact,0,-0,0,NA,0,0,NA,0,0,6165,3.9596340320307384,223.98390045233054,9.073,0,0,1,L-Fucose C6H12O5 + C2H4O2 -> C8H16O7 + Ring_artifact -> Ring_artifact_C8H16O7
42736,4531,[13]C1C4H5N5O5,216.03242311999998,6,Natural_abundance,4525,C5H5N5O5,[13]C1C-1,1,0.02,125188,Artifact,0,-0.1419516794944046,0,NA,0,0,NA,0,-0.1419516794944046,6166,3.9110478946236915,216.03248445233055,9.076,0,-0.1419516794944046,1,Xanthine C5H4N4O2 + [13]C1C-1 -> [13]C1C4H4N4O2 + H1N1O3 -> [13]C1C4H5N5O5
42742,4532,C5H9N1O3,131.0582432,2,Metabolite,8751,C5H9N1O3,,1,0,125225,Metabolite,0.5,-0.2432035859511799,NA,NA,0,0,NA,0,0.2567964140488201,6167,5.218208570012331,131.05817945233056,9.086,0.1,0.3567964140488201,1,4-Hydroxyproline C5H9N1O3
42746,4533,C4H7N1O3,117.0425931,2,Metabolite,121790,C4H7N1O3,,1,0,125306,Metabolite,0.5,-0.0326704545416397,0.6340000000000003,NA,0,0,NA,0,1.1013295454583607,6168,5.53103703185726,117.04258545233057,9.096,0.1,1.2013295454583606,1,N-Acetylglycine C4H7N1O3
42749,4534,[13]C1C3H7N1O3,118.045947898,2,Natural_abundance,4533,C4H7N1O3,[13]C1C-1,1,0.01,125382,Artifact,0,-0.006583582953782146,0,NA,0,0,NA,0.6013295454583607,0.5947459625045786,6169,4.204688639172422,118.04594945233058,9.1,0,0.5947459625045786,1,N-Acetylglycine C4H7N1O3 + [13]C1C-1 -> [13]C1C3H7N1O3
42753,4535,[13]C1C4H9N1O3,132.06159795399998,2,Natural_abundance,4532,C5H9N1O3,[13]C1C-1,1,0.01,125389,Artifact,0,-0.28964388814378156,0,NA,0,0,NA,0,-0.28964388814378156,6170,3.8662211739177383,132.06152145233057,9.119,0,-0.28964388814378156,1,4-Hydroxyproline C5H9N1O3 + [13]C1C-1 -> [13]C1C4H9N1O3
42757,4536,C7H11N3O5,217.069870436,4,Metabolite,3112,C7H9N3O5,H2,1,1,125430,Putative metabolite,0,-0.11052586282544744,0,NA,0,0,NA,0,-0.11052586282544744,6173,4.414137889536761,217.06982245233056,9.143,0,-0.11052586282544744,1,Glycylprolylhydroxyproline C12H19N3O5 - C5H8 -> C7H11N3O5
42764,4537,C6H8O5,160.0371734,3,Metabolite,8338,C6H8O5,,1,0,125478,Metabolite,0.5,-0.07827034814624674,NA,0,0,0,NA,0,0.4217296518537533,6175,4.220830466239173,160.03719845233056,9.156,0.1,0.5217296518537533,1,Oxoadipic acid C6H8O5
42768,4538,C10H20O7,252.120903,1,Metabolite,29501,C10H20O7,,1,0,125527,Metabolite,0.5,-0.1317866344695044,NA,0,0,0,NA,0,0.3682133655304956,6176,4.605818075252554,252.12096945233057,9.156,0.1,0.46821336553049564,1,"2,3-Butanediol glucoside C10H20O7"
42775,4539,C8H14N2O4,202.0953569,3,Metabolite,17982,C8H14N2O4,,1,0,125548,Metabolite,0.5,-0.13496680818371043,NA,NA,0,0,NA,0,0.36503319181628957,6177,4.130046355442267,202.09541145233055,9.162,0.1,0.46503319181628955,1,Alanyl-Hydroxyproline C8H14N2O4
42779,4540,C7H14N2O6S1,254.0572569,2,Metabolite,10207,C7H14N2O6S1,,1,0,125607,Metabolite,0.5,-0.04438434634423231,NA,NA,0,0,NA,0,0.45561565365576767,6178,3.444523010311424,254.05727945233056,9.182,0.1,0.5556156536557677,1,5-L-Glutamyl-taurine C7H14N2O6S1
42795,4541,C2H4N2O3,104.02219200799999,2,Adduct,24690,N2O1,C2H4O2,1,0,125686,Artifact,0,-0.29534241394759847,0,NA,0,0,NA,0,-0.29534241394759847,6180,3.8162210261403726,104.02225345233057,9.195,0,-0.29534241394759847,1,Nitrous oxide N2O1 + C2H4O2
42799,4542,C6H21N1O7Si3,303.062581492,0,Adduct,122024,C6H20O4Si3,H1N1O3,1,0,125696,Artifact,0,-0.21289277738224657,0,NA,0,0,NA,0,-0.21289277738224657,6181,4.883315850553785,303.0624524523306,9.225,0,-0.21289277738224657,1,Column material C6H20O4Si3 + H1N1O3
42804,4543,Unknown,221.11492745233056,0,Unknown,4543,Unknown,,0,0,125737,Unknown,0,-0,NA,NA,0,0,NA,0,0,6183,3.831341658281575,221.11492745233056,9.235,-0.5,-0.5,1,Unknown
42806,4544,C9H12N3Na1O5,265.067465128,5,Adduct,4550,C9H13N3O5,H-1Na1,1,0.01,125742,Artifact,0,-0.18801943373409777,0,NA,0,0,NA,0.5919868913850528,0.403967457650955,6184,3.574481588313518,265.0673654523306,9.235,0,0.403967457650955,1,cytidine C9H13N3O5 + H-1Na1 -> C9H12N3Na1O5
42810,4545,C5H8N2O3S1,176.025535414,3,Metabolite,3156,C5H8N2O3,S1,1,1,125746,Putative metabolite,0,-0.2015664069858797,0,NA,0,0,NA,0,-0.2015664069858797,6185,4.479403890681978,176.02546445233057,9.238,0,-0.2015664069858797,1,Cysteinylglycine C5H10N2O3S1 - H2 -> C5H8N2O3S1
42815,4546,C6H10N2O3,158.0691422,3,Metabolite,20812,C6H10N2O3,,1,0,125770,Metabolite,0.5,-0.6476522444331173,NA,0,0,0,NA,0,-0.1476522444331173,6186,4.587751130316101,158.06893745233054,9.242,0.1,-0.0476522444331173,1,"1-(Hydroxymethyl)-5,5-dimethyl-2,4-imidazolidinedione C6H10N2O3"
42817,4547,C10H15N3O7,289.090999804,5,Adduct,4550,C9H13N3O5,C1H2O2,1,0.01,125819,Artifact,0,-0.2934168319192875,0,NA,0,0,NA,0.5919868913850528,0.29857005946576526,6187,4.2309378477249755,289.0911694523306,9.242,0,0.29857005946576526,1,cytidine C9H13N3O5 + C1H2O2 -> C10H15N3O7
42828,4548,[13]C1C5H21N1O7Si3,304.065936332,0,Natural_abundance,4542,C6H21N1O7Si3,[13]C1C-1,1,0.01,125869,Artifact,0,-0.04130737388151733,0,NA,0,0,NA,0,-0.04130737388151733,6188,3.593936346897841,304.0659614523306,9.242,0,-0.04130737388151733,1,Column material C6H20O4Si3 + H1N1O3 + [13]C1C-1 -> [13]C1C5H21N1O7Si3
