peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
3439,5070,205.08977645233057,11.03,5.63,Artifact,[13]C1C7H13N1O5,0.98,0,,,,HMDB0000290 Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 - Library_MS2_fragment -> C8H13N1O5 + [13]C1C-1 -> [13]C1C7H13N1O5
3440,5072,230.18617645233056,11.03,5.64,Metabolite,C11H23N3O2,0.44,,,3,HMDB0041947,"HMDB0041947 N1,N8-Diacetylspermidine C11H23N3O2"
3441,5073,293.0977764523306,11.03,5.72,Artifact,C10H16N2O8,0.68,,,,,NA EDTA C10H16N2O8
3442,5078,638.0263764523305,11.03,5.58,Artifact,C20Ca1H25N1Na2O13S2,-0.31,0,,,,No edge connections.
3443,5079,639.0718764523306,11.03,6.43,Artifact,C20H23N8Na1O9S3,0.31,0,,,,Peak 3324 C20H22N8O5S2 + H1Na1O4S1 -> C20H23N8Na1O9S3
3444,5080,640.0756764523305,11.03,5.67,Artifact,[13]C1C19H23N8Na1O9S3,-0.47,0,,,,Peak 3324 C20H22N8O5S2 + H1Na1O4S1 -> C20H23N8Na1O9S3 + [13]C1C-1 -> [13]C1C19H23N8Na1O9S3
3445,5081,841.1064764523305,11.03,6.11,Artifact,C21H36N6Na1O22P3,0.12,0,,,,Peak 3416 C21H37N6O22P3 + H-1Na1 -> C21H36N6Na1O22P3
3446,5082,100.02159645233057,11.05,5.84,Metabolite,C4H5N1S1,-0.5,,,3,HMDB0005843,HMDB0005843 Allyl isothiocyanate C4H5N1S1
3447,5084,147.03027645233055,11.05,5.28,Artifact,[13]C1C4H7N1O2S1,0.68,0,,,,HMDB0005843 Allyl isothiocyanate C4H5N1S1 + C1H2O2 -> C5H7N1O2S1 + [13]C1C-1 -> [13]C1C4H7N1O2S1
3448,5086,192.03237645233057,11.05,7.36,Metabolite,C6H9N1O4S1,0.52,,,3,HMDB0244750,"HMDB0244750 2,4-Thiazolidinedicarboxylic acid, 2-methyl- C6H9N1O4S1"
3449,5087,193.03577645233057,11.05,6.18,Artifact,[13]C1C5H9N1O4S1,0.52,0,,,,"HMDB0244750 2,4-Thiazolidinedicarboxylic acid, 2-methyl- C6H9N1O4S1 + [13]C1C-1 -> [13]C1C5H9N1O4S1"
3450,5088,194.02827645233054,11.05,6.04,Artifact,[34]S1C6H9N1O4,0,0,,,,"HMDB0244750 2,4-Thiazolidinedicarboxylic acid, 2-methyl- C6H9N1O4S1 + [34]S1S-1 -> [34]S1C6H9N1O4"
3451,5089,230.04227645233055,11.05,5.69,Artifact,C5H12N1O7P1,0.44,0,,,,HMDB0001109 Glucosamine-1P C6H14N1O8P1 - C1H2O1 -> C5H12N1O7P1
3452,5090,237.99637645233057,11.05,5.3,Artifact,C4H6N3Na2O4P1,0,0,,,,Creatinine C4H7N3O1 + H1O3P1 + H-2Na2 -> C4H6N3Na2O4P1
3453,5091,248.11327645233055,11.05,5.15,Metabolite,C11H13N5O2,3.64,,,3,HMDB0242235,HMDB0242235 (+-)-Carbovir C11H13N5O2
3454,5092,258.1100764523306,11.05,5.04,Metabolite,C10H15N3O5,-6.22,0,0,3,HMDB0000982,HMDB0000982 5-Methylcytidine C10H15N3O5
3455,5093,284.0797764523306,11.05,5.52,Putative metabolite,C9H17N1O7S1,0.35,0,,4,,HMDB0000201 L-Acetylcarnitine C9H17N1O4 + O3S1 -> C9H17N1O7S1
3456,5094,346.0409764523306,11.05,5.48,Artifact,C9H13N3Na1O8P1,0.29,0,,,,HMDB0000095 Cytidine monophosphate C9H14N3O8P1 + H-1Na1 -> C9H13N3Na1O8P1
3457,5097,451.0951764523306,11.05,5.34,Putative metabolite,C15H22N4O8S2,0,0,,4,,HMDB0256862 Prosulfalin C14H22N4O6S2 + C1O2 -> C15H22N4O8S2
3458,5099,630.0579764523305,11.05,5.54,Unknown,Unknown,0,,,,,Unknown
3459,5101,631.0735764523305,11.05,5.53,Artifact,Br1C22H28N2Na1O13,1.43,0,,,,Peak 3282 C22H28N2O13 + Br1H1 -> Br1C22H29N2O13 + H-1Na1 -> Br1C22H28N2Na1O13
3460,5103,97.02839645233057,11.08,5.61,Artifact,C5H4O2,0.1,0,,,HMDB0000095,HMDB0001173 5'-Methylthioadenosine C11H15N5O3S1 - Library_MS2_fragment -> C5H4O2
3461,5105,146.02697645233056,11.08,6.53,Artifact,C5H7N1O2S1,0,0,,,,HMDB0005843 Allyl isothiocyanate C4H5N1S1 + C1H2O2 -> C5H7N1O2S1
3462,5107,193.03187645233055,11.08,5.26,Metabolite,C10H8O2S1,-0.52,,,3,HMDB0033845,HMDB0033845 (Z)-5-[(5-Methyl-2-thienyl)methylene]-2(5H)-furanone C10H8O2S1
3463,5108,209.05897645233057,11.08,6.04,Metabolite,C6H12N2O4S1,0.48,,,3,HMDB0240656,HMDB0240656 Lanthionine C6H12N2O4S1
3464,5109,258.6625764523306,11.08,5.64,Unknown,Unknown,0,,,,,Unknown
3465,5110,428.0364764523306,11.08,7.46,Metabolite,C10H15N5O10P2,0.47,0.9130000000000003,0.7602063502409859,1,HMDB0001341,HMDB0001341 ADP C10H15N5O10P2
3466,5111,429.0336764523306,11.08,5.69,Artifact,[15]N1C10H15N4O10P2,0,0,,,,HMDB0001341 ADP C10H15N5O10P2 + [15]N1N-1 -> [15]N1C10H15N4O10P2
3467,5113,491.0325764523306,11.08,5.45,Artifact,C10H16N6O13P2,-0.41,0,,,,HMDB0001341 ADP C10H15N5O10P2 + H1N1O3 -> C10H16N6O13P2
3468,5114,661.0540764523305,11.08,5.67,Artifact,C20H22N8Na2O9S3,-0.15,0,,,,Peak 3324 C20H22N8O5S2 + H1Na1O4S1 -> C20H23N8Na1O9S3 + H-1Na1 -> C20H22N8Na2O9S3
3469,5116,855.0657764523305,11.08,5.64,Artifact,C20H30N10O20P4,0.35,0,,,HMDB0000061,HMDB0001341 ADP C10H15N5O10P2 * 2 -> C20H30N10O20P4
3470,5120,205.08177645233056,11.11,6.4,Metabolite,C7H12N2O5,0.49,,,3,HMDB0011667,HMDB0011667 gamma-Glutamylglycine C7H12N2O5
3471,5122,343.9286764523306,11.11,4.97,Unknown,Unknown,0,,,,,Unknown
3472,5124,409.9554764523306,11.11,5.3,Artifact,C6H13K1N1O13P1S1,0,0,,,,Peak 3488 C6H11N1O9S1 + H2K1O4P1 -> C6H13K1N1O13P1S1
3473,5125,425.9331764523306,11.11,5.11,Unknown,Unknown,0,,,,,Unknown
3474,5126,430.04087645233056,11.11,5.72,Artifact,[18]O1C10H15N5O9P2,0.23,0,,,,HMDB0001341 ADP C10H15N5O10P2 + [18]O1O-1 -> [18]O1C10H15N5O9P2
3475,5127,434.11037645233057,11.11,6.18,Putative metabolite,C21H23N1O5S2,-3,0,,4,,HMDB0015479 Tiotropium C19H21N1O4S2 + C1O1 -> C20H21N1O5S2 + C1H2 -> C21H23N1O5S2
3476,5128,450.0185764523306,11.11,6.41,Artifact,C10H14N5Na1O10P2,0.22,0,,,,HMDB0001341 ADP C10H15N5O10P2 + H-1Na1 -> C10H14N5Na1O10P2
3477,5129,451.02187645233056,11.11,5.52,Artifact,[13]C1C9H14N5Na1O10P2,0.22,0,,,,HMDB0001341 ADP C10H15N5O10P2 + H-1Na1 -> C10H14N5Na1O10P2 + [13]C1C-1 -> [13]C1C9H14N5Na1O10P2
3478,5130,456.0923764523306,11.11,5.59,Artifact,C21H22N1Na1O5S2,-3.08,0,,,,Peak 3475 C21H23N1O5S2 + H-1Na1 -> C21H22N1Na1O5S2
3479,5131,830.1556764523306,11.11,6.26,Putative metabolite,C33F1H38N3O15P2S1,-0.12,0,,4,,HMDB0249580 Canagliflozin C24F1H25O5S1 + C9H13N3O10P2 -> C33F1H38N3O15P2S1
3480,5133,942.2392764523305,11.11,5.59,Putative metabolite,C34H45N11O15P2S1,-2.87,0,,4,,HMDB0257152 reparixin C14H21N1O3S1 + C10H12N5O6P1 -> C24H33N6O9P1S1 + C10H12N5O6P1 -> C34H45N11O15P2S1
3481,5135,164.07387645233055,11.14,5.92,Metabolite,C6H13N1O2S1,0.61,,,3,HMDB0251518,HMDB0251518 DL-Ethionine C6H13N1O2S1
3482,5138,221.07677645233056,11.14,6,Metabolite,C7H12N2O6,0,,,3,HMDB0252864,HMDB0252864 Glycine glutamate C7H12N2O6
3483,5139,226.08227645233055,11.14,5.08,Metabolite,C9H11N3O4,0,,,3,HMDB0243629,"HMDB0243629 2,2'-Anhydrocytidine C9H11N3O4"
3484,5141,240.99067645233055,11.14,5.26,Artifact,C3H10Na1O7P1Si1,-1.25,0,,,,C3H8SiO3 C3H8O3Si1 + H2Na1O4P1
3485,5142,248.08757645233055,11.14,6.28,Metabolite,C8H13N3O6,0.4,,,3,HMDB0251588,HMDB0251588 Doranidazole C8H13N3O6
3486,5143,260.0529764523306,11.14,5.26,Metabolite,C6H14N1O8P1,0,0.9899999999999984,,2.2,HMDB0001109,HMDB0001109 Glucosamine-1P C6H14N1O8P1
3487,5144,270.0696764523306,11.14,5.59,Artifact,C8H12N3Na1O6,0,0,,,,HMDB0251588 Doranidazole C8H13N3O6 + H-1Na1 -> C8H12N3Na1O6
3488,5145,274.02297645233057,11.14,6.08,Putative metabolite,C6H11N1O9S1,-0.73,0,,4,,HMDB0248104 Alanine lactate C6H11N1O5 + O3S1 -> C6H11N1O8S1 + O1 -> C6H11N1O9S1
3489,5146,275.02367645233056,11.14,5.11,Artifact,B1C7H9N2Na2O4S1,2.55,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-2Na2 -> C7H12N2Na2O4S1 + B1H-3 -> B1C7H9N2Na2O4S1
3490,5147,276.0205764523306,11.14,5.26,Putative metabolite,C6H13N1O7S2,0,0,,4,,HMDB0258739 Taurine lactate C5H11N1O6S1 + H2S1 -> C5H13N1O6S2 + C1O1 -> C6H13N1O7S2
3491,5148,298.0967764523306,11.14,6.3,Metabolite,C11H15N5O3S1,0.34,0,0.8169454492358387,2.1,HMDB0001173,HMDB0001173 5'-Methylthioadenosine C11H15N5O3S1
3492,5149,299.1000764523306,11.14,5.41,Artifact,[13]C1C10H15N5O3S1,0.34,0,,,,HMDB0001173 5'-Methylthioadenosine C11H15N5O3S1 + [13]C1C-1 -> [13]C1C10H15N5O3S1
3493,5150,305.9728764523306,11.14,5.43,Unknown,Unknown,0,,,,,Unknown
3494,5151,311.9787764523306,11.14,5.3,Artifact,C6H10K1N1O9S1,-0.64,0,,,,Peak 3488 C6H11N1O9S1 + H-1K1 -> C6H10K1N1O9S1
3495,5152,345.0183764523306,11.14,4.97,Artifact,C7H14Na1O12P1,2.91,0,,,,HMDB0001401 Glucose 6-phosphate C6H13O9P1 + C1H1Na1O3 -> C7H14Na1O12P1
3496,5153,353.0051764523306,11.14,5,Artifact,C8H13K1N2O9S1,0,0,,,,Peak 3488 C6H11N1O9S1 + H-1K1 -> C6H10K1N1O9S1 + C2H3N1 -> C8H13K1N2O9S1
3497,5154,402.14367645233057,11.14,5.4,Artifact,[13]C1[34]S1C14H22N6O5,0,0,,,,HMDB0001185 S-Adenosylmethionine C15H22N6O5S1 + [13]C1C-1 -> [13]C1C14H22N6O5S1 + [34]S1S-1 -> [13]C1[34]S1C14H22N6O5
3498,5155,436.0692764523306,11.14,5.73,Putative metabolite,C13H18N5O8P1S1,-1.38,0,,4,,HMDB0251990 Etazolate C14H19N5O2 + O3S1 -> C14H19N5O5S1 + H1O3P1 -> C14H20N5O8P1S1 - C1H2 -> C13H18N5O8P1S1
3499,5156,438.0692764523306,11.14,5.43,Putative metabolite,C15H19N1O12S1,1.83,0,,4,,HMDB0155722 O-Sulfotyrosine C9H11N1O6S1 + C6H8O6 -> C15H19N1O12S1
3500,5157,440.99787645233056,11.14,5.36,Artifact,C9H18K1N2Na1O10S2,7.27,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1Na1O4S1 -> C7H15N2Na1O8S2 + C2H3K1O2 -> C9H18K1N2Na1O10S2
3501,5158,454.0468764523306,11.14,5.3,Putative metabolite,C15H19N1O11S2,0.88,0,,4,,HMDB0304936 5-Hydroxyindoxyl sulfate C9H9N1O3S1 + C6H10O5 -> C15H19N1O8S1 + O3S1 -> C15H19N1O11S2
3502,5159,458.0511764523306,11.14,5.11,Artifact,C13H17N5Na1O8P1S1,-1.31,0,,,,2-Mercaptopropanoic acid C3H6O2S1 + C10H12N5O6P1 + H-1Na1 -> C13H17N5Na1O8P1S1
3503,5160,470.0194764523306,11.14,4.94,Putative metabolite,C10H19N3O12S3,1.92,0,,4,,HMDB0062525 S-(2-Hydroxyethyl)glutathione C12H21N3O7S1 - C2H2O1 -> C10H19N3O6S1 + O3S1 -> C10H19N3O9S2 + O3S1 -> C10H19N3O12S3
3504,5161,472.0004764523306,11.14,5.58,Artifact,C10H13N5Na2O10P2,0.21,0,,,,HMDB0001341 ADP C10H15N5O10P2 + H-2Na2 -> C10H13N5Na2O10P2
3505,5162,472.0572764523306,11.14,5.15,Artifact,C21Ca1H21N1O5S2,-2.76,0,,,,Peak 3475 C21H23N1O5S2 + Ca1H-2 -> C21Ca1H21N1O5S2
3506,5163,641.0306764523306,11.14,5,Putative metabolite,C14H22N6O17P2S1,0.47,0,,4,,HMDB0252850 Glycerophosphoserine C6H14N1O8P1 + O3S1 -> C6H14N1O11P1S1 - C2H4 -> C4H10N1O11P1S1 + C10H12N5O6P1 -> C14H22N6O17P2S1
3507,5164,650.1037764523305,11.14,5.95,Putative metabolite,C25H25N5O12P2,1.54,0,,4,,HMDB0243960 1-Naphthyl isocyanate C11H7N1O1 + C15H21N5O13P2 -> C26H28N6O14P2 - C1O2 -> C25H28N6O12P2 - H3N1 -> C25H25N5O12P2
3508,5165,672.0731764523306,11.14,5.59,Putative metabolite,C23H23N5O15P2,1.04,0,,4,,HMDB0246994 3-Maleimidobenzoic acid N-hydroxysuccinimide ester C15H10N2O6 - C1O1 -> C14H10N2O5 + C9H13N3O10P2 -> C23H23N5O15P2
3509,5166,684.2553764523306,11.14,5.41,Putative metabolite,C37H37N3O10,-0.29,0,,4,,HMDB0251747 Elinafide C31H28N4O4 + H-1N-1O1 -> C31H27N3O5 + C6H10O5 -> C37H37N3O10
3510,5167,905.6425764523306,11.14,5.57,Unknown,Unknown,0,,,,,Unknown
3511,5168,989.3158764523305,11.14,5.08,Putative metabolite,C37H54N10O18P2,0.71,0,,4,,HMDB0259345 Tyr-pro-leu-gly-NH2 C22H33N5O5 + C15H21N5O13P2 -> C37H54N10O18P2
3512,5171,88.02159645233057,11.17,6.46,Artifact,C3H5N1S1,-0.57,0,,,HMDB0000099,HMDB0000099 L-Cystathionine C7H14N2O4S1 - Library_MS2_fragment -> C3H5N1S1
3513,5174,134.02697645233056,11.17,6.63,Artifact,C4H7N1O2S1,0,0,,,HMDB0000099,HMDB0000099 L-Cystathionine C7H14N2O4S1 - Library_MS2_fragment -> C4H7N1O2S1
3514,5175,135.03027645233055,11.17,5.34,Artifact,C5H2N4O1,-0.75,0,,,HMDB0000061,HMDB0001341 ADP C10H15N5O10P2 - Library_MS2_fragment -> C5H2N4O1
3515,5176,136.02277645233056,11.17,5.26,Artifact,[34]S1C4H7N1O2,0,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 - Library_MS2_fragment -> C4H7N1O2S1 + [34]S1S-1 -> [34]S1C4H7N1O2
3516,5180,214.01447645233057,11.17,5.6,Artifact,C6H8N1Na1O4S1,0,0,,,,HMDB0005843 Allyl isothiocyanate C4H5N1S1 + C1H2O2 -> C5H7N1O2S1 + C1H1Na1O2 -> C6H8N1Na1O4S1
3517,5181,223.06997645233056,11.17,6,Artifact,Ring_artifact_C7H14N2O4S1,0,0,,,HMDB0000099,HMDB0000099 L-Cystathionine C7H14N2O4S1 + Ring_artifact -> Ring_artifact_C7H14N2O4S1
3518,5182,223.07457645233055,11.17,8.11,Metabolite,C7H14N2O4S1,0.45,,0.8700466245713022,2.1,HMDB0000099,HMDB0000099 L-Cystathionine C7H14N2O4S1
3519,5183,223.07917645233056,11.17,5.96,Artifact,Ring_artifact_C7H14N2O4S1,0,0,,,HMDB0000099,HMDB0000099 L-Cystathionine C7H14N2O4S1 + Ring_artifact -> Ring_artifact_C7H14N2O4S1
3520,5184,224.07177645233057,11.17,6,Artifact,[15]N1C7H14N1O4S1,0,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [15]N1N-1 -> [15]N1C7H14N1O4S1
3521,5187,225.07037645233055,11.17,6.8,Artifact,[34]S1C7H14N2O4,0.45,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [34]S1S-1 -> [34]S1C7H14N2O4
3522,5188,225.07887645233055,11.17,6.04,Artifact,[18]O1C7H14N2O3S1,0.45,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [18]O1O-1 -> [18]O1C7H14N2O3S1
3523,5189,226.07377645233055,11.17,5.67,Artifact,[13]C1[34]S1C6H14N2O4,0.44,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [34]S1S-1 -> [34]S1C7H14N2O4 + [13]C1C-1 -> [13]C1[34]S1C6H14N2O4
3524,5190,227.12507645233055,11.17,6.23,Artifact,C8H14N6O2,0,0,,,HMDB0000562,HMDB0000562 Creatinine C4H7N3O1 * 2 -> C8H14N6O2
3525,5192,237.09027645233056,11.17,5.58,Artifact,C8H16N2O4S1,0.42,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 - Library_MS2_fragment -> C6H12N2O2S1 + C2H4O2 -> C8H16N2O4S1
3526,5193,246.05597645233055,11.17,4.97,Artifact,[15]N1C7H13N1Na1O4S1,-9.39,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [15]N1N-1 -> [15]N1C7H14N1O4S1 + H-1Na1 -> [15]N1C7H13N1Na1O4S1
3527,5194,250.09337645233055,11.17,6.67,Artifact,MS2_fragment_C10H15N5O10P2,-5.22,0,,,HMDB0000061,HMDB0001341 ADP C10H15N5O10P2 - Experiment_MS2_fragment -> MS2_fragment_C10H15N5O10P2
3528,5195,251.09677645233054,11.17,5.66,Artifact,MS2_fragment_C15H22N6O5S1,-8.8,0,,,HMDB0001185,HMDB0001185 S-Adenosylmethionine C15H22N6O5S1 - Experiment_MS2_fragment -> MS2_fragment_C15H22N6O5S1
3529,5197,276.1552764523306,11.17,5.89,Metabolite,C11H21N3O5,0.36,,,3,HMDB0003869,HMDB0003869 epsilon-(gamma-Glutamyl)lysine C11H21N3O5
3530,5198,283.01257645233056,11.17,5.04,Artifact,C7H12K1N2Na1O4S1,0,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-1Na1 -> C7H13N2Na1O4S1 + H-1K1 -> C7H12K1N2Na1O4S1
3531,5199,286.9782764523306,11.17,5.79,Putative metabolite,C7H11I1O4,-2.8,0,,4,,HMDB0253512 Iodinated glycerol C6H11I1O3 + C1O1 -> C7H11I1O4 + C16H30O1 -> C23H41I1O5 - C16H30O1 -> C7H11I1O4
3532,5200,296.4983764523306,11.17,5.11,Unknown,Unknown,0,,,,,Unknown
3533,5201,304.1614764523306,11.17,5.7,Putative metabolite,C11H21N5O5,0.33,0,,4,,HMDB0028707 Arginylglutamine C11H22N6O4 + H-1N-1O1 -> C11H21N5O5
3534,5202,315.0495764523306,11.17,5.41,Artifact,C8H14N2O9S1,-0.96,0,,,,Peak 3488 C6H11N1O9S1 + C2H3N1 -> C8H14N2O9S1
3535,5203,320.02097645233056,11.17,5.26,Putative metabolite,C8H10N5O5P1S1,0.94,0,,4,,HMDB0250624 Cyclic apt C10H12N5O5P1S1 - C2H2O1 -> C8H10N5O4P1S1 + O1 -> C8H10N5O5P1S1
3536,5204,322.0164764523306,11.17,4.96,Artifact,C9H11N3O6S2,-0.93,0,,,,Peak 3607 C7H8N2O6S2 + C2H3N1 -> C9H11N3O6S2
3537,5205,343.02097645233056,11.17,5.89,Artifact,C7H15N2Na1O8S2,9.06,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1Na1O4S1 -> C7H15N2Na1O8S2
3538,5206,344.0215764523306,11.17,4.93,Artifact,[15]N1C7H15N1Na1O8S2,-1.46,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [15]N1N-1 -> [15]N1C7H14N1O4S1 + H1Na1O4S1 -> [15]N1C7H15N1Na1O8S2
3539,5207,358.9985764523306,11.17,5.74,Artifact,C7H15K1N2O8S2,-1.68,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1K1O4S1 -> C7H15K1N2O8S2
3540,5208,365.0028764523306,11.17,5.7,Artifact,C7H14N2Na2O8S2,8.52,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1Na1O4S1 -> C7H15N2Na1O8S2 + H-1Na1 -> C7H14N2Na2O8S2
3541,5209,386.99737645233057,11.17,5.04,Artifact,C9H14K1N2Na3O6S1,0.52,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-1Na1 -> C7H13N2Na1O4S1 + H-1K1 -> C7H12K1N2Na1O4S1 + C2H2Na2O2 -> C9H14K1N2Na3O6S1
3542,5211,399.1444764523306,11.17,7.48,Metabolite,C15H22N6O5S1,0,0.9239999999999995,,2.2,HMDB0001185,HMDB0001185 S-Adenosylmethionine C15H22N6O5S1
3543,5212,400.14777645233056,11.17,6.68,Artifact,[13]C1C14H22N6O5S1,0.25,0,,,,HMDB0001185 S-Adenosylmethionine C15H22N6O5S1 + [13]C1C-1 -> [13]C1C14H22N6O5S1
3544,5213,401.14027645233057,11.17,6.08,Artifact,[34]S1C15H22N6O5,0,0,,,,HMDB0001185 S-Adenosylmethionine C15H22N6O5S1 + [34]S1S-1 -> [34]S1C15H22N6O5
3545,5214,401.1501764523306,11.17,5.48,Artifact,[18]O1C15H22N6O4S1,-3.5,0,,,,HMDB0001185 S-Adenosylmethionine C15H22N6O5S1 + [18]O1O-1 -> [18]O1C15H22N6O4S1
3546,5215,452.0468764523306,11.17,5.53,Putative metabolite,C10H19N3O13P2,-0.67,0,,4,,HMDB0000295 Uridine 5'-diphosphate C9H14N2O12P2 + H3N1 -> C9H17N3O12P2 + C1H2O1 -> C10H19N3O13P2
3547,5216,483.0890764523306,11.17,5.92,Artifact,C12H23K1N6O10S1,3.11,0,,,,HMDB0248572 Arginyl-glycyl-aspartic acid C12H22N6O6 + H1K1O4S1 -> C12H23K1N6O10S1
3548,5217,494.0547764523306,11.17,5.23,Artifact,C11H21N5O11P2S1,-8.32,0,,,,HMDB0001173 5'-Methylthioadenosine C11H15N5O3S1 + H6O8P2 -> C11H21N5O11P2S1
3549,5218,534.0461764523305,11.17,5.32,Artifact,C15H21K1N5O10P1S1,-0.94,0,,,,2-Mercaptopropanoic acid C3H6O2S1 + C10H12N5O6P1 + C2H3K1O2 -> C15H21K1N5O10P1S1
3550,5219,565.0882764523305,11.17,5.26,Artifact,B1C21H26K1N2O9S2,0,0,,,,Peak 3612 C19H24N2O6S2 + B1H-1O1 -> B1C19H23N2O7S2 + C2H3K1O2 -> B1C21H26K1N2O9S2
3551,5221,689.2107764523305,11.17,5.75,Artifact,C31H31N9O8P1,-0.29,0,,,,Peak 3552 C31H32N9O8P1 - H1 -> C31H31N9O8P1
3552,5222,690.2142764523305,11.17,5.3,Artifact,[13]C1C30H31N9O8P1,-0.44,0,,,,Peak 3552 C31H32N9O8P1 - H1 -> C31H31N9O8P1 + [13]C1C-1 -> [13]C1C30H31N9O8P1
3553,5223,706.3690764523305,11.17,5.86,Metabolite,C35H55N5O6S2,-3.4,,,3,HMDB0259985,HMDB0259985 Zankiren C35H55N5O6S2
3554,5224,823.7622764523305,11.17,6.08,Unknown,Unknown,0,,,,,Unknown
3555,5225,1009.6842764523306,11.17,5.46,Unknown,Unknown,0,,,,,Unknown
3556,5227,177.06917645233057,11.2,4.95,Artifact,C6H12N2O2S1,0,0,,,HMDB0000099,HMDB0000099 L-Cystathionine C7H14N2O4S1 - Library_MS2_fragment -> C6H12N2O2S1
3557,5228,206.15187645233055,11.2,6.18,Unknown,Unknown,0,,,,,Unknown
3558,5229,206.65347645233055,11.2,5.4,Artifact,C10.5H20.5N0.5O3.25,-3.89,0,,,,No edge connections.
3559,5231,245.05657645233055,11.2,7.18,Artifact,C7H13N2Na1O4S1,0.41,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-1Na1 -> C7H13N2Na1O4S1
3560,5233,247.05237645233055,11.2,5.81,Artifact,[34]S1C7H13N2Na1O4,0.41,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [34]S1S-1 -> [34]S1C7H14N2O4 + H-1Na1 -> [34]S1C7H13N2Na1O4
3561,5234,261.0215764523306,11.2,5.23,Artifact,C7Ca1H12N2O4S1,0.38,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + Ca1H-2 -> C7Ca1H12N2O4S1
3562,5235,261.0305764523306,11.2,5.75,Artifact,C7H13K1N2O4S1,0,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-1K1 -> C7H13K1N2O4S1
3563,5237,267.0385764523306,11.2,6.28,Artifact,C7H12N2Na2O4S1,0,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-2Na2 -> C7H12N2Na2O4S1
3564,5238,286.0706764523306,11.2,5.72,Artifact,C7H15N3O7S1,-1.05,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1N1O3 -> C7H15N3O7S1
3565,5239,289.0205764523306,11.2,5.41,Artifact,C7H11N2Na3O4S1,0,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-1Na1 -> C7H13N2Na1O4S1 + H-2Na2 -> C7H11N2Na3O4S1
3566,5241,302.0481764523306,11.2,5.76,Artifact,C9Ca1H15N3O4S1,0,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + Ca1H-2 -> C7Ca1H12N2O4S1 + C2H3N1 -> C9Ca1H15N3O4S1
3567,5242,305.0652764523306,11.2,5.11,Metabolite,C15H12O7,0.99,,,3,HMDB0242509,"HMDB0242509 (2R)-2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one C15H12O7"
3568,5243,348.6114764523306,11.2,5.2,Unknown,Unknown,0,,,,,Unknown
3569,5244,353.9839764523306,11.2,4.86,Putative metabolite,C10H12I1N1O5,-1.98,0,,4,,No edge connections.
3570,5245,396.95277645233057,11.2,4.95,Artifact,C7H14K2N2O8S2,2.78,0,,,,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1K1O4S1 -> C7H15K1N2O8S2 + H-1K1 -> C7H14K2N2O8S2
3571,5247,434.1625764523306,11.2,5.23,Artifact,C13H31N3O9S1Si1,-0.69,0,,,,Peak 3640 C13H27N3O5S1 + H4O4Si1 -> C13H31N3O9S1Si1
3572,5248,461.1989764523306,11.2,5.32,Metabolite,C25H32O6S1,0.65,,,3,HMDB0253842,"HMDB0253842 Benzenebutanoic acid, 4-((3-(4-acetyl-3-hydroxy-2-propylphenoxy)propyl)thio)-gamma-hydroxy-beta-methyl-, (R*,S*)- C25H32O6S1"
3573,5249,467.1114764523306,11.2,5.94,Putative metabolite,C22H19N4O6P1,0,0,,4,,"HMDB0246120 4-(4-(Benzo[d][1,3]dioxol-5-yl)-5-(pyridin-2-yl)-1H-imidazol-2-yl)benzamide C22H16N4O3 + H2 -> C22H18N4O3 + H1O3P1 -> C22H19N4O6P1"
3574,5250,505.0722764523306,11.2,5.41,Artifact,C12H22K1N6Na1O10S1,0.6,0,,,,HMDB0248572 Arginyl-glycyl-aspartic acid C12H22N6O6 + H1K1O4S1 -> C12H23K1N6O10S1 + H-1Na1 -> C12H22K1N6Na1O10S1
