ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,status,PubMed_Count,accession,FirstBlock,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
73987,3577,C19H29N5O18P2Si1,705.075208608,11,Adduct,3428,C19H25N5O14P2,H4O4Si1,1,1.01,,,,,161888,Artifact,0,-0.0026485950088199015,0,,0,0,,0,-0.0026485950088199015,6,705.0752235476695,11.2,0,-0.0026486,1,Peak 3428 C19H25N5O14P2 + H4O4Si1 -> C19H29N5O18P2Si1
74003,3578,Unknown,705.5048235476695,0,Unknown,3578,Unknown,,0,0,,0,,,161891,Unknown,0,-0,,,0,0,,0,0,5.662757831681574,705.5048235476695,11.2,-0.5,-0.5,1,Unknown
74007,3579,C46H83N2O8P1,822.588704126,7,Metabolite,208819,C46H83N2O8P1,,1,0,predicted,0,HMDB0290642,QNYCXNXWQDKOKW,161899,Metabolite,0,-0.13381206278259514,,,0,0,,0,-0.13381206278259514,6.113943352306837,822.5878235476695,11.2,0.1,-0.0338121,1,"HMDB0290642 SM(d19:0/22:6(5Z,8E,10Z,13Z,15E,19Z)-2OH(7S, 17S)) C46H83N2O8P1"
74016,3580,Unknown,823.2563235476695,0,Unknown,3580,Unknown,,0,0,,0,,,161949,Unknown,0,-0,,,0,0,,0,0,5.568201724066995,823.2563235476695,11.2,-0.5,-0.5,1,Unknown
74017,3581,Unknown,941.3000235476695,0,Unknown,3581,Unknown,,0,0,,0,,,161950,Unknown,0,-0,,,0,0,,0,0,5.2552725051033065,941.3000235476695,11.2,-0.5,-0.5,1,Unknown
74018,3582,Unknown,987.1055235476695,0,Unknown,3582,Unknown,,0,0,,0,,,161951,Unknown,0,-0,,,0,0,,0,0,6.079181246047625,987.1055235476695,11.2,-0.5,-0.5,1,Unknown
74020,3583,C35H65N3O21P4,987.3061020900001,7,Metabolite,1557,C26H52O11P2,C9H13N3O10P2,1,2,,,,,161960,Putative metabolite,0,-0.047926161124358574,0,,0,0,,0,-0.047926161124358574,6,987.3057235476695,11.2,0,-0.0479262,1,HMDB0114773 PA(10:0/13:0) C26H51O8P1 + H1O3P1 -> C26H52O11P2 + C9H13N3O10P2 -> C35H65N3O21P4
74025,3584,Unknown,987.5065235476694,0,Unknown,3584,Unknown,,0,0,,0,,,161963,Unknown,0,-0,,,0,0,,0,0,5.8750612633917,987.5065235476694,11.2,-0.5,-0.5,1,Unknown
74026,3585,Unknown,987.7069235476695,0,Unknown,3585,Unknown,,0,0,,0,,,161964,Unknown,0,-0,,,0,0,,0,0,5.698970004336019,987.7069235476695,11.2,-0.5,-0.5,1,Unknown
74028,3586,C6H4O2,108.021129368,1,Library_MS2_fragment,3624,C6H13O9P1,Library_MS2_fragment,-1,0.01,quantified,573,HMDB0000124,GSXOAOHZAIYLCY,161992,Artifact,0,-0.006735176031457148,0,,0,0,,0.851948501580819,0.8452133255493619,5.4623979978989565,108.02112354766943,11.23,0,0.8452133,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1 - Library_MS2_fragment -> C6H4O2
74034,3587,C6H10N2O5,190.05897144,3,Metabolite,15595,C6H10N2O5,,1,0,detected,119,HMDB0015673,LCQLHJZYVOQKHU,161995,Metabolite,0.4039590623023812,-0.034270724677100774,,,0,0,,0,0.3696883376252804,6.477121254719663,190.05902354766945,11.23,0.1,0.4696883,1,HMDB0015673 Carglumic acid C6H10N2O5
74052,3588,[13]C1C5H10N2O5,191.06232627999998,3,Natural_abundance,3587,C6H10N2O5,[13]C1C-1,1,0.01,,,,,162079,Artifact,0,-0.001787591111066707,0,,0,0,,0,-0.001787591111066707,5.278753600952829,191.06232354766945,11.23,0,-0.0017876,1,HMDB0015673 Carglumic acid C6H10N2O5 + [13]C1C-1 -> [13]C1C5H10N2O5
74063,3589,C10H20N4O4,260.14845515999997,3,Metabolite,15676,C10H20N4O4,,1,0,expected,0,HMDB0028736,QJMCHPGWFZZRID,162092,Metabolite,0,-0.03285992482723763,,,0,0,,0,-0.03285992482723763,5.041392685158225,260.1485235476694,11.23,0.1,0.0671401,1,HMDB0028736 Asparaginyl-Lysine C10H20N4O4
74066,3590,[13]C1C6H12N2Na2O4S1,267.034671774,2,Natural_abundance,3563,C7H12N2Na2O4S1,[13]C1C-1,1,0.02,,,,,162181,Artifact,0,-0.02423546212170813,0,,0,0,,0.3618268163195377,0.3375913541978296,5.146128035678238,267.0347235476694,11.23,0,0.3375914,1,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-2Na2 -> C7H12N2Na2O4S1 + [13]C1C-1 -> [13]C1C6H12N2Na2O4S1
74106,3591,[34]S1C7H12N2Na2O4,268.027113074,2,Natural_abundance,3563,C7H12N2Na2O4S1,[34]S1S-1,1,0.02,,,,,162238,Artifact,0,-0.004884612838058759,0,,0,0,,0.3618268163195377,0.356942203481479,4.944482672150168,268.0271235476694,11.23,0,0.3569422,1,HMDB0000099 L-Cystathionine C7H14N2O4S1 + [34]S1S-1 -> [34]S1C7H14N2O4 + H-2Na2 -> [34]S1C7H12N2Na2O4
74140,3592,C6H12Na1O9P1,282.011663114,1,Adduct,3624,C6H13O9P1,H-1Na1,1,0.01,,,,,162297,Artifact,0,-0.02678686617292675,0,,0,0,,0.851948501580819,0.8251616354078923,6.041392685158225,282.0117235476694,11.23,0,0.8251616,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1 + H-1Na1 -> C6H12Na1O9P1
74180,3593,C7H14N3Na1O7S1,307.045015208,2,Adduct,3518,C7H14N2O4S1,N1Na1O3,1,0.01,,,,,162391,Artifact,0,-0.12552706204718903,0,,0,0,,0.8649343777932221,0.7394073157460331,5.113943352306837,307.0453235476694,11.23,0,0.7394073,1,HMDB0000099 L-Cystathionine C7H14N2O4S1 + N1Na1O3 -> C7H14N3Na1O7S1
74226,3594,C15F1H22N1O3S2,347.102513234,5,Metabolite,1844,C15F1H22N1O3S1,S1,1,2,,,,,162473,Putative metabolite,0,-0.0037142015014600496,0,,0,0,,0,-0.0037142015014600496,5.748188027006201,347.1025235476694,11.23,0,-0.0037142,1,HMDB0252315 Florfenicol amine C10F1H14N1O3S1 + C5H8 -> C15F1H22N1O3S1 + S1 -> C15F1H22N1O3S2
74242,3595,C9H15K1N2Na2O6S1,364.00832817,2,Adduct,3563,C7H12N2Na2O4S1,C2H3K1O2,1,0.02,,,,,162527,Artifact,0,-0.035927176159978834,0,,0,0,,0.3618268163195377,0.3258996401595589,5.146128035678238,364.0082235476694,11.23,0,0.3258996,1,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H-1K1 -> C7H13K1N2O4S1 + C2H2Na2O2 -> C9H15K1N2Na2O6S1
74299,3596,C7H14K1N2Na1O8S2,379.97263344799995,2,Adduct,3562,C7H13K1N2O4S1,H1Na1O4S1,1,0.02,,,,,162632,Artifact,0,-0.22702281976830374,0,,0,0,,0.3582034094122196,0.13118058964391588,5.414973347970818,379.9733235476694,11.23,0,0.1311806,1,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1Na1O4S1 -> C7H15N2Na1O8S2 + H-1K1 -> C7H14K1N2Na1O8S2
74400,3597,C25H46N3O14P3,705.219262652,6,Metabolite,6646,C9H16N3O13P3,C16H30O1,1,0,,,,,162798,Putative metabolite,0,-0.13100612277989115,0,,0,0,,0,-0.13100612277989115,5.897627091290442,705.2185235476695,11.23,0,-0.1310061,1,HMDB0000998 dCTP C9H16N3O13P3 + C16H30O1 -> C25H46N3O14P3
74407,3598,Unknown,822.4209235476694,0,Unknown,3598,Unknown,,0,0,,0,,,162808,Unknown,0,-0,,,0,0,,0,0,5.991226075692495,822.4209235476694,11.23,-0.5,-0.5,1,Unknown
74411,3599,Unknown,822.9219235476695,0,Unknown,3599,Unknown,,0,0,,0,,,162813,Unknown,0,-0,,,0,0,,0,0,5.892094602690481,822.9219235476695,11.23,-0.5,-0.5,1,Unknown
74413,3600,Unknown,986.7042235476695,0,Unknown,3600,Unknown,,0,0,,0,,,162816,Unknown,0,-0,,,0,0,,0,0,5.6020599913279625,986.7042235476695,11.23,-0.5,-0.5,1,Unknown
74414,3601,Unknown,986.9048235476695,0,Unknown,3601,Unknown,,0,0,,0,,,162817,Unknown,0,-0,,,0,0,,0,0,6.041392685158225,986.9048235476695,11.23,-0.5,-0.5,1,Unknown
74417,3602,C14H19.5N1O1.5S0.5,241.634069429,5.25,Multicharge,3617,C28H39N2O3S1,2,-1,1.02,,,,,162825,Artifact,0,-0.2866517699423427,0,,0,0,,0,-0.2866517699423427,7.113943352306837,241.63462354766943,11.26,0,-0.2866518,1,No edge connections.
74422,3603,C6H11O8P1,242.01915380199998,2,Fragment,3624,C6H13O9P1,H2O1,-1,0.01,,,,,162919,Artifact,0,-0.01562600008316056,0,,0,0,,0.851948501580819,0.8363225014976585,6.079181246047625,242.01912354766944,11.26,0,0.8363225,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1 - H2O1 -> C6H11O8P1
74457,3604,C6H15N2O6P1,242.06677271,1,Metabolite,45501,C6H15N2O6P1,,1,0,expected,0,HMDB0059600,WLPXLNNUXMDSPG,162956,Metabolite,0,-0.025386761060067636,,,0,0,,0,-0.025386761060067636,6.380211241711606,242.06672354766945,11.26,0.1,0.0746132,1,HMDB0059600 5-phosphonooxy-L-lysine C6H15N2O6P1
74471,3605,C13H22O2S1,242.13405067399998,3,Metabolite,1310,C13H23N1O2S1,H1N1,-1,2,,,,,163018,Putative metabolite,0,-0.32374955566054947,0,,0,0,,0,-0.32374955566054947,5.342422680822207,242.13342354766945,11.26,0,-0.3237496,1,HMDB0059773 S-3-oxodecanoyl cysteamine C12H23N1O2S1 + C1H2 -> C13H25N1O2S1 - H3N1 -> C13H22O2S1
74474,3606,Unknown,242.63782354766946,0,Unknown,3606,Unknown,,0,0,,0,,,163021,Unknown,0,-0,,,0,0,,0,0,5.3979400086720375,242.63782354766946,11.26,-0.5,-0.5,1,Unknown
74476,3607,C7H8N2O6S2,279.982377456,5,Metabolite,4291,C6H8N2O4S2,C1O2,1,1,,,,,163026,Putative metabolite,0,-0.10986926732332399,0,,0,0,,0,-0.10986926732332399,5,279.9826235476694,11.26,0,-0.1098693,1,"HMDB0248979 Benzene-1,4-disulfonamide C6H8N2O4S2 + C1O2 -> C7H8N2O6S2"
74490,3608,C10H18N4O6,290.122634336,4,Metabolite,5919,C10H18N4O6,,1,0,quantified,583,HMDB0000052,KDZOASGQNOPSCU,163039,Metabolite,0.53832064235562,-0.03843705164424504,0.9659999999999993,,0,0,,0,1.4658835907113743,6.826074802700826,290.1227235476694,11.26,0.1,1.5658836,1,HMDB0000052 Argininosuccinic acid C10H18N4O6
74505,3609,[13]C1C9H18N4O6,291.12598917599996,4,Natural_abundance,3608,C10H18N4O6,[13]C1C-1,1,0.01,,,,,163108,Artifact,0,-0.05769481016910128,0,,0,0,,0.9658835907113743,0.908188780542273,5.8512583487190755,291.1261235476694,11.26,0,0.9081888,1,HMDB0000052 Argininosuccinic acid C10H18N4O6 + [13]C1C-1 -> [13]C1C9H18N4O6
74534,3610,C9Ca1H14N3Na1O4S1,323.02286254800003,2,Adduct,3566,C9Ca1H15N3O4S1,H-1Na1,1,0.03,,,,,163160,Artifact,0,-0.015091938968696868,0,,0,0,,0,-0.015091938968696868,5.079181246047625,323.0228235476694,11.26,0,-0.0150919,1,HMDB0000099 L-Cystathionine C7H14N2O4S1 + Ca1H-2 -> C7Ca1H12N2O4S1 + C2H3N1 -> C9Ca1H15N3O4S1 + H-1Na1 -> C9Ca1H14N3Na1O4S1
74589,3611,C14H19O5P1S1,330.069080928,6,Metabolite,1618,C13H19O3P1S1,C1O2,1,2,,,,,163234,Putative metabolite,0,-0.016140435385049206,0,,0,0,,0,-0.016140435385049206,5.176091259055681,330.0691235476694,11.26,0,-0.0161404,1,HMDB0031768 Iprobenfos C13H21O3P1S1 - H2 -> C13H19O3P1S1 + C1O2 -> C14H19O5P1S1
74607,3612,C14H24N4O8S2,440.103555228,5,Metabolite,4357,C14H23N3O8S2,H1N1,1,2,,,,,163289,Putative metabolite,0,-0.01940443010867235,0,,0,0,,0,-0.01940443010867235,6.447158031342219,440.10362354766943,11.26,0,-0.0194044,1,HMDB0000656 Cysteineglutathione disulfide C13H22N4O8S2 + C1H2 -> C14H24N4O8S2
74641,3613,[13]C1C13H24N4O8S2,441.1069100679999,5,Natural_abundance,3612,C14H24N4O8S2,[13]C1C-1,1,1.01,,,,,163430,Artifact,0,-0.060495444713444334,0,,0,0,,0,-0.060495444713444334,5.623249290397901,441.1071235476694,11.26,0,-0.0604954,1,Peak 3612 C14H24N4O8S2 + [13]C1C-1 -> [13]C1C13H24N4O8S2
74698,3614,C16H26N4O11,450.15980769199996,6,Metabolite,4581,C15H24N4O10,C1H2O1,1,1,,,,,163453,Putative metabolite,0,-0.004402789073214108,0,,0,0,,0,-0.004402789073214108,5.414973347970818,450.1598235476694,11.26,0,-0.0044028,1,HMDB0028795 Glutaminylglutamine C10H18N4O5 + C6H8O6 -> C16H26N4O11
74714,3615,C14H23N4Na1O8S2,462.0854998559999,5,Adduct,3612,C14H24N4O8S2,H-1Na1,1,1.01,,,,,163540,Artifact,0,-0.03346016850215074,0,,0,0,,0,-0.03346016850215074,5.8512583487190755,462.0856235476694,11.26,0,-0.0334602,1,Peak 3612 C14H24N4O8S2 + H-1Na1 -> C14H23N4Na1O8S2
74747,3616,C16H25N4Na1O11,472.14175231999997,6,Adduct,3614,C16H26N4O11,H-1Na1,1,1.01,,,,,163581,Artifact,0,-0.0076175032208264356,0,,0,0,,0,-0.0076175032208264356,5.491361693834273,472.1417235476694,11.26,0,-0.0076175,1,Peak 3614 C16H26N4O11 + H-1Na1 -> C16H25N4Na1O11
74777,3617,C28H39N2O3S1,483.268138858,10.5,Radical,3618,C28H40N2O3S1,H1,-1,1.01,,,,,163596,Artifact,0,-0.3064265917158612,0,,0,0,,0,-0.3064265917158612,6.361727836017593,483.2693235476694,11.26,0,-0.3064266,1,Peak 3618 C28H40N2O3S1 - H1 -> C28H39N2O3S1
74789,3618,[13]C1C27H39N2O3S1,484.271493698,10.5,Natural_abundance,3617,C28H39N2O3S1,[13]C1C-1,1,1.02,,,,,163622,Artifact,0,-0.3174483955329772,0,,0,0,,0,-0.3174483955329772,5.770852011642144,484.2727235476694,11.26,0,-0.3174484,1,Peak 3618 C28H40N2O3S1 - H1 -> C28H39N2O3S1 + [13]C1C-1 -> [13]C1C27H39N2O3S1
74806,3619,C21H33N9O18P4,823.0894012660001,12,Metabolite,2232,C12H20N6O8P2,C9H13N3O10P2,1,2,,,,,163634,Putative metabolite,0,-0.05736289551321738,0,,0,0,,0,-0.05736289551321738,5.819543935541868,823.0890235476695,11.26,0,-0.0573629,1,"HMDB0001888 N,N-Dimethylformamide C3H7N1O1 + C15H21N5O13P2 -> C18H28N6O14P2 - C6H8O6 -> C12H20N6O8P2 + C9H13N3O10P2 -> C21H33N9O18P4"
74818,3620,Unknown,987.9079235476695,0,Unknown,3620,Unknown,,0,0,,0,,,163640,Unknown,0,-0,,,0,0,,0,0,5.623249290397901,987.9079235476695,11.26,-0.5,-0.5,1,Unknown
74821,3621,Unknown,995.3000235476695,0,Unknown,3621,Unknown,,0,0,,0,,,163643,Unknown,0,-0,,,0,0,,0,0,5.2552725051033065,995.3000235476695,11.26,-0.5,-0.5,1,Unknown
74823,3622,C6H7N1Na2O4S1,234.98911776399996,3,Adduct,3516,C6H8N1Na1O4S1,H-1Na1,1,0.02,,,,,163651,Artifact,0,-0.003076562403386925,0,,0,0,,0,-0.003076562403386925,5.414973347970818,234.98912354766944,11.28,0,-0.0030766,1,HMDB0005843 Allyl isothiocyanate C4H5N1S1 + C1H2O2 -> C5H7N1O2S1 + C1H1Na1O2 -> C6H8N1Na1O4S1 + H-1Na1 -> C6H7N1Na2O4S1
74836,3623,[13]C1C5H15N2O6P1,243.07012755,1,Natural_abundance,3604,C6H15N2O6P1,[13]C1C-1,1,0.01,,,,,163698,Artifact,0,-0.0020582180243586636,0,,0,0,,0,-0.0020582180243586636,5.230448921378274,243.07012354766945,11.28,0,-0.0020582,1,Peak 3604 C6H15N2O6P1 + [13]C1C-1 -> [13]C1C5H15N2O6P1
74855,3624,C6H13O9P1,260.029718486,1,Metabolite,6929,C6H13O9P1,,1,0,quantified,1612,HMDB0001401,NBSCHQHZLSJFNQ,163714,Metabolite,0.5603817183694482,-0.00243321678862777,0.7939999999999987,,0,0,,0,1.351948501580819,5.623249290397901,260.0297235476694,11.28,0.1,1.4519485,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1
74884,3625,C10H8N4O5,264.049469396,9,Metabolite,172081,C10H8N4O5,,1,0,detected,34,HMDB0252536,DECBQELQORZLLP,163894,Metabolite,0.3772034022175138,-0.3530817219192033,,,0,0,,0,0.02412168029831052,5.724275869600789,264.0487235476694,11.28,0.1,0.1241217,1,HMDB0252536 Furagin C10H8N4O5
74905,3626,C6H16N1O9P1,277.056267592,1,Adduct,3624,C6H13O9P1,H3N1,1,0.01,,,,,164055,Artifact,0,-0.01987156389573729,0,,0,0,,0.851948501580819,0.8320769376850817,5.146128035678238,277.0562235476694,11.28,0,0.8320769,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1 + H3N1 -> C6H16N1O9P1
74932,3627,C10H16N4O6,288.106984272,4,Adduct,3485,C8H13N3O6,C2H3N1,1,0.01,,,,,164110,Artifact,0,-0.017040401480628672,0,,0,0,,0,-0.017040401480628672,5.079181246047625,288.1070235476694,11.28,0,-0.0170404,1,HMDB0251588 Doranidazole C8H13N3O6 + C2H3N1 -> C10H16N4O6
74950,3628,C6H11Na2O9P1,303.993607742,1,Adduct,3624,C6H13O9P1,H-2Na2,1,0.01,,,,,164118,Artifact,0,-0.006499178361754469,0,,0,0,,0.851948501580819,0.8454493232190645,5.491361693834273,303.9936235476694,11.28,0,0.8454493,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1 + H-2Na2 -> C6H11Na2O9P1
74984,3629,C10H17N4Na1O6,312.104578964,4,Adduct,3608,C10H18N4O6,H-1Na1,1,0.01,,,,,164277,Artifact,0,-0.05790673991905394,0,,0,0,,0.9658835907113743,0.9079768507923204,5.380211241711606,312.10472354766944,11.28,0,0.9079769,1,HMDB0000052 Argininosuccinic acid C10H18N4O6 + H-1Na1 -> C10H17N4Na1O6
75019,3630,[34]S1C14H24N4O8S1,442.0993513679999,5,Natural_abundance,3612,C14H24N4O8S2,[34]S1S-1,1,1.01,,,,,164428,Artifact,0,-0.020408215174617175,0,,0,0,,0,-0.020408215174617175,5.342422680822207,442.0994235476694,11.28,0,-0.0204082,1,Peak 3612 C14H24N4O8S2 + [34]S1S-1 -> [34]S1C14H24N4O8S1
75097,3631,C28H43N10O17P1,822.254526506,13,Metabolite,1525,C18H31N5O11,C10H12N5O6P1,1,2,,,,,164457,Putative metabolite,0,-0.1220665719563946,0,,0,0,,0,-0.1220665719563946,5.568201724066995,822.2537235476694,11.28,0,-0.1220666,1,HMDB0244741 1-Methyl-2-nitro-3-((tetrahydrofuran-3-yl)methyl)guanidine C7H14N4O3 + C11H17N1O8 -> C18H31N5O11 + C10H12N5O6P1 -> C28H43N10O17P1
75099,3632,C7H7O6P1,217.998024434,5,Metabolite,172017,C7H7O6P1,,1,0,detected,37,HMDB0252467,FFKUDWZICMJVPA,164460,Metabolite,0.3789891798308405,-5.082216663092623e-4,,,0,0,,0,0.37848095816453126,5.863322860120456,217.99802354766945,11.31,0.1,0.478481,1,HMDB0252467 Fosfosal C7H7O6P1
75128,3633,C7H13N2Na3O8S2,385.980640836,2,Adduct,3563,C7H12N2Na2O4S1,H1Na1O4S1,1,0.02,,,,,164523,Artifact,0,-0.944765106701546,0,,0,0,,0.3618268163195377,-0.5829382903820083,5.041392685158225,385.9777235476694,11.31,0,-0.5829383,1,HMDB0000099 L-Cystathionine C7H14N2O4S1 + H1Na1O4S1 -> C7H15N2Na1O8S2 + H-2Na2 -> C7H13N2Na3O8S2
75170,3634,Unknown,394.2328235476694,0,Unknown,3634,Unknown,,0,0,,0,,,164600,Unknown,0,-0,,,0,0,,0,0,5.4623979978989565,394.2328235476694,11.31,-0.5,-0.5,1,Unknown
75173,3635,C10H15N5Na1O12P3,512.9827751,7,Adduct,3643,C10H16N5O12P3,H-1Na1,1,0.01,,,,,164609,Artifact,0,-0.011805384064503377,0,,0,0,,0.9130220216846268,0.9012166376201234,4.897627091290442,512.9828235476695,11.31,0,0.9012166,1,HMDB0001532 Deoxyadenosine triphosphate C10H16N5O12P3 + H-1Na1 -> C10H15N5Na1O12P3
75183,3636,C7H9O7P1,236.008589118,4,Metabolite,176890,C7H11O8P1,H2O1,-1,0,,,,,164616,Putative metabolite,0,-0.01823539005256182,0,,0,0,,0,-0.01823539005256182,5.57978359661681,236.00862354766943,11.34,0,-0.0182354,1,HMDB0258272 Shikimate-3-phosphate C7H11O8P1 - H2O1 -> C7H9O7P1
75200,3637,Unknown,328.9762235476694,0,Unknown,3637,Unknown,,0,0,,0,,,164657,Unknown,0,-0,,,0,0,,0,0,5.113943352306837,328.9762235476694,11.34,-0.5,-0.5,1,Unknown
75206,3638,C7H13Na2O10P1,334.00417242599997,2,Adduct,3648,C7H14Na1O10P1,H-1Na1,1,0.02,,,,,164686,Artifact,0,-0.019132122319882663,0,,0,0,,0,-0.019132122319882663,5.431363764158987,334.0042235476694,11.34,0,-0.0191321,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1 + C2H3Na1O2 -> C8H16Na1O11P1 - C1H2O1 -> C7H14Na1O10P1 + H-1Na1 -> C7H13Na2O10P1
75243,3639,C12H24N4O7,336.164499148,3,Metabolite,27830,C12H24N4O7,,1,0,expected,0,HMDB0041541,DLFIWFDONDYZKI,164708,Metabolite,0,-0.009072816095193578,,,0,0,,0,-0.009072816095193578,6.414973347970818,336.16452354766943,11.34,0.1,0.0909272,1,HMDB0041541 N2-Fructopyranosylarginine C12H24N4O7
75254,3640,[13]C1C11H24N4O7,337.167853988,3,Natural_abundance,3639,C12H24N4O7,[13]C1C-1,1,0.01,,,,,164762,Artifact,0,-0.025788219657725805,0,,0,0,,0,-0.025788219657725805,5.556302500767287,337.16792354766943,11.34,0,-0.0257882,1,HMDB0041541 N2-Fructopyranosylarginine C12H24N4O7 + [13]C1C-1 -> [13]C1C11H24N4O7
75268,3641,C12H22N6O6,346.160082484,5,Metabolite,168705,C12H22N6O6,,1,0,detected,4388,HMDB0248572,IYMAXBFPHPZYIK,164773,Metabolite,0.4821182790422487,-0.014828280141183342,,,0,0,,0,0.4672899989010654,5.278753600952829,346.1601235476694,11.34,0.1,0.56729,1,HMDB0248572 Arginyl-glycyl-aspartic acid C12H22N6O6
75281,3642,C15H17I1N4O2,412.039623824,9,Metabolite,2746,C15H16I1N3O2,H1N1,1,2,,,,,164826,Putative metabolite,0,-8.383009956765272e-5,0,,0,0,,0,-8.383009956765272e-5,4.732393759822968,412.0396235476694,11.34,0,-8.38e-5,1,"HMDB0253370 1H-Indole-2-carbonitrile, 4-(2-hydroxy-3-((1-methylethyl)amino)propoxy)-3-iodo- C15H18I1N3O2 - H2 -> C15H16I1N3O2 + H1N1 -> C15H17I1N4O2"
75305,3643,C10H16N5O12P3,491.000830472,7,Metabolite,7017,C10H16N5O12P3,,1,0,quantified,567,HMDB0001532,SUYVUBYJARFZHO,164844,Metabolite,0.537717416785551,-0.02369539510092344,0.8989999999999991,,0,0,,0,1.4130220216846268,5.690196080028514,491.0009235476694,11.34,0.1,1.513022,1,HMDB0001532 Deoxyadenosine triphosphate C10H16N5O12P3
75319,3644,C12H14K2N5O11P1,512.9701566079999,8,Adduct,3499,C12H16N5O11P1,H-2K2,1,1.01,,,,,164866,Artifact,0,-0.008056104732906811,0,,0,0,,0,-0.008056104732906811,5.041392685158225,512.9701235476695,11.34,0,-0.0080561,1,Peak 3499 C12H16N5O11P1 + H-2K2 -> C12H14K2N5O11P1
75331,3645,C21H24N6Na1O7P1,526.134178318,13,Adduct,3695,C21H25N6O7P1,H-1Na1,1,1.01,,,,,164913,Artifact,0,-0.05826215052094106,0,,0,0,,0,-0.05826215052094106,5.079181246047625,526.1344235476695,11.34,0,-0.0582622,1,Peak 3695 C21H25N6O7P1 + H-1Na1 -> C21H24N6Na1O7P1
75354,3646,C7H16N2O2,160.121177772,1,Metabolite,7203,C7H16N2O2,,1,0,quantified,37,HMDB0002038,PQNASZJZHFPQLE,164915,Metabolite,0.47898917983084055,-0.042330698633441674,,,0,0,,0,0.43665848119739886,5.041392685158225,160.12112354766944,11.37,0.1,0.5366585,1,HMDB0002038 N(6)-Methyllysine C7H16N2O2
75359,3647,C8H16N4O4,232.11715503199997,3,Metabolite,25470,C8H16N4O4,,1,0,expected,0,HMDB0039111,LJNDQMBPIQGDNB,164948,Metabolite,0,-0.03689713793095323,,,0,0,,0,-0.03689713793095323,5.230448921378274,232.11722354766945,11.37,0.1,0.0631029,1,HMDB0039111 L-Acetopine C8H16N4O4
75362,3648,C7H14Na1O10P1,312.02222779799996,2,Fragment,3730,C8H16Na1O11P1,C1H2O1,-1,0.02,,,,,165041,Artifact,0,-0.0017027354878559277,0,,0,0,,0.37555062609677015,0.3738478906089142,5.903089986991944,312.0222235476694,11.37,0,0.3738479,1,HMDB0001401 Glucose 6-phosphate C6H13O9P1 + C2H3Na1O2 -> C8H16Na1O11P1 - C1H2O1 -> C7H14Na1O10P1
75415,3649,C7H13O9P1,272.029718486,2,Fragment,3726,C8H15O10P1,C1H2O1,-1,0.01,,,,,165185,Artifact,0,-0.0023258807165763783,0,,0,0,,0,-0.0023258807165763783,6.079181246047625,272.0297235476694,11.4,0,-0.0023259,1,Glucose 6-phosphate C6H13O9P1 + C2H2O1 - C1H2O1 -> C7H13O9P1
75440,3650,C10H19N5O5,289.138618758,4,Metabolite,15687,C10H19N5O5,,1,0,expected,2,HMDB0028747,PSZNHSNIGMJYOZ,165200,Metabolite,0.023856062735983122,-0.002070663117645367,,,0,0,,0,0.021785399618337756,5.982271233039568,289.1386235476694,11.4,0.1,0.1217854,1,HMDB0028747 Aspartyl-Arginine C10H19N5O5
75449,3651,C11H21N5O5,303.15426882199995,4,Metabolite,3173,C9H19N5O4,C2H2O1,1,1,,,,,165240,Putative metabolite,0,-0.018668024501945612,0,,0,0,,0,-0.018668024501945612,5.9344984512435675,303.1542235476694,11.4,0,-0.018668,1,HMDB0028707 Arginylglutamine C11H22N6O4 + H-1N-1O1 -> C11H21N5O5
75456,3652,C12H22N4O6,318.153934464,4,Metabolite,172822,C12H22N4O6,,1,0,detected,0,HMDB0253421,HZDLKNOGBSMKRN,165266,Metabolite,0.3,-0.004288934290087309,,,0,0,,0,0.2957110657099127,5.176091259055681,318.1539235476694,11.4,0.1,0.3957111,1,HMDB0253421 Imidazolone A C12H22N4O6
75474,3653,[13]C1C10H18N1Na1O9,332.091280666,3,Natural_abundance,3663,C11H18N1Na1O9,[13]C1C-1,1,0.02,,,,,165411,Artifact,0,-0.0214994844411484,0,,0,0,,0,-0.0214994844411484,5.146128035678238,332.0912235476694,11.4,0,-0.0214995,1,HMDB0000230 N-Acetylneuraminic acid C11H19N1O9 + [13]C1C-1 -> [13]C1C10H19N1O9 + H-1Na1 -> [13]C1C10H18N1Na1O9
